n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
84890,248477,39544,103500,170638,12657,18988,215292,140478,24675,95863,152774,15204,238473,133021,63.58,43.99,45.40266782811022
56281,9829,22530,113677,109621,18312,63088,23779,144453,111285,15495,216754,148230,32453,248368,57.39,40.94,42.15591176410003
58520,165314,164477,152829,248436,16216,151284,153496,103987,12999,255919,57955,12211,145926,225042,60.83,40.93,40.934553395212944
34910,75919,109874,37815,141737,30878,149661,80866,146868,213942,178782,47376,27015,152462,149737,51.25,38.85,39.307623208555405
167487,49249,97621,25540,143587,186675,16459,147945,15624,162269,53990,130132,178362,139387,112090,60.39,41.85,43.149067116907744
203745,82351,122054,153501,242074,118799,94786,78582,65123,208241,47124,183237,204427,63988,21457,68.18,45.45,46.53099384809681
150581,78708,137677,129791,229412,90040,191219,117659,75481,159634,256946,19189,30950,134200,109608,55.69,40.07,41.723281219096634
43243,198479,89667,39841,244651,128178,110545,10277,252187,175168,20347,200427,146296,150215,206856,59.79,41.33,41.79750958791422
229501,214526,82247,89161,182267,91797,155810,130200,152016,208900,119591,18025,220192,24535,247642,53.09,37.85,40.073540327639705
70762,124282,182725,174103,17039,15904,191669,183891,81161,169640,151505,260334,178582,215462,116822,64.36,41.65,42.201898562701224
74605,187859,101132,232532,175283,90965,5914,246585,121030,93182,44052,160148,30695,129418,15454,61.68,39.06,40.429165239406785
57201,201387,75348,33905,193557,64910,104306,102485,240337,228438,130156,21123,43611,117751,105288,64.74,44.95,46.06556185246462
144032,72833,231573,35894,214769,112858,226488,144236,72986,185177,108867,258596,94049,178971,231785,73.96,47.37,49.14345798764413
99730,251063,60490,39563,21753,46194,39661,60806,172626,61167,3162,127130,217866,154435,47800,76.19,42.88,44.25206233520006
68877,73906,1073,38188,109824,140139,96797,159858,148462,83522,249848,32896,181008,225234,135132,57.66,38.9,41.02705491633648
249095,161898,171695,177261,193930,14153,119706,235807,228322,204464,249531,229248,178408,209157,146609,63.35,43.33,45.24682647779861
102859,104351,104589,103316,27141,126228,166275,104973,16317,49967,17654,258124,54726,115507,42546,61.25,37.77,38.65839092789085
28817,89143,157477,13782,26838,61,148578,39653,140671,26598,248761,95318,160887,6684,18432,58.24,37.34,38.838015864025245
229200,54513,160974,98626,38941,166306,66127,250470,91066,157883,95463,124295,32202,30239,222543,61.62,40.23,40.59544226666939
127944,260335,256330,122156,125932,126834,81750,22514,37779,26787,196522,89819,194078,69404,125467,63.79,46.5,47.11024196737402
217279,181418,42320,135353,6054,53795,249295,249566,138479,94831,38430,180897,142389,239637,7089,60.99,40.92,42.02465627348343
198742,138440,78142,256508,168536,226315,23857,182503,221629,68449,135894,96128,238094,43789,93243,53.21,38.27,39.39994073897155
202358,58403,139615,141968,204224,131779,86419,166839,58469,160754,212732,206674,258192,198789,223511,53.59,38.48,40.36072575392223
51156,211308,62754,214521,105037,193953,210587,59438,52407,135695,129179,93208,191628,7596,259418,55.65,38.6,40.15996601645708
7323,207123,73247,123794,67941,50762,181540,158633,250744,90251,117238,211960,245634,189563,259008,50.24,37.02,38.274902311161554
91624,250347,255463,95587,21112,57792,26779,59466,123228,51565,88535,53575,126524,163595,258277,61.92,41.68,42.78266001175561
236010,159976,220315,500,125691,238341,171174,90179,209621,168593,22224,218798,173168,31432,238492,45.13,34.21,33.813136991032806
101852,205076,186513,196644,52250,125313,233048,46798,113750,206867,166682,87167,22740,209931,248031,50.9,38.37,39.245684119643265
254714,189222,103766,121414,105221,194865,248197,22261,190001,41643,44565,260338,33302,7221,39623,60.07,39.56,40.490707098799184
154877,237201,121989,211419,171929,38318,160320,216664,156203,256981,124349,172298,245751,91857,40871,53.52,37.84,38.63766389639404
143827,143729,34336,5609,3733,209546,254513,190413,170308,26941,138040,196475,244744,36503,113720,50.75,37.17,38.18281787583385
