n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
163289,66963,194455,5.22,4.92,5.070000000000002
93987,208455,180996,5.55,4.94,5.1800000000000015
247057,220597,193959,3.91,4.5,4.150000000000001
170926,241781,138946,5.54,5.08,5.120000000000002
7603,220292,122060,5.15,5.16,5.090000000000002
203412,247295,65287,5.23,5.0,5.1400000000000015
170124,13593,236165,5.36,5.11,5.1800000000000015
41117,29676,97463,5.55,5.22,5.150000000000002
122963,227657,64637,5.23,5.12,5.100000000000002
99813,142543,26731,5.39,5.25,5.200000000000002
150455,65360,3437,5.78,5.01,5.150000000000002
191675,56814,106994,5.96,5.3,5.210000000000003
73264,47730,240214,5.33,5.04,5.1800000000000015
227399,200730,102088,5.36,5.06,5.130000000000002
41839,199734,208967,5.62,4.92,5.130000000000003
18856,36377,161985,5.73,5.15,5.130000000000003
161861,116611,33213,5.15,4.82,5.160000000000002
34666,465,254892,5.63,5.25,5.150000000000002
228433,1392,54907,4.7,4.4,4.4300000000000015
202792,56487,251691,5.08,4.92,4.860000000000001
257535,43478,228696,4.91,4.85,4.750000000000002
43642,75839,82221,5.13,5.31,5.210000000000002
252045,52137,141354,5.3,5.1,5.150000000000002
229669,177689,164031,4.78,4.46,4.380000000000001
53681,47623,246671,5.64,5.34,5.190000000000002
253901,181047,51610,5.22,4.63,4.620000000000002
253379,252994,234289,5.21,4.98,4.880000000000002
100459,78325,5654,5.84,5.25,5.150000000000002
94683,108765,43504,5.23,5.01,5.130000000000003
245312,38194,69156,5.28,4.4,4.7200000000000015
17075,86993,78999,5.39,5.31,5.170000000000002
214276,158101,153653,5.26,5.52,5.170000000000002
886,156232,177716,5.84,5.12,5.170000000000002
185513,88577,17307,4.69,4.03,4.260000000000002
81253,93153,214569,5.91,5.0,5.140000000000002
80232,126024,182562,5.32,5.13,5.130000000000002
82783,48437,126148,6.04,5.06,5.190000000000002
123873,184724,46168,5.26,4.97,5.020000000000001
14942,67156,255616,5.08,4.72,4.820000000000002
246156,5994,248832,5.28,5.13,5.040000000000002
196554,93754,221480,5.13,5.25,5.130000000000003
105983,4736,143934,5.13,5.22,5.1800000000000015
206500,109793,95993,5.3,4.96,4.980000000000002
98661,151655,220524,5.03,4.73,4.700000000000001
2379,118704,12249,5.15,4.34,4.790000000000001
185534,47426,163502,4.84,5.1,4.800000000000002
250394,250188,51516,5.39,5.21,5.160000000000002
31200,198111,64510,5.66,5.14,5.140000000000002
243703,214825,246951,5.67,5.01,5.130000000000002
121164,90277,134347,5.08,5.47,5.140000000000002
93006,234018,137547,5.84,5.24,5.140000000000002
65770,203319,121333,5.38,5.14,5.100000000000001
28325,154602,196188,5.1,4.7,4.740000000000001
204731,208988,96284,5.72,5.36,5.190000000000002
225363,77558,9602,5.46,4.95,5.130000000000002
113502,247935,256466,5.0,4.9,4.730000000000001
23902,54652,89323,6.06,5.12,5.1800000000000015
134448,160124,95060,4.18,3.82,3.9900000000000007
240671,38848,89118,5.42,4.87,5.140000000000002
72266,242272,184184,5.42,5.09,5.120000000000002
142906,24136,81906,5.29,4.89,5.110000000000001
179821,83047,80260,5.05,5.14,5.100000000000001
46524,209393,20498,5.26,4.96,4.990000000000002
164313,39024,189041,5.8,4.86,5.1400000000000015
180662,81082,261285,5.28,4.8,4.700000000000001
126823,42343,188777,5.54,5.07,5.130000000000002
12727,21222,258657,5.05,5.13,5.140000000000002
157456,139861,242117,5.11,4.43,4.450000000000001
106401,8343,62216,5.79,5.2,5.1800000000000015
194132,155703,90133,5.22,5.0,5.190000000000002
216608,65590,119449,5.11,4.79,4.890000000000002
170646,110561,38175,5.21,5.1,5.210000000000002
14603,256652,240142,5.47,5.19,5.170000000000002
167332,8577,210151,6.15,5.33,5.160000000000002
129384,87604,219789,5.42,5.18,5.120000000000002
54279,34228,257242,5.39,5.22,5.1800000000000015
191801,147861,248983,5.98,4.89,5.230000000000002
34806,165255,235011,5.57,5.0,5.150000000000002
206571,108481,27952,5.74,4.99,5.150000000000002
44255,113916,97779,5.67,5.22,5.190000000000001
39123,15406,221441,5.15,5.0,5.170000000000002
110269,77283,37015,5.06,4.99,5.160000000000002
118791,241697,261960,5.4,4.99,5.130000000000002
162634,223412,44378,5.13,4.67,4.860000000000001
255854,136890,118892,5.7,5.33,5.1400000000000015
251692,127967,180575,5.01,4.49,4.710000000000002
191235,83283,125578,5.59,5.44,5.160000000000002
71836,76289,123228,5.37,4.99,5.140000000000002
105850,236417,38405,5.57,5.25,5.120000000000002
29507,98828,215496,5.07,5.53,5.120000000000002
259099,139395,251609,5.6,4.99,5.1800000000000015
47027,164355,245666,4.62,4.35,4.420000000000002
130894,227488,88730,6.03,5.32,5.200000000000002
47217,23366,128938,5.56,4.8,5.190000000000001
71384,135051,205001,5.62,5.35,5.150000000000002
143681,227380,131812,4.99,5.04,5.040000000000002
94719,16543,206051,5.37,4.87,5.150000000000002
208444,203134,93244,5.74,5.36,5.160000000000002
182084,154005,174068,5.28,5.07,5.170000000000002
8996,199134,80137,5.33,5.26,5.200000000000002
