n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,367,814,707,965,861,757,667,944,542,29,860,476,177.48,42.56,43.519999999999975
794,965,255,664,53,922,160,115,380,480,889,252,389,556,104,200.27,39.3,40.36
587,255,13,748,221,417,286,186,938,888,784,398,163,780,816,201.89,53.74,54.8
73,142,632,632,455,129,135,1,995,892,5,214,792,220,983,192.12,58.53,64.79999999999998
169,893,170,296,321,984,203,552,897,694,640,209,186,963,991,184.56,43.78,42.400000000000006
707,201,989,988,915,392,305,22,369,424,169,958,149,270,66,198.0,43.08,44.32
339,308,837,617,600,3,610,694,724,346,67,317,363,838,313,201.55,78.16,82.52000000000004
492,713,323,189,492,483,721,180,58,262,998,961,23,972,767,189.98,47.57,58.39999999999996
366,865,413,18,562,806,428,374,385,592,861,9,463,47,724,208.59,61.02,64.51999999999998
185,638,978,977,201,121,773,251,951,839,964,473,352,524,363,191.81,37.3,39.68
914,537,256,794,473,110,603,766,799,816,376,880,302,37,443,186.82,39.65,39.92
968,93,213,348,525,625,371,940,151,348,282,946,719,558,94,184.83,39.35,44.679999999999986
319,702,324,313,181,817,80,641,152,738,705,316,495,165,737,192.3,46.1,47.23999999999999
49,82,615,546,945,415,32,243,758,608,352,846,256,466,666,198.12,55.66,59.199999999999974
431,149,57,938,653,33,820,505,342,858,212,133,749,577,972,190.47,53.48,56.11999999999998
135,645,918,806,423,109,172,444,381,152,60,865,430,301,144,196.65,45.98,49.88
464,944,635,872,173,999,534,464,983,499,705,747,325,490,280,158.21,30.19,31.6
298,481,413,923,150,115,386,841,544,982,183,642,959,511,888,193.37,41.59,43.4
346,184,91,503,278,527,800,561,888,514,369,64,804,814,793,202.59,44.61,47.83999999999999
364,711,601,679,35,777,313,372,572,721,684,287,855,497,271,189.98,37.13,38.12000000000001
788,707,733,300,979,968,348,665,182,594,872,11,485,560,792,186.48,48.34,49.359999999999985
256,333,687,280,474,295,836,512,662,689,816,365,356,280,659,184.01,37.71,41.040000000000006
353,755,960,848,418,358,944,863,176,890,887,704,460,999,373,181.12,40.55,41.12
979,342,530,145,542,170,203,856,370,959,874,488,289,708,80,196.36,48.42,53.75999999999999
736,686,747,426,175,631,799,958,594,528,681,958,430,309,638,182.28,40.47,42.999999999999986
566,793,887,652,277,737,28,200,163,600,451,639,665,185,224,194.45,52.11,54.51999999999999
777,702,184,646,735,42,482,231,169,55,913,136,113,324,991,177.17,40.49,43.56
185,494,198,561,36,425,476,359,389,678,626,73,604,209,243,197.12,55.47,60.19999999999999
735,924,382,0,358,415,974,285,876,419,887,117,705,851,560,194.42,54.51,57.35999999999999
382,987,36,563,628,308,97,302,558,524,347,973,594,300,981,195.36,46.8,47.6
360,838,132,429,419,832,577,657,551,378,478,145,160,610,391,188.58,39.19,39.12
577,488,980,203,991,136,623,93,359,840,914,677,0,391,110,198.67,56.36,62.51999999999999
333,579,938,629,552,144,333,644,897,912,577,384,439,442,231,177.36,32.61,36.96
505,298,491,995,725,388,393,984,875,935,162,610,608,266,758,170.86,34.4,36.11999999999998
308,508,257,425,20,326,967,314,503,951,293,146,488,24,124,208.22,63.31,70.15999999999995
675,636,983,454,251,300,40,800,139,846,401,13,491,545,573,174.68,44.41,44.88
280,249,957,485,800,37,251,501,274,864,158,738,292,300,504,191.96,43.81,48.79999999999998
622,486,530,660,884,618,901,761,916,121,16,778,129,307,289,196.84,43.79,45.0
546,725,344,628,303,748,542,27,475,358,369,698,762,832,604,187.28,46.82,46.32
135,37,2,258,566,466,702,938,110,909,703,558,195,14,439,201.01,57.48,57.47999999999999
797,826,437,609,589,705,725,976,647,664,493,879,933,861,394,180.49,32.58,33.32
487,401,698,872,736,201,920,303,476,849,776,67,310,856,3,197.97,73.39,75.88000000000005
711,797,443,596,293,663,799,483,932,318,146,169,489,711,562,182.84,40.41,41.080000000000005
910,509,996,338,550,157,435,599,554,831,49,70,750,235,273,193.47,47.0,49.51999999999999
839,87,810,64,679,964,26,341,739,439,70,414,718,498,50,193.16,42.41,45.88000000000001
126,862,125,224,629,661,844,975,113,729,916,137,299,722,940,188.13,39.51,41.04
448,153,187,625,189,423,821,165,68,637,218,44,568,110,676,196.99,50.43,50.639999999999986
388,763,73,286,58,584,589,121,760,408,899,638,137,10,442,208.36,61.94,72.75999999999998
93,322,701,614,501,501,361,961,671,383,936,57,141,714,301,183.75,38.09,42.919999999999995
154,582,646,694,517,297,932,964,568,563,635,225,269,64,564,185.16,38.78,37.99999999999999
241,260,852,768,290,529,998,136,827,240,884,380,464,754,398,187.35,46.37,45.2
183,134,730,19,670,349,87,586,683,36,93,884,127,518,608,205.86,59.38,66.07999999999997
464,244,399,897,473,491,986,331,110,815,543,30,555,742,393,188.38,42.9,45.4
54,868,154,967,974,439,697,813,228,767,118,85,996,933,681,177.7,36.12,36.48000000000001
503,840,216,143,718,639,384,362,855,240,296,341,952,628,722,175.04,41.36,42.63999999999998
357,815,395,387,139,740,851,366,663,303,823,646,443,984,872,169.64,34.51,35.8
370,529,37,606,587,220,757,184,405,64,99,37,33,190,207,200.59,47.13,55.35999999999999
200,40,501,910,959,492,677,778,356,0,437,481,307,911,957,205.94,64.98,72.75999999999998
634,943,438,331,476,472,102,196,158,669,162,72,383,889,394,193.29,45.92,48.63999999999998
889,901,480,155,565,260,112,284,838,165,768,293,688,240,33,195.14,53.4,55.55999999999999
493,917,32,352,946,770,377,323,960,60,704,22,689,467,483,199.98,45.98,48.96
869,968,159,120,804,684,332,298,464,690,245,746,167,34,205,197.52,41.81,40.64000000000001
731,25,588,236,672,80,632,410,933,996,723,372,696,319,188,201.57,45.45,47.6
479,370,289,68,749,735,479,167,794,246,179,688,213,963,44,193.68,43.71,51.999999999999986
661,623,440,743,998,277,6,473,62,463,797,697,420,173,46,204.62,62.05,66.11999999999999
34,561,855,857,531,578,358,962,96,733,72,242,920,822,502,187.49,44.2,44.72
94,958,482,55,699,249,659,51,509,406,800,61,49,261,853,196.87,53.01,57.519999999999996
417,456,313,655,52,896,38,972,994,199,183,712,520,655,412,179.17,38.46,42.48
192,544,239,86,949,321,809,110,88,554,943,165,612,77,877,196.06,46.26,46.04
747,219,639,17,451,552,366,498,433,585,786,385,534,640,135,203.44,46.08,49.95999999999999
743,12,934,774,314,705,459,912,846,229,567,118,142,319,494,192.88,49.17,49.079999999999984
89,798,790,269,839,412,320,135,132,549,83,482,250,713,86,186.5,49.18,51.999999999999964
817,438,990,590,682,251,282,62,504,717,254,49,720,204,815,193.91,47.76,55.75999999999996
292,903,382,906,100,73,430,787,321,388,770,787,569,0,917,197.56,57.09,64.07999999999998
292,669,962,777,134,588,28,452,146,836,704,671,800,977,19,202.9,48.12,53.51999999999998
745,48,718,437,274,109,831,824,391,575,133,328,67,313,173,199.73,50.64,50.27999999999999
140,268,509,692,330,292,34,65,555,782,756,570,28,28,124,200.01,50.66,66.23999999999998
51,992,133,846,365,446,880,264,972,974,626,17,236,540,439,201.21,50.9,50.519999999999996
128,371,206,338,366,12,167,598,634,846,167,744,97,274,543,191.42,54.74,63.319999999999986
620,175,645,726,147,456,783,961,444,813,439,121,341,324,456,189.43,40.21,44.12
936,233,472,610,444,175,452,49,785,684,958,164,545,484,992,209.38,47.49,47.4
503,610,1,106,129,833,870,429,701,53,212,1,33,930,590,198.42,53.26,58.99999999999998
241,493,721,902,362,402,475,220,206,283,841,205,310,575,528,177.16,34.61,35.56
365,782,769,804,247,375,360,828,254,833,679,860,930,870,63,192.39,42.92,45.16
632,506,410,357,146,146,851,244,501,390,38,96,173,406,101,191.03,46.26,49.8
771,734,288,921,942,204,815,816,773,331,488,699,481,883,546,167.88,32.0,31.959999999999997
638,93,819,203,385,705,10,106,524,619,600,635,189,832,398,199.52,56.33,57.91999999999998
22,324,694,27,624,319,525,392,513,487,558,720,707,408,460,210.2,53.35,53.52
806,835,593,946,957,709,570,686,62,549,150,817,426,371,981,187.7,41.4,45.079999999999984
607,20,695,788,534,211,290,293,79,27,89,792,364,625,594,198.7,59.78,62.439999999999976
883,777,963,731,423,314,991,951,14,281,951,733,240,73,38,197.1,53.39,56.92
771,90,686,984,979,307,918,359,704,820,858,954,756,620,625,183.96,35.34,35.64
575,213,494,529,94,917,123,244,350,998,804,557,433,402,992,177.89,36.1,37.52000000000001
3,687,399,387,182,768,668,541,921,212,932,693,628,329,395,202.42,80.95,84.52000000000007
331,111,863,705,910,566,704,732,382,254,908,102,217,300,312,182.3,45.16,49.07999999999997
