n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
30939,39753,13522,51912,62767,20312,11809,8718,2597,52637,72011,37929,7713,29088,68201,17104.53,272.41,334.6799999999999
70343,47218,36265,22631,13917,34304,28101,3360,34112,35618,25353,21603,40612,37963,48810,15220.47,64.18,64.24000000000017
11366,44224,50847,66316,32620,23303,32417,62074,36699,11710,71780,39353,945,38265,75021,17090.25,1059.28,1347.0799999999986
40863,66633,25575,54256,55539,37775,56497,59162,21144,30569,39991,34033,5667,10626,6071,16576.37,61.68,58.879999999999995
60643,36756,68009,70073,61766,44937,19013,25634,8708,54105,26564,57822,36215,24078,46639,16948.0,46.73,44.759999999999984
57137,42030,73207,26045,42406,13235,8075,29998,36369,31118,16009,43393,23270,38132,60164,17101.98,101.51,106.72000000000016
3365,5611,46803,10827,37445,42876,2383,42311,37879,42162,20042,53795,10191,38457,25089,17111.46,190.11,203.7999999999974
58214,38272,17883,32774,50021,20827,43425,75116,1231,47621,5871,59609,22225,47866,47542,17094.79,337.22,373.4800000000006
38054,74901,12727,57583,27162,55568,27252,14892,7777,8153,7244,22107,19613,5359,71595,17075.8,431.01,478.3599999999999
64312,32644,42130,4662,16026,69368,38391,53650,26248,62621,26446,31701,57516,53821,64479,17103.45,199.87,213.0799999999996
4832,28712,55210,58130,32582,56077,28274,65349,24603,4148,4824,33343,33211,31770,68901,17085.86,293.1,326.08000000000015
27271,30338,54674,34299,18573,42600,6720,41224,74100,15316,74672,52817,5308,64787,50786,17092.61,128.52,132.40000000000032
12177,56375,27645,75013,21686,44117,38824,61764,41292,55048,69209,28211,35166,44371,51404,15561.42,40.28,40.99999999999997
65062,9749,36710,25068,5838,51747,16729,35316,7927,21923,60892,74606,61890,52917,51176,17085.94,195.31,207.80000000000027
28644,429,27681,20544,1718,33729,15189,51876,49949,29141,72169,6999,26433,21220,43338,17102.85,476.95,584.7600000000011
73711,61801,68997,57624,3459,10353,4480,14800,64072,73505,33679,18187,5423,47522,10445,17099.26,292.35,324.6799999999983
68548,1382,38920,45470,9795,11159,71221,59476,49959,26915,40785,50938,30631,63786,52436,17099.66,247.61,267.24000000000007
12467,10118,15001,47956,67171,56879,54511,58227,8771,25670,39623,62741,55373,15489,73176,17114.94,101.38,99.35999999999994
21938,48706,21341,23114,19569,42802,64783,44379,33896,71023,639,22112,729,40870,15853,17082.58,399.4,456.92000000000036
71427,14527,63767,63471,68984,9920,68251,32170,53893,38463,46765,30042,23647,221,6936,17094.61,241.08,279.4
41061,71314,61214,74493,40062,66409,57770,57942,51354,18437,32990,47471,44570,17465,56806,16415.22,50.82,49.44
10821,18866,23287,37403,48757,25885,75495,45932,12250,10100,52762,23550,43207,48744,42817,17088.77,208.7,228.12000000000012
22888,39397,3037,2634,68673,11627,47057,12897,20770,23907,64912,75217,10079,15312,22547,17098.42,581.47,723.7199999999997
62800,29120,39697,53229,31120,64203,28982,40589,48184,30194,42810,70415,69436,59229,52457,17092.04,58.61,58.04000000000001
66359,52515,41042,37194,57447,53944,1727,32936,24103,70804,60101,73549,47749,52978,50940,17098.96,168.17,171.67999999999995
3659,20454,67017,8875,60056,45534,40925,11972,33803,63367,29119,62501,8688,19493,31240,17096.91,187.22,202.56000000000026
9054,39218,17385,6145,21406,52154,71714,70581,34384,2428,68729,32163,20646,12682,26933,17090.55,314.92,323.83999999999986
4161,41486,10740,15960,35471,8029,37887,22586,19555,54389,17038,10657,73394,47750,340,17089.0,287.29,332.16000000000014
