n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
1857,3034,3075,3.37,3.27,3.2938686242257615
1034,1582,5773,4.11,3.96,3.9278222051162137
358,697,1121,6.36,4.8,4.7191743199341385
2027,6645,4148,3.04,3.09,3.0809425580778886
1715,3282,5258,3.28,3.13,3.169675920940602
248,3761,3992,3.32,3.1,3.191197852293773
3712,3198,4054,5.55,5.2,5.049699091248742
4695,1574,6803,3.26,3.08,3.127935817250919
3298,733,3973,9.79,7.66,8.034904862659097
1918,6217,163,3.82,3.66,3.676345664177785
5743,2185,4261,3.03,3.11,3.0659935379547356
3339,3885,3105,8.26,6.09,6.014190257590707
5947,931,5430,3.25,3.24,3.166666666666667
2116,795,6670,6.29,5.0,4.90333139779192
516,3165,5080,3.04,3.03,3.0324380323141638
6795,3090,882,4.33,4.43,3.975756543269947
5413,475,2772,6.66,5.02,5.2182928282412355
1920,5663,704,4.59,4.85,4.488280480451381
4076,5322,4233,6.85,7.0,6.99355774598953
1703,4763,6622,4.64,4.27,4.029839755563808
1164,4970,527,8.49,5.7,5.413130302437355
4421,306,4003,3.32,3.22,3.319897468393731
5749,1588,1214,7.09,6.42,6.7221285599876
7047,4742,3737,3.02,3.05,3.033206307949375
5971,4787,3646,3.7,3.44,3.3152323737041303
2340,4565,2922,4.15,4.01,3.995064387616247
7004,3490,1105,6.28,5.55,5.3357143904770545
1296,6261,4925,5.67,5.44,5.525460927860193
799,4356,5653,3.14,3.18,3.2128578899098095
2570,5751,2924,3.12,3.09,3.283032864694513
5274,6909,4052,4.89,4.08,4.095694954251373
4125,5111,1619,3.76,3.59,3.5845030853131252
2529,1230,2914,8.04,5.06,5.478758016333181
4331,2329,4176,3.42,3.33,3.2274412442560934
5382,585,6620,4.67,3.43,3.5218862227202994
7018,4156,5745,3.59,3.58,3.51459320397074
4464,1801,2819,3.86,3.68,3.6059822760173486
1997,97,2422,3.13,3.03,3.07758392425248
2811,1800,2185,3.11,3.3,3.2239987633289076
275,3468,2087,5.13,4.92,5.009337302342087
3087,2444,6834,3.37,3.46,3.2268871164274913
5778,3415,1435,3.04,3.03,3.1022397227937253
5385,3246,952,3.31,3.11,3.209166758647466
1361,5432,6980,5.54,4.01,4.153163344051503
209,1653,6278,3.07,3.21,3.148918702272496
1316,2457,954,3.0,3.0,3
108,6524,6261,4.7,4.14,4.049830079923939
3116,2800,6851,3.04,3.31,3.1047328915102983
1393,4662,3568,3.39,3.16,3.1827890602038416
1898,1139,3359,3.09,3.09,3.094343834465021
4620,3654,3335,3.47,3.34,3.2103390580183486
3423,656,4821,11.63,9.13,9.11673486084045
573,2365,5872,3.17,3.3,3.2544484320252534
779,278,698,3.39,3.17,3.270846662764071
5433,872,6260,3.11,3.24,3.135305319281823
4267,4319,2950,3.06,3.04,3.0339306041215854
1258,6616,4136,8.26,7.36,7.394559620868472
3999,5801,1216,7.56,5.99,5.856702997487295
4951,515,1553,4.63,3.58,3.9661195150460022
138,1150,2791,5.99,6.07,5.622705109545828
3164,5392,4699,3.43,3.63,3.5880017826766704
989,6092,2452,7.03,5.47,5.366115706015052
2879,2665,2998,22.79,20.05,19.406439965383314
24,5290,6845,3.8,3.44,3.474638268703221
4087,1720,496,5.57,4.04,4.321162196407924
5056,271,6220,8.31,5.42,5.885047934927266
6623,6688,4751,3.2,3.14,3.1814459509478814
1408,1456,2764,3.74,3.17,3.257109824553412
3531,3616,990,10.91,8.61,9.29838299928017
682,1642,4959,9.86,8.27,8.115639842367376
1834,4073,6646,3.05,3.05,3.0653957655658264
3876,6473,1265,3.4,3.09,3.068576944431628
3121,999,888,4.29,4.13,4.401679199426428
4757,5906,3708,3.04,3.08,3.064163725889325
5307,1035,5892,5.79,5.59,5.474752068977624
3600,4214,5943,3.05,3.23,3.134295704269101
740,5861,3860,3.25,3.31,3.236477428751085
4619,3225,6688,4.33,4.14,4.191562716715521
2955,3730,1847,3.98,3.16,3.118883199636925
417,1617,400,3.15,3.29,3.164462966191125
3655,912,886,14.69,11.15,11.044075159585098
1730,5940,37,6.06,4.6,4.466424945541378
5802,4920,5009,3.82,3.43,3.453581558797172
185,5367,2982,3.34,3.17,3.3018184014471403
6793,3542,4324,3.05,3.22,3.116899689839901
764,6135,6190,5.84,4.61,4.689671124948503
4916,4117,6711,4.05,3.6,3.629108402282996
5776,4661,1643,20.16,15.1,15.947238713015654
4108,1879,2655,3.46,3.61,3.525504724787355
4306,3146,6094,5.21,4.9,4.548184088506508
4258,5302,1607,3.27,3.22,3.2203052289562333
54,2372,5023,7.97,5.77,6.013485077306369
2428,654,6089,5.06,4.71,4.725501575616914
2629,3300,1832,3.16,3.18,3.21559711097553
5180,2428,652,3.06,3.04,3.0626268223147948
4483,3436,6096,3.13,3.2,3.129705959674338
3024,6609,6068,3.55,3.36,3.4090711701653387
6967,2628,4229,3.67,3.59,3.677989241465162
2475,5120,6809,3.23,3.5,3.47381777432855
2923,6416,2423,3.35,3.3,3.403220527099359
