n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
29714,48550,49200,16558,25312,5738,11165,16924.67,182.22,177.31999999999834
17936,32432,66369,27446,52521,3970,60179,17098.83,176.0,178.80000000000035
63884,59392,51180,64878,75120,25196,52780,14181.99,29.22,29.67999999999998
11739,63582,30694,2620,34965,68180,53433,17098.17,202.4,206.11999999999932
62170,49686,14906,33863,12735,8269,50642,17106.33,177.59,193.72000000000034
49441,14120,7609,44359,30725,11279,65218,16395.84,52.05,54.159999999999975
67739,27252,18630,8437,70741,4910,64050,6163.42,12.12,12.319999999999993
25408,19425,59803,58344,37441,73049,46752,9046.41,14.25,17.11999999999998
55852,17691,20748,12794,69705,41128,46796,16921.66,67.77,73.63999999999994
64832,66010,25906,40473,19681,46627,69300,17091.57,193.89,200.3599999999999
37270,66819,9361,66508,71425,28829,45115,15387.35,26.61,25.55999999999998
31966,1561,38758,44988,28808,34975,4411,17093.01,295.22,326.0400000000002
55496,33393,49404,39105,54646,22970,51939,16583.05,44.0,46.03999999999999
15238,21781,3359,26451,21060,39327,15267,15373.26,48.88,50.52000000000009
1732,49866,44802,22302,74596,57095,30371,17105.3,145.85,148.32000000000036
18224,53752,73924,58465,53366,54783,10504,16915.05,97.06,90.43999999999997
9171,37846,12466,4460,11174,13962,68281,17072.18,174.21,168.00000000000017
69112,47207,20140,66181,63994,19468,8254,11967.69,15.81,16.519999999999996
24861,2220,18401,44668,50637,75192,15826,16916.27,57.84,60.399999999999984
39244,46064,42655,47978,385,65407,27535,17074.53,264.68,295.4
7951,4341,22540,23304,44239,56496,57871,17083.96,578.46,704.1999999999975
15853,10925,26274,29357,65170,62021,20253,13676.59,64.68,64.63999999999989
49949,15993,14216,59334,16574,57603,67434,11968.14,26.63,27.879999999999995
11852,61773,73906,51609,47291,59681,29559,17110.07,90.31,89.88000000000012
6675,25887,6412,58487,14600,14179,27684,17092.92,104.4,106.20000000000014
603,2964,47723,56678,69190,12233,65874,17089.13,74.34,75.39999999999995
74576,26303,65736,30072,42481,68909,50346,16049.5,23.93,22.239999999999995
68130,25713,876,37952,38860,10469,42078,17076.48,321.23,380.08000000000055
52806,29316,38852,10436,71740,54982,48398,14204.98,19.1,20.639999999999993
42051,67669,39606,46775,38774,14325,25656,15557.05,63.49,65.0400000000001
63597,48492,49623,40893,26902,38075,52038,13329.59,57.24,62.19999999999982
50262,68636,46633,47472,56033,25674,64217,9756.0,22.15,19.20000000000003
69328,66495,10745,35238,21423,8995,65305,17084.68,45.53,47.55999999999998
35505,55015,15340,35906,38226,35926,66091,4453.1,11.31,10.439999999999996
35206,36350,53975,32052,47364,32214,32507,11289.74,21.17,23.15999999999999
66154,60022,32754,30701,68845,25609,48226,7862.6,14.77,13.759999999999991
65096,13860,14631,50848,11039,22375,74284,15049.0,43.54,42.36000000000003
56043,5916,17931,2895,25066,34686,11409,17104.76,532.09,562.7199999999976
12508,60645,60258,36993,74201,12150,16559,17086.63,98.85,94.91999999999996
46867,8647,41932,5073,11004,17997,48005,17075.01,183.21,190.39999999999972
9827,30242,4857,41850,29141,38875,46857,16426.71,60.43,63.04000000000009
42833,8665,68164,14941,45619,56958,20937,16577.44,44.41,44.359999999999964
20589,33412,51025,19498,56521,8536,13077,17101.08,285.69,310.8399999999996
70053,29177,10766,38424,23158,44165,26073,16928.9,49.59,52.44
14288,6668,7494,72856,23289,22378,73331,7360.83,9.94,9.799999999999999
42829,38719,31752,65588,62769,14543,73772,15383.5,44.6,43.639999999999965
10875,18021,17387,29542,42839,28578,53454,17082.4,139.31,127.63999999999976
22793,22146,17698,57726,7975,58767,37662,16564.39,51.12,51.51999999999994
