n_nodes,influence,n0,n1,n2,n3,n4
5,995.4000,261,24,180,332,177
5,995.4000,261,24,180,332,177
5,995.4000,261,24,180,332,177
5,995.4000,261,24,180,332,177
5,995.4000,261,24,180,332,177
5,995.4000,261,24,180,332,177
5,995.4000,261,24,180,332,177
5,995.4000,261,24,180,332,177
5,995.4000,261,24,180,332,177
5,995.4000,261,24,180,332,177
5,995.4000,261,24,180,332,177
5,995.4000,261,24,180,332,177
5,995.4000,261,24,180,332,177
5,995.4000,261,24,180,332,177
5,995.4000,261,24,180,332,177
5,995.4000,261,24,180,332,177
