n_nodes,influence,n0,n1,n2,n3,n4
5,993.9400,365,275,886,377,795
5,993.9400,365,275,886,377,795
5,993.9400,365,275,886,377,795
5,993.8800,365,275,886,377,795
5,993.5300,275,536,377,795,575
5,993.5300,275,536,377,795,575
5,993.5300,275,536,377,795,575
5,993.3800,365,275,886,377,795
5,993.3100,575,275,886,377,795
5,993.2200,575,275,886,377,795
5,992.8400,275,536,377,795,411
5,992.7400,365,275,886,377,795
5,992.6700,575,275,886,377,795
5,992.6200,575,275,886,377,795
5,992.6200,575,275,886,377,795
5,992.6200,575,275,886,377,795
