n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
5102,2092,6076,2937,6514,5656,6893,6061,5341,14.13,13.32,13.353572147319682
4342,237,6884,3814,6356,2040,5316,424,1284,12.09,11.99,11.673808478185578
927,3045,3842,7114,2019,3119,4454,835,4701,10.07,10.34,10.047908660680136
2042,107,5989,1775,3343,2289,1491,7106,6272,15.46,13.45,13.088922811881869
3190,1307,6241,6530,589,1136,5062,5058,3644,11.33,11.85,11.540967395940967
1037,1083,14,43,1715,6337,1765,1358,1363,15.4,14.02,14.576851251816063
2369,2569,1629,4417,5552,5125,1677,1488,5657,16.9,14.45,14.180791644784975
1612,3139,2447,176,2958,3398,1359,1193,2161,11.87,11.15,11.144827192514652
533,2718,2468,6696,4940,4801,27,4882,5553,18.6,15.43,15.876350768569715
5797,2768,540,2539,2911,6705,2507,3938,5705,11.62,10.48,10.967712029468714
2586,1513,3942,3871,5772,1442,466,2098,187,15.81,15.67,14.956395425506294
6142,2929,6921,3311,148,4497,6453,3431,2999,10.41,9.96,10.119437226124669
3083,4739,6891,74,3709,382,5797,1482,5109,18.82,15.83,16.045714634000277
1609,975,6190,2015,6713,3786,2821,4198,2906,11.99,11.55,11.438184465800461
4298,2055,6353,3791,885,4831,6130,6397,6530,15.23,12.22,12.676407640258784
3008,7042,2423,300,3546,746,1707,2791,4201,16.94,14.49,15.079857296376138
5003,2970,1214,2784,2258,5755,4465,754,2559,13.91,13.19,13.344116622699048
5619,2595,2508,1453,6543,640,5134,1219,5907,10.73,10.56,10.63425829342647
5645,2533,3963,1323,5899,397,663,4920,4370,11.18,11.19,10.840107061321621
3325,260,1944,6066,4865,2816,6769,2049,3732,9.88,9.96,9.729464845195567
5332,3455,1192,456,5229,268,6567,4043,2737,16.39,13.39,14.202494135196439
6868,1696,1069,5993,4620,1087,5164,6455,3390,13.37,11.56,11.400833684656874
873,1382,3559,3055,1222,481,6920,3445,2415,14.07,13.13,13.152294921016516
1156,3712,5082,6981,1386,4277,3715,3998,5642,26.08,22.21,21.530949918371366
5976,2602,3924,2244,2384,3850,3307,1200,922,32.33,27.42,28.217705812609484
3088,6734,4356,1469,5136,4090,7109,2772,1475,10.11,9.83,9.906785791924811
730,4029,2230,4220,6406,4490,7105,4119,2959,9.65,9.38,9.503579492014357
516,6439,6513,6347,2913,5690,4812,5439,281,15.4,13.23,12.981330795468349
6222,2504,2977,4581,5771,5474,2300,6842,3978,10.74,10.52,10.490925013162276
2169,6305,5659,5865,2407,2785,5322,1463,4756,19.71,15.37,15.671802105893853
6978,94,3885,4480,6338,2053,2669,5502,2242,13.32,11.98,12.168023153141062
3792,2366,6690,4098,5303,5518,6534,2921,2849,12.51,11.72,11.417489173667622
2243,5276,2831,6044,6784,3346,2867,6904,1412,10.72,10.04,10.157323296754399
7102,5638,3684,2984,2738,4244,1162,4336,1361,12.86,10.8,11.016507208453017
1627,6853,2965,6994,3909,2317,5664,645,5895,10.46,10.02,9.552739102250582
5495,5983,3413,1407,5052,6392,4758,4230,5452,11.8,11.21,11.311594885710099
3447,2479,5109,4531,6346,7103,5217,2217,5901,10.72,10.43,10.379565571535387
226,1602,1310,4804,3613,5112,5325,1480,1794,13.88,12.21,12.619066786417818
6217,5619,1478,5168,5885,342,3863,1853,1357,32.46,22.45,22.820689290971888
443,1093,907,2599,1487,3953,1584,4491,292,28.66,23.32,23.06423700557856
3403,3811,2876,3115,5427,5011,589,4834,1674,13.36,12.28,12.208365756895008
1948,5881,3063,5,2871,3320,2281,7011,3359,13.32,11.16,11.477119299746713
7097,942,5643,6810,4483,3062,295,4505,5026,16.9,16.7,16.893773700879006
2468,776,2418,4466,4199,2780,4758,2401,2880,20.94,18.43,17.75395016232568
6705,1058,3433,3352,6660,4619,5261,4410,3026,12.91,12.53,12.911379114164065
3829,1164,1284,4881,3135,4619,3907,1631,1089,32.43,27.45,27.646287158652463
4985,744,2876,6727,5420,7,3128,884,2670,23.42,18.4,18.15588167363265
4635,5039,4418,1152,2666,5156,4622,3078,3516,20.94,16.09,16.162140998406535
3536,1854,4042,2387,3928,5802,3111,3144,7003,14.98,13.51,13.597098539882854
1302,4880,4865,2128,6070,2464,4065,2056,3403,10.55,9.79,9.88288715460042
161,2614,2518,4028,2346,1173,3907,194,998,30.66,22.16,22.859792521101532
5407,5092,3632,2011,2401,327,6403,1117,6773,22.29,16.97,16.983450101993004
3214,108,3934,4362,4590,2242,1994,3885,6405,29.9,25.0,25.512264786195573
301,2012,4015,2192,6913,1267,5910,2340,2401,11.03,10.51,10.634737798229907
4032,4981,3888,4245,5282,7073,4946,6090,968,12.63,11.76,11.783549459578294
132,6229,1032,2463,2312,4370,5800,2753,5026,14.3,13.77,13.77784642104202
2431,5990,4340,218,3803,2865,2957,5584,6103,10.6,9.84,10.013186677596247
6657,4839,1085,298,23,2067,4532,3732,5617,12.11,11.08,10.995579468813798
881,5631,4469,1566,119,3519,6376,6615,3503,14.07,13.93,13.400595676502954
4873,4715,5644,5801,5179,5315,3947,7034,6891,9.49,9.53,9.515352948830376
3157,3897,3210,5589,6978,5895,1609,2428,3809,9.43,9.57,9.595192073739517
6799,6211,541,2487,6850,26,5690,6381,3545,14.1,13.46,12.734387227201326
4768,2345,5311,6395,3870,2547,1168,1355,3919,9.47,9.36,9.465295212431375
5695,4498,4077,2709,4406,1257,3486,4799,4435,11.26,11.12,11.182090086979633
6650,397,560,6001,1884,2188,6714,697,6486,11.15,11.09,11.100554458799227
515,5436,209,2728,5919,3517,562,3319,5744,15.91,12.73,12.772227273977311
3986,400,1010,6898,1002,1795,5034,5289,6753,12.11,11.43,11.652239366247564
910,5836,1102,2396,5781,3587,1226,1499,5002,15.42,13.97,13.831233936061064
1517,3390,6570,1320,550,5098,1746,356,4550,12.96,13.02,12.74382511317721
886,5408,3106,6107,589,2292,471,4678,4712,24.0,18.58,18.65482582093373
969,6081,3264,5109,1100,81,3536,749,2576,14.27,12.58,12.732986440748428
5615,4916,4009,4010,2895,5375,3065,456,1132,11.75,10.99,10.878740829455703
5712,2414,1237,4658,5171,5553,4143,2377,4545,30.99,24.63,24.435967580011027
4504,5086,1807,2156,517,4519,1930,2082,6820,35.9,27.55,27.765528798268317
6148,2321,4235,1095,6619,1920,7073,3040,3713,15.86,13.07,13.747008883994445
6035,3185,1468,1074,5843,153,5365,2798,698,10.75,10.71,10.676131967477755
4695,5471,294,746,7072,1022,4148,4865,3715,16.56,12.97,13.790270212869078
1954,3193,3789,3935,2648,881,6524,4347,241,13.71,11.17,11.33417208461908
4440,5939,3150,439,6948,1235,3517,5579,6507,18.14,16.0,16.3458077755202
1827,6140,950,686,5448,4025,6722,1732,1144,16.1,15.05,14.517767207272335
5746,5118,3079,2902,6847,1925,2374,2730,5027,45.36,34.23,35.22458550070634
5778,2856,6521,3160,3097,1117,5920,6808,2935,31.32,22.85,23.25201360197312
5307,2424,6590,5171,3550,6976,2967,4239,297,17.76,15.97,16.083372197017887
4854,4696,1760,6063,1478,3240,518,794,303,16.12,13.87,13.874059322171066
271,1526,1658,1602,323,4014,3940,5416,6228,14.1,12.9,12.386929137179292
2855,3,3497,3851,2462,5074,3511,2648,3813,10.95,10.64,10.543879173268751
3783,817,1569,1267,5352,1302,583,3069,3159,12.36,12.02,11.398805190445461
3847,1246,4522,2081,903,2272,6704,1323,6147,11.8,11.17,11.125333581911802
2351,5504,1926,271,3948,262,2820,6160,3022,17.09,15.38,15.169762838799572
2589,482,5633,178,5519,3740,3864,6953,1277,29.29,21.94,22.77047184166256
965,6433,5476,2656,2384,3718,5525,1965,5974,22.19,18.91,18.913369704085714
1337,274,1646,5855,204,4708,1888,5377,640,14.15,12.5,12.431731405022349
5059,3285,5789,2983,5574,2554,1511,3834,2961,10.11,9.88,10.09346888952893
2319,547,5999,5881,3834,1338,6355,1970,1438,12.2,12.0,12.14066646949205
5506,1710,359,5290,4986,3527,5950,2217,51,11.16,10.63,10.729895550424587
3784,498,3711,6383,5581,3360,1390,368,272,9.28,9.3,9.264527861932134
4492,6844,6858,4251,4630,2867,768,5869,583,19.74,16.79,15.977860728294258
1941,6579,4023,753,3860,440,5593,1994,5277,9.43,9.16,9.265789193958984
413,4074,3254,6402,492,392,2092,6827,3338,18.8,14.63,14.91478359036374
3652,2506,5246,420,308,1593,1469,5699,4166,11.65,11.44,10.86287155446797
