n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
60687,48930,35013,18158,24398,843,44345,65900,60780,10592,43781,72649,5360,49678,22205,82.41,25.6,25.275353550912044
59247,55389,20598,22076,31196,6728,14542,17357,66357,8300,50287,13326,38165,26864,29399,77.0,30.88,33.81198860821091
55280,11496,34961,27510,51975,36855,44782,5661,26146,690,53895,7181,49652,64449,18237,64.8,19.79,19.829545386109512
3077,31029,55669,14686,507,15890,75851,25909,26614,43282,1081,10944,17456,70748,2289,115.42,52.6,48.87677522438924
65641,11119,75101,65108,70462,25975,55064,9020,52184,25187,12244,19052,22617,5400,7100,55.47,29.59,31.207527889628707
35388,72752,19569,35168,75403,4487,15903,52739,31036,21199,66179,5640,47965,68427,74086,23.11,22.15,21.963883008956863
11369,45507,14413,47915,59152,27529,52713,26053,75292,2407,49668,43084,80,56829,14641,45.11,25.84,25.394522558678204
27974,29059,58197,35341,42560,11641,40259,37340,13509,67830,7230,3328,49988,73457,56182,27.44,19.61,20.137503083447374
65186,45361,32540,74190,8687,55706,30271,12553,52547,66830,48885,73461,48412,18236,38049,32.71,23.91,24.004729243042
22421,33936,3850,6619,22643,34466,21523,15763,19440,1556,6399,7983,59039,27341,50971,123.2,46.84,47.660452222089845
38566,1939,46469,37356,18434,63034,73653,36402,17996,11349,72870,38798,15457,8597,55040,170.02,61.61,61.41248063795133
59165,18680,73652,50200,22161,35934,64806,45727,13005,6351,36287,69315,16822,22718,11045,48.1,28.93,30.550492542147584
21263,29151,1705,26593,23049,62080,59860,73301,71500,50893,10904,22681,71908,63184,34398,36.32,21.64,21.855747180190374
70179,8727,3771,57114,71349,40469,68615,69073,70401,8595,75218,71060,39363,8430,29398,58.28,34.29,34.31377418790804
18016,13527,13057,64443,59445,7922,64253,6940,3827,48908,31934,60115,30291,48657,75127,106.62,46.31,45.55133763231098
65001,31864,4718,11092,6148,53708,53303,9039,10582,24784,4470,23765,11064,8503,3914,184.33,86.62,84.26923624244218
