n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,189062,103824,125535,40625,31.0,19.24,20.199999999999996
23619,17436,5194,105274,144022,240636,75858,30.62,19.68,20.039999999999996
209833,259529,200582,15426,58177,136403,140687,30.17,19.97,20.279999999999998
94436,72530,204405,45262,216759,27835,68608,31.07,19.83,20.2
56203,247191,243132,6721,217296,167952,211459,27.12,17.59,18.319999999999997
68224,209832,71237,50707,43206,81225,75927,28.41,19.57,20.08
164357,227363,191861,251900,224040,222436,230700,29.33,20.09,20.04
97620,22732,221456,158820,88448,176082,101694,27.68,17.95,19.08
132632,65240,46606,64834,124148,73399,23421,31.08,19.31,19.999999999999996
247615,244996,214403,226881,246993,143560,220322,31.84,19.65,20.36
78707,1890,238254,76530,150042,184787,231294,32.39,20.53,20.319999999999997
81726,222309,200594,133266,51150,108513,111078,35.99,19.43,20.359999999999996
157001,75550,112995,118324,42289,61138,79983,28.51,18.54,19.04
68067,213016,209031,11334,21253,12143,121286,31.3,19.15,20.079999999999995
164194,261481,73513,136019,140147,169868,123532,26.65,17.67,18.56
183731,89874,38027,261430,176627,51268,17416,28.32,19.78,19.839999999999993
108211,239476,53128,166466,165849,115645,72431,29.8,18.39,20.08
48156,93278,114274,195806,154342,84061,166312,28.56,18.49,18.719999999999995
146415,52091,237060,84812,26471,220050,16150,32.95,19.69,20.319999999999997
185640,59996,72739,200582,152620,161331,225994,32.88,19.64,20.36
62237,32019,86787,244994,46540,76264,120329,27.55,18.72,18.919999999999995
6730,11222,93607,182790,21655,234862,252831,31.74,20.67,20.319999999999997
250278,74890,192643,177003,251623,85753,4767,30.61,19.07,19.239999999999995
84622,75758,84325,253232,40084,203224,170897,31.33,20.19,19.919999999999998
107591,225803,247282,227935,162663,178269,214414,24.15,16.8,16.839999999999996
20383,76915,161934,50178,234378,116429,76544,29.17,19.24,18.999999999999996
35766,65548,100043,156974,252133,41655,86850,30.43,19.43,20.04
150232,2463,95243,11743,119219,44450,95732,27.11,18.2,18.479999999999997
205454,210855,95085,261406,76109,149803,25454,29.59,18.69,19.679999999999996
115166,257359,54325,111136,240262,54504,29784,28.23,17.41,18.72
15555,16307,14488,193231,44215,156115,177426,30.3,19.89,20.279999999999998
254441,39227,158994,10719,143190,128625,152742,32.12,17.75,18.519999999999996
65289,84261,261524,9325,32053,218851,138737,30.91,19.65,20.359999999999996
76783,202844,261332,107301,170816,258908,52497,34.72,19.51,20.039999999999996
125242,52893,63402,115032,107642,128958,9665,28.11,19.34,19.559999999999995
57425,110420,116261,65165,169721,233124,112154,31.57,19.0,19.799999999999997
217854,56549,130699,49207,8296,9648,66687,30.53,18.12,19.039999999999996
66423,63540,137803,54543,202457,60677,109349,27.68,18.32,18.279999999999998
227989,68599,37146,85200,13441,233576,243278,26.23,17.28,18.039999999999996
82448,148201,30633,259672,149345,105634,252380,31.25,19.83,19.839999999999996
236179,171171,171435,228300,207318,188049,195225,28.81,19.71,20.319999999999997
10617,129574,101573,24355,112750,55291,243774,28.33,19.09,18.999999999999996
229063,150026,235867,247500,242372,43373,88234,30.68,19.68,20.319999999999997
77648,172204,123529,209585,236112,168425,82585,30.82,20.39,20.239999999999995
213601,110097,138418,56423,171634,210081,179820,30.9,19.66,20.079999999999995
210004,70332,88743,241906,102808,250682,130125,30.19,17.91,18.039999999999996
19498,225079,254564,73421,252123,164589,175204,30.14,18.82,19.399999999999995
50137,11676,103494,235659,162410,33458,201017,29.26,18.27,19.039999999999996
253895,70632,174899,224477,15855,228086,43847,24.57,15.81,16.639999999999997
180316,166511,121785,149213,123780,195689,105834,21.01,14.19,14.079999999999998
243133,102352,57289,209194,858,55363,241791,27.65,19.76,19.839999999999996
41089,3436,159910,229749,67459,30379,103752,33.17,19.91,20.279999999999994
212303,201790,205250,99899,230130,58283,144338,30.55,19.16,19.359999999999996
13998,230347,249288,52866,42441,176024,159456,28.52,19.62,19.919999999999995
86676,214546,233766,147422,202787,205609,123603,29.19,19.09,19.519999999999996
239923,137994,115249,6918,20706,8960,182302,31.11,19.78,20.08
155841,29600,128144,147011,226681,67358,159416,28.88,18.98,20.119999999999994
202929,36375,10846,95045,20890,201216,230443,29.44,20.0,20.24
137097,237249,2765,77840,219595,90941,216940,29.62,18.85,20.08
19591,22319,251623,142443,118953,99918,53831,33.3,19.55,20.519999999999996
206408,256001,81571,101877,61263,198891,127572,29.17,19.14,20.199999999999996
224257,253304,104872,24935,20236,30002,240059,27.66,18.99,19.839999999999996
162781,209283,232087,95913,134342,262035,113758,27.37,18.6,18.199999999999996
109023,224878,186445,203577,116454,17542,164781,26.5,19.33,19.72
231034,246603,51341,166969,79247,243728,219268,32.86,18.95,19.999999999999996
125482,110746,30978,209282,146352,43876,97413,31.54,19.68,20.239999999999995
229189,42682,46229,185263,39139,85604,129566,32.68,19.19,20.359999999999996
225397,88758,67793,142046,255265,236997,1279,31.02,18.4,19.24
186256,44225,1458,169896,81740,31707,142854,37.66,19.68,20.519999999999996
29055,127534,206102,187586,157547,126943,137968,32.54,19.16,20.119999999999997
19840,136502,64340,107787,222185,76926,93530,26.11,18.67,18.919999999999998
60085,200977,47294,258422,226479,164285,443,31.24,20.05,19.839999999999996
177401,13872,159785,237931,82122,142628,239282,32.6,19.6,20.199999999999996
238328,122428,205115,238920,148986,80124,245559,31.69,18.95,19.319999999999997
227416,132818,206267,115540,160694,161863,115884,28.19,18.92,19.879999999999995
102709,36875,65980,202124,156523,94943,258446,27.64,18.55,19.52
173562,89140,34931,113613,21642,158759,37732,23.52,17.1,17.599999999999998
177048,212080,163084,46574,74807,236431,246290,31.26,19.23,19.839999999999996
97514,51770,150990,208114,91865,176938,162746,30.03,20.23,20.04
231535,24501,20201,105525,169261,245416,237052,25.52,17.56,17.799999999999997
47100,86415,171508,97489,85635,45776,78795,34.34,19.52,20.279999999999994
231547,6074,158274,5269,137346,248877,197798,27.93,18.71,18.799999999999997
217520,23254,210004,94114,211615,213095,249910,27.65,18.45,18.479999999999997
25794,41540,47815,153136,258745,129824,173279,28.57,18.45,18.4
150435,260182,245867,20158,199295,242668,253879,26.25,17.97,18.479999999999997
258573,30624,45094,170801,125601,177051,232345,27.49,19.65,19.879999999999995
195350,58241,161970,206222,217910,173084,79394,31.42,19.62,20.36
223549,243222,180291,106459,230958,157033,62241,26.91,17.97,18.159999999999997
235110,128407,184441,57965,81179,96368,60389,29.06,19.22,19.4
195473,85620,140830,164311,138873,261213,118458,27.34,20.04,20.159999999999997
235672,210462,104914,132719,105030,254151,214300,29.9,17.76,18.2
82084,74388,114895,107889,154175,3455,65872,27.84,18.91,18.759999999999998
48206,235242,141609,120202,181741,147098,161155,26.22,17.29,18.359999999999996
216531,95499,105957,249316,101881,163375,7319,34.31,18.38,20.319999999999997
40908,134035,17751,120113,255273,252984,258950,32.48,19.71,20.239999999999995
165301,241163,91069,158283,208729,81851,238617,26.5,17.36,17.959999999999997
23944,198066,67607,126734,58238,167756,243333,35.83,19.68,19.879999999999995
125002,233980,158237,203926,17376,38987,242221,27.97,18.63,18.959999999999997
62481,18108,78437,34771,248493,12290,42813,32.24,18.28,19.799999999999997
104309,207209,152515,178440,162705,143428,186917,31.15,19.91,20.199999999999996
