n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,490,158,92,68,20,411,562,939,65.86,38.8,37.884410543552484
296,819,783,60,227,532,549,368,283,798,176,846,108,59.13,35.66,35.71613423911572
268,219,965,949,26,848,656,826,266,819,278,198,168,52.08,30.03,29.9288619030853
317,296,642,888,749,983,875,868,901,381,88,865,620,58.8,35.04,35.63033237441825
345,687,397,518,254,182,253,484,286,91,967,957,837,58.07,34.02,33.738550928771986
886,964,560,860,307,7,930,298,586,721,903,319,868,72.8,42.1,42.27294020498812
783,520,199,423,433,613,295,441,462,165,238,312,265,52.58,31.56,31.29743483645241
832,816,44,83,47,473,641,287,531,547,663,482,717,76.48,46.67,47.086861975622256
351,148,689,200,68,422,935,207,650,647,451,282,188,51.62,33.55,33.5497954027463
364,446,764,602,328,649,571,203,926,331,103,859,63,55.7,33.79,34.51850682528222
725,234,284,783,596,630,882,243,125,339,957,181,297,47.5,26.09,25.642122639878487
470,26,43,365,714,84,917,987,977,292,752,691,982,67.08,41.36,41.52202078887326
334,18,330,295,329,989,156,793,667,420,882,965,890,73.67,39.9,40.77204691440378
635,696,837,79,300,632,196,915,454,299,139,256,390,54.04,31.49,33.15623935059158
613,984,162,339,586,9,372,45,465,173,373,802,823,85.45,47.7,47.213672994569244
371,297,585,99,449,212,434,938,212,116,60,63,56,73.69,39.54,46.81148278574323
754,172,609,693,993,153,621,41,559,502,596,255,329,55.22,34.01,34.09674642079969
36,125,854,541,299,792,419,667,205,489,206,247,449,62.81,39.24,39.52636241482816
420,503,37,224,431,454,254,662,910,438,850,220,510,57.33,32.34,33.76366000579798
192,32,37,260,259,248,538,213,790,237,427,890,267,61.78,37.9,36.940314955868004
145,332,52,912,950,322,578,119,583,412,985,922,668,49.9,31.36,31.162070847037768
669,891,809,734,762,41,506,396,95,440,215,952,894,62.68,35.65,36.44236346865817
586,921,966,946,169,344,303,672,482,818,922,657,322,41.89,25.59,25.305219662674315
834,430,540,220,670,820,702,820,274,346,944,401,979,42.53,26.36,27.393947087037475
508,76,879,994,286,984,642,684,195,45,404,920,634,50.63,32.7,32.63770446726273
130,785,991,275,683,876,61,890,171,704,650,475,582,48.71,27.24,27.58011951526171
483,764,413,949,399,223,817,3,216,944,160,13,624,139.3,87.55,88.75192396063017
897,263,118,405,829,788,801,390,898,227,563,54,899,55.65,31.5,31.936619842796112
973,206,165,687,622,338,838,913,575,792,803,482,937,46.04,25.8,25.60992744856436
539,450,27,80,35,712,608,115,500,574,885,263,622,77.16,46.59,47.314677293148016
792,142,42,371,81,786,900,535,926,10,304,857,355,74.63,43.7,44.9021779239812
847,76,87,982,556,464,390,210,806,318,397,239,776,51.12,31.29,30.303053649674734
498,876,989,409,97,79,117,937,635,817,906,374,524,58.51,35.21,36.080112078000894
444,425,878,728,795,454,68,643,902,963,200,652,309,59.12,35.08,35.446939967729946
952,856,490,432,121,817,571,171,380,895,166,180,723,47.76,29.11,28.350410802622626
152,334,506,880,346,264,554,997,925,4,727,172,5,74.16,48.74,46.493951375268395
663,319,123,558,113,498,805,732,615,495,538,77,533,53.86,33.9,32.85208598758403
251,421,867,300,365,234,785,184,884,641,1,692,54,51.01,31.25,31.589649050921697
624,929,320,557,934,930,478,801,933,581,312,959,888,42.47,25.74,26.504543484040564
518,805,451,627,632,452,401,144,257,789,611,370,677,52.95,32.65,32.409105916128574
348,136,443,84,620,147,691,828,637,181,292,923,962,71.37,40.52,39.87754547586134
380,202,589,812,358,691,635,904,95,78,412,661,958,50.71,29.24,29.979638301689047
925,183,337,669,380,334,178,307,904,23,618,20,536,80.69,49.51,48.414235992036424
972,772,849,90,820,367,826,832,976,100,162,186,598,53.06,31.01,31.383061658926657
507,676,587,960,78,778,947,991,119,176,667,490,691,45.69,25.06,25.033891694012826
907,763,227,632,805,851,676,310,873,950,704,415,902,40.15,26.29,26.30080063573593
613,243,918,501,720,226,317,376,235,763,334,550,641,52.0,27.63,28.37799819928305
542,462,920,822,409,518,410,992,837,320,290,448,421,52.85,31.25,31.16553820357156
602,13,257,188,918,553,469,709,574,629,845,373,413,68.68,40.1,41.56364641649812
973,397,638,28,159,523,69,469,997,988,645,942,355,67.37,40.9,40.52763277000012
618,815,319,932,93,773,264,495,227,655,950,488,913,44.0,29.22,27.73665253235001
618,796,67,152,946,244,70,306,135,970,48,167,407,59.14,33.9,34.00529665666094
809,595,697,635,560,730,982,551,268,18,536,251,161,65.42,35.69,35.85849762081865
769,99,210,32,972,324,83,124,277,62,899,658,295,57.86,36.2,36.560525145868766
624,911,646,718,176,748,152,670,424,975,133,899,726,42.36,26.04,23.944854904052267
736,83,573,373,710,2,741,901,565,159,514,421,157,60.76,34.83,34.68617954085567
220,864,305,495,519,69,384,172,167,895,911,262,527,56.85,31.86,31.29766532205326
400,550,698,310,882,410,336,174,396,63,433,28,285,62.38,39.76,39.328548776155124
897,692,19,311,983,808,156,87,160,118,868,623,843,61.97,36.15,34.92815899544841
15,237,236,566,8,488,932,735,545,189,906,845,463,74.4,42.52,43.031894417927944
749,723,890,943,699,959,714,388,344,867,176,853,543,42.58,26.44,26.56889652351566
601,192,109,486,634,924,933,365,312,952,662,851,918,44.48,28.5,28.90869862579328
423,614,755,38,840,647,217,261,592,878,821,677,605,53.41,32.75,32.56050099338089
