n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,367,814,707,965,861,757,10.75,9.94,10.270000000000003
667,944,542,29,860,476,794,965,255,11.98,11.74,11.899999999999999
664,53,922,160,115,380,480,889,252,12.57,12.0,12.190000000000001
389,556,104,587,255,13,748,221,417,13.37,12.2,12.7
286,186,938,888,784,398,163,780,816,12.09,11.71,11.740000000000002
73,142,632,632,455,129,135,1,995,12.94,12.7,14.539999999999996
892,5,214,792,220,983,169,893,170,17.27,17.12,16.799999999999997
296,321,984,203,552,897,694,640,209,11.1,10.76,10.860000000000003
186,963,991,707,201,989,988,915,392,10.66,10.3,10.46
305,22,369,424,169,958,149,270,66,14.34,13.0,13.200000000000001
339,308,837,617,600,3,610,694,724,10.95,11.07,11.120000000000001
346,67,317,363,838,313,492,713,323,12.52,11.66,11.650000000000002
189,492,483,721,180,58,262,998,961,11.33,11.45,11.34
23,972,767,366,865,413,18,562,806,13.16,12.32,12.939999999999998
428,374,385,592,861,9,463,47,724,14.35,14.07,13.770000000000001
185,638,978,977,201,121,773,251,951,11.32,10.7,10.72
839,964,473,352,524,363,914,537,256,11.61,10.74,10.790000000000001
794,473,110,603,766,799,816,376,880,12.01,10.79,11.02
302,37,443,968,93,213,348,525,625,13.24,11.87,12.020000000000001
371,940,151,348,282,946,719,558,94,11.9,11.15,11.330000000000002
319,702,324,313,181,817,80,641,152,12.55,11.63,11.990000000000002
738,705,316,495,165,737,49,82,615,13.85,12.63,12.579999999999998
546,945,415,32,243,758,608,352,846,14.11,12.98,13.000000000000002
256,466,666,431,149,57,938,653,33,14.26,13.0,13.059999999999999
820,505,342,858,212,133,749,577,972,12.6,11.9,11.870000000000001
135,645,918,806,423,109,172,444,381,11.66,11.46,11.650000000000002
152,60,865,430,301,144,464,944,635,12.41,10.81,11.67
872,173,999,534,464,983,499,705,747,12.75,11.72,11.76
325,490,280,298,481,413,923,150,115,12.33,11.66,11.38
386,841,544,982,183,642,959,511,888,10.26,10.43,10.55
346,184,91,503,278,527,800,561,888,11.62,10.7,10.860000000000003
514,369,64,804,814,793,364,711,601,12.21,11.82,11.670000000000002
679,35,777,313,372,572,721,684,287,12.47,11.97,12.110000000000003
855,497,271,788,707,733,300,979,968,10.82,11.35,11.070000000000002
348,665,182,594,872,11,485,560,792,12.21,11.21,11.209999999999999
256,333,687,280,474,295,836,512,662,12.51,12.09,11.64
689,816,365,356,280,659,353,755,960,11.12,11.39,11.11
848,418,358,944,863,176,890,887,704,12.06,11.03,11.220000000000002
460,999,373,979,342,530,145,542,170,11.67,11.07,10.970000000000002
203,856,370,959,874,488,289,708,80,11.93,11.56,11.490000000000002
736,686,747,426,175,631,799,958,594,11.1,10.21,10.31
528,681,958,430,309,638,566,793,887,10.39,10.28,10.290000000000001
652,277,737,28,200,163,600,451,639,11.42,11.06,11.200000000000003
