n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,190,887,692,6,346,514,474,919,81.95,47.28,49.909674416767515
619,82,342,567,958,631,716,41,745,388,173,720,968,57.78,35.3,35.09305921286538
462,974,742,432,160,172,243,52,113,135,518,892,946,63.93,35.82,34.74755561602409
604,64,792,704,392,808,764,908,104,941,298,209,690,51.3,31.93,31.797686348551903
229,743,812,431,910,89,791,273,933,214,406,287,349,49.92,31.56,31.619335704995784
828,44,204,725,907,5,900,421,56,917,387,866,503,71.69,45.33,44.24394831614671
142,24,242,434,753,928,871,114,987,611,3,124,782,141.05,83.5,85.2419415112048
592,202,916,872,207,338,8,913,85,136,552,939,17,73.12,43.18,43.25656488737556
512,86,586,508,550,943,202,430,70,407,196,654,783,52.93,33.25,32.646976601753764
95,717,593,148,176,962,623,736,981,42,55,276,568,40.17,24.6,24.866316801363432
699,620,872,152,763,274,754,589,35,124,889,722,412,48.93,28.95,29.99524853471931
973,927,242,165,625,517,44,753,374,865,690,534,604,56.03,33.83,33.65854322806657
578,793,704,88,888,355,112,884,902,598,374,462,215,63.23,37.61,37.61771833475702
411,203,969,588,763,18,388,818,622,336,0,443,114,102.49,61.76,62.15521635682848
218,227,454,276,332,834,90,314,644,291,105,529,802,48.01,30.78,30.60107187839451
56,26,390,799,573,826,438,509,354,726,796,254,579,58.12,35.04,34.7033879209872
755,67,435,663,236,98,987,778,410,522,381,978,880,54.87,34.13,33.68800837969391
573,378,142,683,297,175,709,863,896,265,30,51,962,59.17,36.06,36.25256365919984
998,829,176,269,969,168,123,621,151,12,49,62,461,83.32,49.44,49.88287001103543
213,805,398,301,626,15,989,817,363,291,144,492,575,57.68,33.51,34.409874724896156
284,140,984,88,765,569,303,712,120,67,430,462,145,58.68,34.31,33.856650617689624
720,575,782,813,392,602,908,822,173,679,732,280,790,41.55,23.94,25.212817685974567
611,901,623,506,357,101,945,49,283,541,131,177,817,59.56,34.46,35.78638287923817
644,840,86,166,798,808,227,879,13,207,180,485,467,60.1,38.07,38.95007497837802
605,572,558,397,85,177,561,493,607,969,268,548,68,49.29,31.41,31.148386701727652
963,666,29,594,599,910,446,557,316,536,539,550,657,44.34,27.13,27.311598134417206
931,815,67,898,658,587,555,978,307,65,742,229,737,49.95,30.09,31.02591946845497
140,105,102,716,503,464,61,501,910,652,744,54,695,56.42,39.19,36.38959751941084
617,29,382,249,899,469,236,380,842,985,747,586,639,49.93,29.6,29.359607900054712
507,896,248,36,637,611,86,627,48,694,419,416,602,59.96,39.94,40.13746650881689
70,82,193,34,622,770,185,86,66,30,363,639,481,61.29,35.86,35.21765076924379
560,548,486,26,720,794,77,341,86,801,329,8,474,64.01,42.88,41.866708331034125
976,459,604,152,999,395,489,852,141,108,914,357,687,54.99,32.31,32.88858700163954
236,462,798,132,196,991,226,111,113,53,122,76,960,69.42,41.77,41.984145316891784
660,999,84,381,106,758,24,478,641,534,205,378,895,69.26,44.02,44.45447253812264
649,83,241,5,262,781,530,699,202,15,449,259,966,67.61,46.14,47.27628754406109
625,22,983,105,531,819,427,59,920,257,486,872,322,51.64,33.2,33.02316113785579
619,895,225,654,60,697,281,135,307,39,819,191,998,63.57,40.59,41.11144381086059
361,805,923,412,953,7,897,942,309,990,879,96,30,85.3,48.3,49.63357125568096
325,449,253,426,618,329,503,576,355,901,857,913,408,52.4,31.27,32.38662483335831
440,213,80,283,308,472,477,625,946,582,466,450,394,63.55,35.53,34.97025005033885
190,337,411,60,332,94,174,325,556,27,193,216,728,87.94,54.6,54.056896853236765
373,674,918,140,966,640,87,345,998,457,985,621,613,42.66,26.57,26.026890938839976
779,963,904,686,751,394,216,713,554,789,343,77,19,64.1,35.68,36.579013325450475
685,565,431,481,232,887,744,331,782,853,818,526,514,40.11,23.67,25.29619947949776
101,474,734,3,291,939,546,210,73,229,11,943,322,137.72,83.5,86.00004007311539
43,93,152,336,167,710,98,521,843,808,413,664,859,50.18,32.81,32.997139155865625
404,398,909,600,518,889,138,520,706,365,367,969,276,47.43,28.05,28.71318586668909
206,328,936,394,580,186,818,627,795,889,182,584,175,54.05,32.86,34.228978933012776
9,313,700,908,20,285,490,535,886,772,693,437,930,82.46,50.52,48.81253776941963
772,95,279,291,147,529,462,490,696,237,183,338,150,49.57,28.97,30.359330350487014
766,694,355,761,615,52,558,285,951,352,26,592,190,57.48,33.96,33.113423506699235
550,797,973,685,780,98,464,137,348,215,765,556,137,53.67,31.5,33.42135005462153
924,432,221,527,207,859,702,582,433,10,866,568,50,64.1,38.34,38.53740522768472
958,792,732,363,508,381,62,381,827,817,408,907,474,45.77,27.65,33.942768818835305
447,647,744,987,195,569,101,939,170,987,601,86,912,42.59,25.34,27.05721747749466
363,266,909,253,785,480,992,538,190,779,543,12,955,64.86,38.44,38.38858772388892
678,552,343,686,228,998,177,28,57,733,874,600,595,62.43,39.95,40.670493855303874
