n_nodes,influence,n0,n1,n2,n3,n4
5,987.1300,929,223,988,523,497
5,987.1300,929,223,988,523,497
5,987.1300,929,223,988,523,497
5,987.1300,929,223,988,523,497
5,987.1300,929,223,988,523,497
5,987.1300,929,223,988,523,497
5,987.1300,929,223,988,523,497
5,987.1300,929,223,988,523,497
5,987.1300,929,223,988,523,497
5,987.1300,929,223,988,523,497
5,987.1300,929,223,988,523,497
5,987.1300,929,223,988,523,497
5,987.1300,929,223,988,523,497
5,987.1300,929,223,988,523,497
5,987.1300,929,223,988,523,497
5,987.1300,929,223,988,523,497
