n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
250618,226258,248467,222574,14824,24008,22248,94649,219021,34.07,22.98,23.639999999999997
44324,192930,212064,175565,223827,80776,65951,158844,55631,41.57,23.67,25.119999999999997
159069,9367,152359,178584,41519,262070,112897,167371,103162,34.42,23.21,23.799999999999994
210677,189533,225507,260785,133448,248878,97533,142652,245291,39.31,23.15,24.439999999999994
116615,131613,70317,236246,9417,228336,7194,95424,121869,38.21,23.34,24.999999999999996
244277,83483,237961,99618,111047,233777,231752,137822,43119,38.62,25.81,25.879999999999992
146934,46513,61898,60451,6254,46326,85234,45505,35834,35.85,23.46,24.159999999999993
133737,133752,94290,261798,134673,176810,146771,47669,260879,36.39,23.69,24.84
234244,116821,208865,108703,192518,137721,237658,238152,199985,39.9,24.97,25.879999999999995
95487,207027,155578,92743,94866,257157,225172,252156,116855,33.24,23.72,24.879999999999995
42253,250329,197657,104821,187472,193616,120954,171680,139029,40.53,25.75,25.959999999999994
65510,128454,73164,242439,130564,131292,135106,217979,208723,40.79,25.74,25.999999999999996
92779,173456,231434,119193,235851,236762,120851,91953,148820,37.94,25.15,25.999999999999996
190286,241259,146166,189732,119682,127561,172722,58146,246571,39.62,24.34,25.159999999999997
85109,213564,183388,218897,43534,229820,238011,161571,70290,33.29,23.27,23.399999999999995
202633,238912,125767,81150,79507,250966,209520,185127,217859,39.48,24.65,24.919999999999995
132185,147374,135724,133000,170764,161430,154126,106606,81748,38.29,24.9,25.96
191608,54478,128163,134189,96101,244882,179367,163385,231229,36.28,22.75,23.879999999999995
19759,205594,215062,89511,190303,2207,237935,213662,50175,31.78,23.65,24.159999999999997
261375,195240,27828,15403,150579,171156,12821,71591,155110,35.6,23.69,23.759999999999994
59406,178907,229504,240082,27856,197753,136934,35782,223856,39.2,24.91,25.119999999999997
69688,64181,216202,55175,247354,230839,15829,110865,235396,38.06,25.25,25.399999999999995
187947,199074,8355,14888,94989,94429,45057,65405,176361,37.47,25.31,25.839999999999996
6145,21732,30205,250232,17685,6643,10715,191213,240813,35.86,23.58,24.52
5543,97805,67027,33498,213215,245357,41187,192620,48166,39.84,25.43,25.999999999999993
137125,181271,507,101073,154522,11314,208183,259522,64966,37.63,24.45,25.359999999999996
39693,254493,9507,1099,90230,246012,161281,164562,194631,34.71,22.37,22.759999999999998
195999,29652,74980,88398,128125,8076,80841,117611,144573,40.55,24.88,25.559999999999995
200794,158637,193972,11998,236459,69190,198092,105343,226084,40.42,25.75,25.679999999999996
162947,184901,40227,123936,251339,59120,24498,173232,180196,31.99,22.76,23.559999999999995
82917,219781,26751,6344,117393,206676,229313,248537,33432,39.1,24.76,25.719999999999995
135865,153342,204750,103010,127643,134952,85972,37704,229230,40.42,25.24,25.799999999999997
251587,89404,67920,68639,158879,254458,110036,171262,4727,41.63,26.46,26.04
183362,146263,251396,36849,175783,14884,66313,8796,34524,39.55,23.89,26.199999999999996
42248,44750,25132,118853,166481,60726,133237,240228,257809,35.27,23.34,23.72
185622,244876,8231,260708,64686,60941,187136,116574,19280,36.66,24.71,25.319999999999997
65740,21084,154989,59822,163620,207508,209769,163554,185990,39.19,23.28,24.96
94327,67268,179453,110891,73069,137937,196785,1264,39614,41.95,25.16,25.919999999999998
9305,100860,107145,42004,29143,134239,189731,23021,63141,36.85,22.08,23.759999999999998
26715,26154,5190,47647,196761,60693,27583,56977,6406,41.53,26.09,26.399999999999995
136507,175502,121740,118976,81192,140386,168233,99615,55692,30.1,21.38,22.159999999999997
179486,237649,199367,252475,55087,191084,211308,113700,111568,40.4,25.26,25.999999999999993
134087,5589,152325,155016,13430,231063,109580,243500,137642,39.04,25.22,24.879999999999995
152395,47507,241334,24585,173878,210411,125777,95992,5107,38.98,23.83,24.999999999999996
136107,251833,241552,31087,160041,96071,75911,180982,257824,43.54,24.5,25.199999999999996
244435,97576,80812,4995,229204,179650,108069,26518,27529,36.77,23.84,24.399999999999995
80195,52007,220361,203250,176310,216372,4121,212876,118337,33.05,23.2,24.199999999999996
15726,107655,167063,127366,121461,54590,233188,154335,160840,37.66,25.57,25.679999999999993
19343,1396,74543,6328,97754,80169,245175,189678,20066,36.06,25.46,25.359999999999996
57452,197914,128567,50425,30347,149829,97883,102703,187675,39.4,25.01,25.08
121431,36612,197546,90423,103558,232703,31910,66627,31921,35.77,22.59,23.079999999999995
32232,21105,161622,222840,87682,168032,102525,251571,55577,39.12,24.92,25.799999999999997
181574,27630,6466,162052,172794,123305,203741,11319,189665,40.41,25.22,25.719999999999995
185022,130534,76219,93738,251553,119809,37084,209380,98281,36.87,24.79,25.599999999999994
70501,126930,137967,226962,125189,188624,250268,190818,210855,38.54,25.92,25.639999999999997
109829,244332,129006,219153,178316,77794,103460,60719,40999,35.34,24.49,25.759999999999994
128133,156383,68001,143802,112106,182352,178032,183292,240800,33.46,23.63,24.35999999999999
22101,153590,190788,214395,150929,25152,18654,93338,46172,41.7,23.37,24.639999999999997
