n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,64,261,32.28,17.06,16.97968375981874
120,507,779,460,483,667,388,24.24,15.39,14.721271119879534
807,214,96,499,29,914,855,35.54,21.12,20.745711607805475
399,443,622,780,785,2,712,25.81,16.66,17.424737725755556
456,272,738,821,234,605,967,19.96,13.78,13.410060689276547
104,923,325,31,22,26,665,53.05,31.51,31.32953013816124
554,9,961,902,390,702,221,52.59,30.73,30.4784835930997
992,432,743,29,540,227,782,24.68,14.31,14.430934930283664
448,961,507,566,238,353,236,32.02,22.7,22.828394965003078
693,224,779,470,975,296,948,24.03,12.51,13.095315434177525
22,426,857,938,569,944,657,35.62,19.44,19.7110638129182
102,190,644,741,880,303,123,29.53,18.54,19.29978729982973
760,340,917,738,996,728,512,26.05,13.49,13.554500833426616
958,990,432,519,849,932,686,20.46,12.94,12.677346885186644
194,310,290,601,996,903,511,35.54,19.47,19.52367595795412
866,963,517,402,603,873,35,30.32,16.05,15.695430906039263
491,248,761,816,413,424,680,30.36,15.94,15.759811849047084
177,375,561,903,719,794,690,23.27,15.31,14.174880399488295
755,383,88,449,679,520,110,27.28,15.59,16.670255517641053
797,167,533,860,402,379,501,26.07,14.19,15.104141212123139
750,30,480,44,315,720,868,44.17,26.92,26.413749565294754
629,607,592,403,662,174,172,28.3,18.36,18.156592792120946
514,232,12,789,204,552,942,38.58,25.15,25.05933159023556
880,561,237,414,526,352,975,28.59,17.44,16.7933002070107
867,591,361,470,931,275,675,17.36,11.78,12.456980558603743
561,623,980,746,5,392,802,31.2,21.2,21.52546774138677
877,840,977,907,960,758,524,27.05,14.64,13.567696782180656
828,132,531,796,574,210,436,25.93,18.14,18.067685742389916
972,57,492,890,373,583,567,28.34,17.36,17.59517034370155
204,963,516,423,496,832,365,24.3,15.05,15.726731343633542
424,354,1,551,553,638,805,24.62,13.77,13.679354991115757
627,339,469,614,28,823,235,39.43,22.9,24.65758421921898
650,181,563,598,185,881,93,35.96,18.69,17.578646172426005
817,564,816,871,836,953,261,27.56,16.71,16.502612274089067
33,861,966,689,72,85,888,32.18,20.07,20.92472948173437
17,463,14,772,773,287,255,53.6,32.81,33.64893989100014
275,112,816,639,189,352,297,30.41,15.62,16.119186318976013
71,171,163,261,540,974,172,37.96,23.44,23.87085898439236
672,279,663,728,301,465,719,22.24,14.36,14.430887784892054
329,508,485,116,24,319,395,44.41,27.71,26.729022113943458
351,431,815,192,264,111,259,23.98,15.26,14.991343225556768
921,747,522,214,988,620,442,27.3,15.84,16.169793247374596
836,998,21,230,18,406,149,63.53,34.4,36.05071747819739
36,736,982,164,456,721,518,42.93,24.63,24.825239561746205
694,436,557,852,225,999,645,25.57,15.2,15.019992701739355
816,711,528,461,228,536,664,25.49,15.03,15.580515306760661
31,404,691,589,822,328,675,29.46,18.74,19.190708322843808
646,436,60,755,305,128,991,36.14,22.11,21.542428159280945
217,896,48,313,72,879,78,32.77,18.11,18.679852568619847
317,939,961,305,761,162,426,23.82,15.11,14.168203312923168
578,258,133,8,574,899,870,43.86,20.9,21.868482304840693
38,604,839,222,985,922,583,27.11,15.7,15.955689673983034
471,175,847,888,890,997,798,26.34,16.41,16.016209584918215
720,637,521,38,387,205,355,31.02,17.38,17.240335276010562
101,210,587,690,918,443,605,24.75,16.25,15.104327486171417
198,504,106,960,681,399,303,26.73,18.32,17.892268874197224
516,511,17,333,626,892,411,32.48,20.14,19.665007024257378
921,288,18,160,205,878,335,52.38,28.51,28.597912034216577
830,576,801,138,347,439,218,23.75,14.76,14.624154954490066
272,690,98,857,388,954,560,27.13,16.25,16.55749168056509
352,936,903,857,703,547,496,26.79,16.17,15.894129138494879
786,545,240,66,742,41,86,34.95,20.52,21.32200130352297
136,173,170,932,551,218,274,27.0,14.07,13.349544850802179
777,340,614,518,861,261,376,29.7,17.08,17.293216227433977
346,348,116,298,240,888,966,26.74,19.03,17.241931767870437
618,798,977,732,908,500,138,19.23,13.81,13.320079104892258
593,564,788,106,328,40,416,29.42,18.55,19.04795542986526
74,389,886,807,150,848,128,34.87,23.14,23.12277617385041
349,117,629,601,800,948,387,30.85,19.45,19.029021624920126
78,584,563,229,579,83,975,29.37,18.77,18.507640228364924
273,373,912,302,577,547,947,24.51,14.58,14.851485150775137
117,468,918,283,110,805,46,40.91,25.4,25.966029602987092
847,302,12,628,686,14,93,70.58,39.29,38.73058733588284
423,117,845,906,808,40,192,39.74,19.15,20.915004251947273
245,804,600,431,165,118,461,28.34,16.93,16.784932535491233
171,697,247,162,761,865,105,28.16,17.79,17.321589461502423
445,932,987,387,825,993,555,22.11,13.14,14.284542937161126
931,837,301,563,259,728,488,22.38,14.76,13.31124385321269
322,102,212,667,325,40,27,67.09,36.62,37.66145004510251
10,805,947,302,743,610,327,44.51,25.56,26.280042096312627
460,400,320,408,64,65,935,29.28,18.63,19.096379299125374
324,993,615,993,466,114,256,28.95,17.13,18.535031995227083
220,803,632,796,912,555,888,26.48,14.97,15.056514150516815
704,480,677,364,265,187,554,25.68,15.77,15.959745576399174
212,314,203,252,369,83,839,37.74,23.09,24.445042035947765
287,91,771,458,92,667,588,22.09,13.61,14.213380273925832
658,347,963,232,399,989,314,26.18,16.02,16.6319038541402
42,335,191,324,811,867,592,22.94,15.27,14.594604492287075
914,943,310,251,342,103,557,23.52,17.38,17.17615611577525
626,592,826,610,94,250,225,29.38,16.7,16.49304873212252
20,827,249,411,74,274,564,44.11,24.77,25.858364155303818
