n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
60687,48930,35013,2565.26,3.85,3.72
18158,24398,843,17088.32,422.67,543.9600000000005
44345,65900,60780,9911.69,6.72,7.080000000000002
10592,43781,72649,11266.48,35.77,35.08000000000015
5360,49678,22205,13356.07,24.34,25.959999999999965
59247,55389,20598,9049.73,18.99,17.200000000000042
22076,31196,6728,17091.09,101.65,108.2000000000001
14542,17357,66357,14008.07,46.01,46.680000000000156
8300,50287,13326,16905.86,119.69,109.43999999999909
38165,26864,29399,2393.8,5.78,5.759999999999996
55280,11496,34961,12298.27,24.0,23.79999999999996
27510,51975,36855,687.28,3.24,3.24
44782,5661,26146,2389.64,3.41,3.56
690,53895,7181,17083.45,233.42,261.88000000000034
49652,64449,18237,8029.03,27.71,25.88000000000008
3077,31029,55669,11613.39,21.59,22.11999999999998
14686,507,15890,17059.92,187.46,212.00000000000017
75851,25909,26614,9911.29,23.53,23.880000000000027
43282,1081,10944,17086.0,244.03,269.31999999999937
17456,70748,2289,15888.57,60.13,61.28000000000012
65641,11119,75101,10094.32,19.08,19.159999999999975
65108,70462,25975,3082.91,3.49,3.6399999999999997
55064,9020,52184,16230.89,39.44,40.95999999999995
25187,12244,19052,8719.57,12.47,14.199999999999989
22617,5400,7100,17083.86,223.91,218.55999999999761
35388,72752,19569,4952.65,8.8,7.759999999999994
35168,75403,4487,14524.65,40.9,41.16000000000007
15903,52739,31036,8036.16,8.53,8.599999999999998
21199,66179,5640,4948.9,5.61,5.240000000000001
47965,68427,74086,14517.24,41.31,40.04000000000016
11369,45507,14413,17099.16,70.26,79.68000000000004
47915,59152,27529,7007.21,8.59,8.079999999999993
52713,26053,75292,5464.1,9.76,10.999999999999986
2407,49668,43084,7004.78,11.14,12.559999999999985
80,56829,14641,17089.38,161.32,159.59999999999985
27974,29059,58197,8876.25,9.5,8.679999999999996
35341,42560,11641,3756.33,12.9,11.400000000000011
40259,37340,13509,4283.51,4.09,4.120000000000001
67830,7230,3328,16903.52,201.3,212.8800000000003
49988,73457,56182,2729.6,3.73,3.88
65186,45361,32540,7011.6,6.79,6.159999999999998
74190,8687,55706,17084.52,79.27,82.83999999999989
30271,12553,52547,8207.65,17.75,16.479999999999993
66830,48885,73461,3593.47,5.41,5.04
48412,18236,38049,6327.81,19.75,16.400000000000034
22421,33936,3850,6161.66,9.61,12.239999999999998
6619,22643,34466,6508.73,8.44,9.919999999999987
21523,15763,19440,15902.69,46.5,44.88000000000012
1556,6399,7983,17087.12,226.52,243.16000000000014
59039,27341,50971,14370.38,14.4,17.35999999999999
38566,1939,46469,17083.68,403.63,447.76000000000016
37356,18434,63034,1711.62,3.21,3.3200000000000003
73653,36402,17996,15887.8,57.88,65.32000000000028
11349,72870,38798,17082.17,91.33,106.00000000000003
15457,8597,55040,17104.18,213.57,235.99999999999997
59165,18680,73652,14008.0,56.76,69.59999999999991
50200,22161,35934,5644.32,12.93,14.720000000000006
64806,45727,13005,16926.82,46.29,59.19999999999997
6351,36287,69315,6153.75,27.3,27.56000000000013
16822,22718,11045,16897.07,81.61,89.19999999999973
21263,29151,1705,15367.78,31.37,34.07999999999998
26593,23049,62080,16067.84,24.91,25.319999999999986
59860,73301,71500,861.89,3.85,3.8
50893,10904,22681,11456.11,16.1,16.159999999999982
71908,63184,34398,4953.92,4.12,4.24
70179,8727,3771,16747.32,74.85,79.36000000000003
57114,71349,40469,6500.52,10.47,10.799999999999988
68615,69073,70401,1544.1,4.78,4.56
8595,75218,71060,17100.04,139.0,155.07999999999998
39363,8430,29398,6486.95,8.9,8.759999999999998
18016,13527,13057,11268.43,31.4,31.360000000000053
64443,59445,7922,8379.95,13.11,15.15999999999999
64253,6940,3827,17081.72,207.32,209.64000000000007
48908,31934,60115,4965.11,7.02,6.799999999999995
30291,48657,75127,16737.31,41.0,40.07999999999996
65001,31864,4718,17096.19,308.45,334.399999999998
11092,6148,53708,17078.39,134.15,144.63999999999987
53303,9039,10582,17080.25,319.22,339.3600000000005
24784,4470,23765,17082.22,173.28,180.40000000000026
11064,8503,3914,17071.83,112.47,117.68000000000036
46503,61635,71698,6503.21,10.0,9.119999999999997
70198,62210,3404,17070.91,388.8,437.35999999999785
9871,43755,11088,10413.45,20.13,18.519999999999968
42136,1123,60797,17080.19,97.0,107.03999999999998
58871,19474,50605,11450.6,12.67,10.88
62683,18075,13924,9739.8,12.5,15.359999999999987
45713,30319,59176,10933.12,37.15,32.880000000000166
16960,25187,28987,8381.94,12.08,12.599999999999984
14257,14497,6911,9740.76,24.61,23.560000000000034
15740,9782,10820,12302.27,12.75,13.239999999999997
48814,13581,3074,17089.74,145.25,153.67999999999986
61277,68421,26303,4790.44,4.35,4.880000000000001
48429,10634,30953,12144.62,15.04,14.079999999999995
717,33602,67872,17088.18,621.95,756.7999999999995
25868,2029,57574,17115.85,147.78,169.07999999999777
33195,2914,13533,17076.25,74.52,78.39999999999998
68084,54677,7576,13327.04,22.1,24.120000000000054
32930,62334,41300,5984.81,11.59,9.319999999999988
28927,7682,36068,8190.17,9.33,8.919999999999995
17331,39341,5097,15544.64,27.37,25.559999999999977
