n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
1857,3034,3075,1034,1582,5773,358,697,1121,2027,6645,4148,1715,3282,5258,248,3761,2018.35,213.13,243.5600000000002
3992,3712,3198,4054,4695,1574,6803,3298,733,3973,1918,6217,163,5743,2185,4261,3339,2022.09,411.74,516.2399999999993
3885,3105,5947,931,5430,2116,795,6670,516,3165,5080,6795,3090,882,5413,475,2772,2020.91,453.83,599.8000000000006
1920,5663,704,4076,5322,4233,1703,4763,6622,1164,4970,527,4421,306,4003,5749,1588,2021.42,420.32,550.7200000000005
1214,7047,4742,3737,5971,4787,3646,2340,4565,2922,7004,3490,1105,1296,6261,4925,799,2020.33,376.96,465.44
4356,5653,2570,5751,2924,5274,6909,4052,4125,5111,1619,2529,1230,2914,4331,2329,4176,2025.59,254.23,293.4000000000002
5382,585,6620,7018,4156,5745,4464,1801,2819,1997,97,2422,2811,1800,2185,275,3468,2022.04,222.49,265.44000000000034
2087,3087,2444,6834,5778,3415,1435,5385,3246,952,1361,5432,6980,209,1653,6278,1316,2021.6,179.74,203.52000000000012
2457,954,108,6524,6261,3116,2800,6851,1393,4662,3568,1898,1139,3359,4620,3654,3335,2020.82,85.78,84.44000000000003
3423,656,4821,573,2365,5872,779,278,698,5433,872,6260,4267,4319,2950,1258,6616,2013.81,587.99,808.36
4136,3999,5801,1216,4951,515,1553,138,1150,2791,3164,5392,4699,989,6092,2452,2879,2012.68,505.43,686.1600000000001
2665,2998,24,5290,6845,4087,1720,496,5056,271,6220,6623,6688,4751,1408,1456,2764,2024.3,725.35,1077.480000000002
3531,3616,990,682,1642,4959,1834,4073,6646,3876,6473,1265,3121,999,888,4757,5906,2020.96,544.79,765.24
3708,5307,1035,5892,3600,4214,5943,740,5861,3860,4619,3225,6688,2955,3730,1847,417,2019.56,302.52,344.76000000000016
1617,400,3655,912,886,1730,5940,37,5802,4920,5009,185,5367,2982,6793,3542,4324,2016.72,421.27,529.1600000000007
764,6135,6190,4916,4117,6711,5776,4661,1643,4108,1879,2655,4306,3146,6094,4258,5302,2021.12,589.84,849.9599999999992
1607,54,2372,5023,2428,654,6089,2629,3300,1832,5180,2428,652,4483,3436,6096,3024,2022.03,199.94,236.12000000000054
6609,6068,6967,2628,4229,2475,5120,6809,2923,6416,2423,5336,6928,895,1603,3974,3030,2021.56,88.94,93.72000000000001
3101,4792,6939,2555,1681,2379,3252,5021,3141,6902,5606,4289,5657,5964,2914,6724,5537,2022.5,278.39,305.75999999999965
4955,4793,2967,5513,3502,1604,4013,6739,4333,4155,6866,671,2202,1338,562,4081,6005,2020.88,331.65,389.71999999999986
7097,2219,3438,6390,958,5116,6793,6758,2244,2389,2245,6588,6761,4130,2200,2271,5178,2028.47,728.93,1039.0400000000004
3373,2003,2960,2013,2031,6473,4134,6122,3751,2047,1918,6662,6643,4887,4302,6797,1600,2027.71,873.59,1313.8000000000038
3014,4068,6396,866,6499,914,3178,689,5363,1398,6391,4642,3502,369,6440,1120,180,2022.57,114.99,122.36000000000003
4999,1566,5611,2167,713,781,3790,3766,5482,2312,4637,759,1034,4973,2929,7086,5346,2019.07,499.33,639.2800000000004
540,2620,6476,317,6845,687,7037,1124,5354,6591,3000,6786,614,6674,1890,5936,303,2020.13,282.99,326.80000000000064
4913,6473,2615,1821,2429,6095,2928,2677,541,4260,933,5909,4993,2851,3559,1308,1286,2019.52,309.21,347.56000000000046
2088,3189,1218,3532,5962,6407,533,817,4378,1823,672,2401,1447,2760,6139,1629,893,2017.98,570.04,754.16
416,468,4553,6442,6030,1455,6759,1398,4583,5239,2676,2419,1984,6030,4099,3923,908,2020.51,235.23,265.04000000000025
4610,5884,679,1126,6140,1086,1846,2677,1786,3340,1424,1384,1106,6242,3607,498,5692,2016.73,420.95,523.1200000000001
3672,4796,5470,5027,2353,3398,6671,3576,4737,5624,6039,3047,5669,4620,5816,4011,3002,2021.63,274.66,332.63999999999976
6017,6914,6387,4325,1535,2529,2179,5571,3898,6824,1047,6872,6863,2268,4095,5204,4149,2024.61,476.09,634.7199999999997
4371,6462,4193,2368,6610,1781,4657,4313,3200,6281,1104,6757,4003,5303,3898,1017,2385,2022.41,363.63,439.39999999999986
3228,262,286,3043,4150,2425,2842,3072,5725,226,5090,1173,6801,5639,118,652,6780,2021.81,916.98,1548.2000000000037
1512,3677,4750,1043,6289,6894,3485,4621,5163,4740,885,3053,4115,324,4925,5863,5373,2025.35,338.74,378.3199999999999
3020,2933,870,2619,5326,836,3904,6908,1390,5293,1931,3906,2991,4721,2836,3045,6171,2022.01,327.66,397.8400000000007
6619,3518,3071,6084,5150,5490,316,6017,1152,5815,5431,5330,2565,499,265,1905,4177,2020.42,227.62,274.6000000000003
2953,3961,3001,3899,4599,1418,2471,1142,5300,2182,6438,186,6416,3611,6073,2357,4784,2023.62,427.1,539.3199999999997
5607,2136,3721,6893,2428,2372,3302,7045,4073,3662,5378,5154,729,4089,5356,3594,2793,2025.15,369.95,429.8400000000002
