n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
1949,4854,4458,1068,3030,4947,3883,5125,4758,536,4961,107,6860,3843,2124,2019.99,438.74,563.3200000000011
4512,1919,1570,5874,3852,4431,6852,4502,3902,3253,5235,7053,1233,1899,5200,2021.85,216.47,248.11999999999983
1242,7111,4285,3194,6072,124,5500,6367,524,1305,6211,4842,350,2467,6390,2020.78,534.85,696.44
254,6746,7090,2207,3872,4872,5888,3175,5850,6456,3497,3235,5964,6561,4726,2020.44,85.97,87.40000000000012
3642,1098,2994,798,293,1113,4054,1777,2113,5505,3573,6381,5133,7006,2466,2022.31,293.16,324.4800000000001
3450,4155,6827,3161,4702,2874,4375,4792,3338,4786,1903,2758,5586,234,7015,2021.31,203.27,221.00000000000009
2291,4962,5499,5698,1336,5723,7050,2673,4438,4685,4662,852,5847,5369,1729,2018.82,157.71,170.4800000000003
5185,6812,4698,2187,2334,1019,519,3948,6995,5232,3960,725,2818,6558,545,2021.27,186.59,201.92000000000013
3362,1235,164,2407,3499,6297,3401,974,362,4956,5034,6239,368,3094,5885,2017.82,234.24,251.96000000000026
4803,2711,4512,2286,4140,1932,295,2536,59,630,885,4913,4387,257,1616,2019.86,540.2,734.7599999999996
3341,2388,5000,2157,1279,5650,347,7108,2783,2570,2950,1133,7059,3094,3086,2019.7,161.69,162.16000000000008
3771,4260,3163,5274,7101,4879,5578,4581,840,5080,6647,4153,2222,3532,5196,2021.94,221.33,254.40000000000026
5900,5862,1946,2466,3583,2115,4269,2482,4492,2776,93,6458,3401,4751,2579,2024.58,93.84,92.31999999999992
164,3084,5044,4826,5178,1091,492,5189,5139,2723,3819,2891,5564,2888,4987,2019.15,309.55,361.3200000000004
5791,2284,6045,4010,181,4828,496,5537,174,3024,2057,5144,3738,2446,4855,2017.47,168.2,195.32000000000002
4927,2621,1453,2981,1517,2561,6210,3024,6912,4879,2163,2460,6449,3089,859,2021.61,92.42,99.56000000000004
6326,6660,220,4663,5601,6022,1076,2539,4096,1823,5355,6584,2206,1955,2685,2020.46,637.49,844.4800000000012
1535,5554,3565,5321,5718,794,834,4921,2637,2734,5529,6828,1838,3591,6633,2022.97,499.09,678.3200000000004
7008,1386,654,2758,6079,5326,1786,4656,3695,2216,1843,6447,990,277,4338,2016.79,639.79,942.5600000000013
1563,2581,6609,6850,6868,4709,1503,7075,2282,2786,6612,6782,5258,700,6604,2023.09,194.26,201.16000000000014
5073,2828,4829,1062,3451,2391,4246,6503,6962,2221,3806,2837,5195,3415,2378,2021.5,401.78,504.6400000000006
3438,4655,3354,291,3385,1277,1634,38,3910,6820,5100,4179,3558,4578,5875,2022.73,521.03,699.8800000000002
1819,264,6107,3741,6854,6171,5431,6127,4251,2367,4455,2794,1863,7057,557,2018.33,275.02,325.6800000000002
7028,4822,2351,983,6637,2003,369,287,6577,5682,4196,1625,3521,4726,404,2020.97,488.95,621.5999999999999
107,3940,6105,989,1407,4122,2456,1958,5430,162,4300,4399,3389,436,5014,2018.92,326.35,393.32000000000033
930,2796,1027,2068,7058,4431,3909,6648,6408,502,2882,1808,1616,1001,4379,2019.06,500.9,669.7200000000006
6691,976,1403,1961,6485,2242,6603,1052,6746,61,3993,5149,4676,7066,3279,2020.79,778.8,1195.8800000000047
409,6197,2223,2033,2200,5063,4319,4257,3465,417,3873,2646,6361,6713,14,2020.07,355.17,430.9199999999996
7020,449,6350,1039,378,1020,408,560,3955,270,6999,5838,705,4222,4113,2025.75,967.53,1614.7600000000034
4014,2587,1286,2577,587,2877,3160,5299,3191,4805,2491,2955,2170,1565,2693,2021.46,283.8,333.76000000000045
