n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,5332,395,593,6727,1652.95,95.65,96.32000000000001
4389,771,2995,4774,475,4156,1758,1654.15,97.48,100.91000000000007
307,704,3552,3425,572,1971,743,1654.36,203.11,233.4400000000002
4514,3477,484,6773,4632,1014,1828,1650.83,175.78,200.78000000000014
5166,5139,4775,506,4727,4796,3249,1658.38,74.95,81.93999999999984
406,1811,381,4560,7032,1090,2372,1450.6,27.7,28.510000000000012
3433,1181,4429,964,4676,2527,4589,1614.23,80.73,79.9800000000001
6685,5586,1480,844,4764,4679,5233,1653.48,94.56,100.0200000000001
1539,3050,798,4487,5833,514,4623,1647.0,75.47,78.18
488,5070,1687,4066,5573,4355,3502,1658.1,190.0,199.42999999999978
6367,2573,3814,4796,3712,2962,2455,1651.64,85.03,95.67999999999977
2035,6507,1472,5726,6388,1999,670,1059.4,13.5,14.940000000000012
4705,2459,4302,4055,2813,5975,3676,1308.35,30.35,30.830000000000037
2358,4988,599,967,4193,3425,1351,1655.3,77.26,77.19000000000007
6202,2802,1245,4005,3454,321,5474,403.67,10.15,9.469999999999999
635,6263,4571,4694,6464,6703,2570,1079.47,21.53,21.27000000000003
2786,5695,2868,4869,4068,4750,6528,1209.79,24.34,24.160000000000018
3737,563,6881,766,2211,3883,5710,1526.72,31.84,32.66000000000004
5440,532,497,5989,5746,2536,5301,862.21,13.35,13.869999999999992
4734,5580,6733,3650,2331,5870,3160,1587.17,43.35,41.17000000000001
5477,2842,184,3782,2911,1376,5004,1603.65,42.16,43.50999999999997
959,4044,482,1787,6293,2354,1059,1651.77,274.8,323.42999999999984
6048,2028,3259,3202,4067,660,1362,1655.99,162.76,190.74999999999983
3679,3290,4501,2276,1121,6711,3526,1635.21,58.03,61.67000000000014
7077,4507,2280,5786,3402,2939,5592,974.36,16.37,18.100000000000012
3116,1890,1236,679,1443,1239,1900,1639.61,64.96,75.23000000000002
5394,1911,98,3972,6808,4826,1493,1423.44,28.69,31.2099999999999
2152,2309,33,1193,3432,4379,3024,1660.22,68.19,65.13000000000002
4995,4639,2610,1028,5656,7038,4222,1144.35,15.9,16.080000000000013
5059,5365,5539,6060,442,3740,6389,700.85,10.7,10.560000000000002
