n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
50494,55125,5306,33936,67013,63691,53075,39755,62468,21.83,11.77,12.282034366033807
46930,28631,66150,18254,36941,18316,12429,32834,69804,15.91,13.72,13.68550078270708
19262,40651,12945,9665,43279,61884,73375,13199,46372,29.08,20.69,21.1825339062732
56907,41444,26801,72420,62522,58024,68334,34143,8163,15.5,14.55,13.892477927289562
71919,1840,12225,52274,149,64694,43664,31969,42625,65.55,28.12,26.883322861823316
8255,25043,74384,29059,31275,18677,71170,58716,11955,20.24,16.74,16.723663493983793
10544,41950,66576,64131,14294,39511,72255,38153,16359,11.78,11.56,11.605912390132461
71754,43614,70816,26634,71726,37703,58325,12010,50449,12.95,11.7,11.70523308533119
41555,75451,31733,38054,24100,24823,24475,4321,34086,46.96,21.66,18.88022853413291
62459,9055,11773,17068,19601,5064,10518,70857,51287,52.01,20.25,19.96304399570785
68756,36127,68392,30867,28206,54974,36072,59056,64573,19.35,13.73,13.284171421286745
46840,10796,42509,15119,63759,43944,24953,31855,2124,55.22,19.04,16.43486208602695
35525,15353,28896,48766,22345,43586,55853,8151,13186,11.29,10.39,10.681739655360413
19183,28675,5928,75217,70018,9698,3499,16311,24709,155.32,37.47,37.29398496747678
75491,15688,51276,11997,48514,15210,4769,2835,25505,50.38,19.37,22.620181673345357
24244,16239,62814,27600,8006,2986,71334,55786,13303,36.89,17.61,19.90870362388741
34068,9175,28944,9433,39460,45913,57156,23634,8000,29.46,18.13,17.3648060863149
66012,61227,5161,13227,51285,26129,34096,46996,61632,18.79,14.36,13.78429287373284
74680,22206,26661,7608,20736,21227,44867,69399,32858,24.31,14.37,14.35977353665161
15363,57974,22913,1730,61816,53727,74594,66663,40821,42.81,21.55,21.17374725126325
46812,50940,32890,20108,73478,1630,60024,10364,44029,42.56,21.97,20.932715196289852
5989,71345,36815,17673,31474,63154,46166,37732,47081,13.68,11.2,11.09363313161263
17346,40671,50858,54318,10580,199,25206,43830,20981,29.62,16.09,15.933064883938446
31380,29241,58737,49630,74468,54317,4134,52725,74379,37.28,17.02,17.09398052836466
54817,6131,21715,58373,8373,33977,20668,58505,69150,101.46,29.4,31.03085426893459
63866,73584,9,5100,64825,42722,40902,61196,6534,18.13,12.7,13.595903815370164
54412,24641,71901,10940,17107,1930,52666,54720,41441,38.42,13.23,13.293227167152853
444,27987,1873,309,69251,12816,24963,15584,26019,114.87,46.13,47.00853225889536
39638,36697,23884,13130,62338,51995,10662,2863,36007,60.13,25.08,25.225641264194074
59372,15175,33618,17487,68270,45488,15087,20242,36491,17.91,11.57,11.879706597736446
2434,5544,5329,26966,34035,73184,41250,48089,74379,48.29,17.77,19.806870945664535
5505,64813,60118,57074,48817,70507,23368,27242,49227,13.63,13.34,13.42283238260706
38146,1166,18147,19794,35569,43700,44238,48129,12282,71.58,25.12,26.37032145738069
44335,4674,5400,35339,21477,19584,37949,47304,51746,21.09,15.9,15.108285365651229
71890,16992,38457,15059,62660,31418,6325,40354,23538,30.35,14.39,14.776575376416076
68557,9288,39671,52844,43059,39220,54358,14241,13028,11.98,10.69,10.400922792765986
73509,63068,62128,44181,45043,16295,62794,15205,65239,31.7,21.03,20.888900346345928
55906,4957,39571,43919,20403,21830,73988,49226,11393,23.22,14.65,14.328866287055595
8629,11097,25957,28974,8015,50438,1029,12855,51617,29.69,17.35,16.391037036175348
72938,68026,37987,58791,64044,28475,55448,10965,48277,22.92,13.42,12.791804824299906
28853,34198,21834,56521,25158,46991,15074,8369,3620,26.48,17.34,17.911933087963288
68919,59193,26435,15585,65154,52160,33617,27162,5518,23.9,15.62,15.905586249853894
28297,19182,13714,25948,60084,49549,47401,71616,19835,38.99,13.0,15.030170610768513
13729,63950,19451,73912,53203,55474,68318,64933,42265,19.81,11.78,11.881607818679859
65331,65358,26475,71147,28675,1272,44593,41714,42182,41.02,20.37,20.21315338352028
4648,68826,19446,33670,20434,49676,38585,61660,8697,26.3,14.75,16.627568939060676
11094,67702,5166,8697,29503,17104,5325,39380,2003,209.3,54.86,51.64462343805667
58797,43331,21061,19506,60389,48669,66191,50099,69442,22.04,16.24,16.187504452721754
65854,4406,75218,11881,67895,10008,55884,27014,37966,88.05,27.13,26.490404259174916
70178,54767,63204,50930,30614,2684,31,23851,39641,250.75,51.58,51.582970470568256
66434,74745,33352,43605,8601,64685,34341,39689,53486,46.44,17.66,17.900533174843872
50352,50289,8160,21468,16688,31319,37629,43781,7278,129.79,25.81,25.825013480976896
4709,63088,54770,18468,64465,10698,19840,46238,53888,21.96,15.67,16.07346240239744
4611,61116,50683,60146,6164,13301,61720,19840,2651,50.98,26.79,27.713144219595932
4255,17393,42455,13800,71977,45438,25555,50254,64267,25.23,18.06,20.75756161180202
14548,7885,61235,44284,16295,38847,16660,50809,38509,10.12,10.23,9.816591967640749
15932,68027,24789,5004,51383,58271,48703,24966,59699,15.96,13.03,13.975563706642605
46734,9874,5851,5240,63722,33473,3493,68165,74613,123.15,33.69,33.93849048003659
74946,28308,30101,12252,65852,68643,55064,66467,40017,14.48,12.57,12.637792280087037
14869,19095,55832,74188,55319,11014,13731,54478,8247,21.41,18.96,19.324693382815862
13003,54416,20467,4024,58552,56503,54659,3949,65093,36.8,18.13,17.406290235482242
42532,33106,10294,46203,9218,15909,47088,3850,45278,26.7,13.01,13.256992293405803
45597,23318,1306,30211,47946,9242,18781,27260,423,90.6,26.1,25.74343535306237
26842,16146,941,38438,48382,3230,30521,18597,24509,350.65,100.69,106.95723542892644
59512,14731,62481,45147,33845,17060,3661,27278,47479,23.78,12.53,12.65118305596721
43910,62045,38355,38842,72509,42858,24123,10591,13445,38.12,18.26,17.84537993830107
69891,40339,20500,49360,19257,16414,29205,41404,66628,41.29,20.19,20.173700583435902
31829,31019,24109,38149,48819,55022,6062,17332,2693,43.39,18.05,17.980132120454854
51616,10213,9595,17304,55080,39241,72191,54624,18649,11.83,11.01,10.93451222340292
55337,39063,46473,11082,32513,58302,48399,69364,7583,18.23,15.28,15.352167866619268
49339,53559,1104,54686,42030,57841,26737,48705,38444,34.44,14.04,14.386352789721375
61720,11934,24308,14236,36303,14700,73161,20169,58479,21.08,15.56,15.485516036004734
52268,24298,55273,56585,22903,32500,59434,44615,68596,17.19,14.3,13.576087662771515
18686,46578,60612,11337,63345,26691,38630,241,58862,47.25,21.88,24.054231492847457
60556,1019,28669,39132,15002,39473,71461,20476,55601,93.14,38.6,38.29197621531027
61791,12131,65231,30456,71269,53124,36711,2833,15837,74.86,38.56,39.921129481810354
35399,5314,33,33629,52222,68957,51935,58272,13373,104.43,18.47,18.6781500726581
33109,46376,37145,25694,11175,4646,9234,34404,40056,60.76,25.9,27.872242618905368
69945,44550,15490,69492,32643,21437,8925,54372,37970,116.63,47.25,43.65195029392678
37060,68135,17618,75232,68558,27561,69648,13802,53844,23.85,22.44,18.073789800005216
71247,52876,36518,38306,57981,48733,74479,18063,20587,21.56,12.6,12.775558491016678
16160,15796,49994,52588,61334,18288,73349,39185,46407,33.22,16.49,17.073998133570555
61953,54408,28575,62484,64075,65741,41712,64581,7893,20.64,13.08,12.892353621578676
58193,39345,18718,64949,6868,28274,3348,46583,61804,18.12,11.9,12.768750820558143
51244,1325,69052,8710,10665,51788,841,47353,5397,58.13,24.5,25.719944550869783
15224,490,35432,38342,29712,18439,75084,37738,25061,29.43,13.57,13.678413544186116
13822,56887,60410,43279,50348,22053,43344,55274,57051,20.61,14.66,17.061125841430894
19401,58627,19333,68702,41428,16937,27376,24487,58212,28.34,16.92,16.04063785489715
45766,50970,56005,64481,51057,28856,25715,57576,26773,10.91,10.43,10.690533546336779
6526,50901,4361,30674,11096,24478,47659,7469,22724,33.6,12.38,12.4685962960891
30548,38997,11354,67124,37280,46277,53927,60069,7070,32.61,13.87,14.166731181294562
67649,71720,56440,59585,64251,33390,62344,28235,44196,12.28,11.35,11.276114524291515
34848,5535,5741,6888,21346,45849,507,37985,934,155.98,40.15,39.35695298954988
18403,8347,56065,29119,51971,73107,28963,59467,25277,25.05,21.36,21.835584008357394
44499,13413,11222,41815,42326,70241,59735,42617,33488,11.3,10.65,10.57317662835457
3778,68418,5813,24920,48326,10500,27471,68749,45317,122.84,33.05,32.825921037978915
24613,26426,32935,39494,40924,67751,50419,33376,63187,19.3,14.45,15.451711725183563
45080,31452,5833,40083,72348,9481,1206,60415,64920,82.86,27.68,31.14409559235839
57435,6221,54017,64694,60360,57685,15482,11221,10679,36.8,17.41,17.069340599774467
31607,12940,20158,54265,27979,57755,10111,55959,73270,53.35,16.6,16.68744271148337
