generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 100, 41.1, 44.25, 42.42, 42.52700000000001, 0.7430161505647099,0.9922828282828283,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 100, 41.91, 44.94, 43.625, 43.52189999999999, 0.7083003529576984,0.9596010101010101,0.015593220338983,[13. 12. 12. 12. 13. 12. 13. 13.]
2, 100, 42.85, 45.94, 44.22, 44.303700000000006, 0.6950505808932181,0.9021969696969697,0.022251891410769917,[27. 25. 24. 25. 26. 24. 25. 24.]
3, 100, 43.26, 46.94, 45.16, 45.15850000000001, 0.8452424208474159,0.8608131313131313,0.021767522855899,[42. 37. 33. 38. 43. 32. 41. 34.]
4, 100, 44.69, 47.96, 45.875, 45.99969999999999, 0.6792149218031064,0.8061969696969697,0.021729867916489204,[76. 45. 33. 48. 74. 33. 55. 36.]
5, 100, 45.64, 48.88, 46.864999999999995, 46.916199999999996, 0.6672807205367168,0.7506666666666666,0.01918265221017518,[118.  47.  33.  52. 112.  33.  69.  36.]
6, 100, 46.17, 50.02, 47.614999999999995, 47.64150000000001, 0.7753300909935076,0.6724949494949495,0.023322422258592483,[154.  53.  33.  59. 135.  33.  97.  36.]
7, 100, 46.77, 50.02, 48.305, 48.34340000000002, 0.6209496275866503,0.6070252525252526,0.0,[161.  88.  33.  77. 161.  33. 111.  36.]
8, 100, 47.36, 50.81, 49.15, 49.13779999999999, 0.7756217892761914,0.5202171717171716,0.015793682526989185,[192. 118.  33. 104. 164.  33. 120.  36.]
9, 100, 48.43, 52.16, 49.92, 49.9258, 0.8149308927755778,0.4976767676767676,0.026569572918716675,[200. 163.  33. 119. 176.  33. 140.  36.]
10, 100, 49.16, 52.16, 50.485, 50.4425, 0.666846871478003,0.41275252525252526,0.0,[214. 221.  33. 122. 186.  33. 155.  36.]
11, 100, 49.55, 52.34, 50.825, 50.856700000000004, 0.5857884515761643,0.37921717171717184,0.003450920245398904,[229. 232.  33. 136. 200.  33. 201.  36.]
12, 100, 49.62, 52.48, 51.21, 51.142799999999994, 0.6727705106498058,0.387469696969697,0.0026748184944591796,[237. 249.  33. 151. 233.  33. 228.  36.]
13, 100, 50.41, 53.6, 51.625, 51.6647, 0.649341905316452,0.3916666666666666,0.021341463414634235,[246. 301.  33. 171. 239.  33. 241.  36.]
14, 100, 50.92, 53.68, 52.075, 52.0837, 0.5913909958732887,0.4123333333333332,0.001492537313432804,[248. 311.  33. 246. 246.  33. 246.  37.]
15, 100, 51.2, 53.87, 52.205, 52.30419999999998, 0.6565838560305912,0.41695454545454536,0.003539493293591612,[280. 321.  33. 264. 251.  33. 268.  50.]
16, 100, 50.79, 54.29, 52.54, 52.578100000000006, 0.7215811735348975,0.4148484848484848,0.007796547243363685,[280. 321.  33. 264. 251.  33. 268. 150.]
17, 100, 51.47, 54.7, 53.0, 52.9528, 0.6840454370873329,0.42241919191919186,0.007552035365629098,[287. 335.  33. 282. 258.  33. 288. 184.]
18, 100, 52.01, 54.97, 53.400000000000006, 53.4132, 0.6118935855195738,0.4154343434343435,0.004936014625228446,[315. 340.  54. 298. 261.  33. 312. 187.]
19, 100, 52.27, 55.62, 53.585, 53.5995, 0.6477551620790064,0.3878585858585858,0.011824631617245744,[315. 340. 154. 298. 261.  33. 312. 187.]
20, 100, 52.6, 55.62, 53.775000000000006, 53.828900000000004, 0.6326924924479502,0.3781363636363636,0.0,[315. 340. 254. 298. 261.  33. 312. 187.]
21, 100, 52.89, 55.87, 54.05, 54.09840000000001, 0.6121972231233985,0.3595505050505051,0.004494786048184107,[319. 359. 279. 301. 309.  33. 313. 187.]
22, 100, 53.04, 56.14, 54.405, 54.419000000000004, 0.6169854131176845,0.32705050505050504,0.004832647216753233,[370. 374. 295. 304. 313.  34. 315. 195.]
