n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
5305,2471,6468,791,1186,8779,1542,5991,9548,950,8313,167.41,36.29,34.934817319265385
3517,614,1408,7104,6851,1144,3943,1486,9028,6955,968,130.53,34.05,34.26719725383953
9264,2028,3657,9551,1013,9455,9593,6499,812,3622,763,162.68,32.25,31.674923418549465
9120,2181,4744,6867,2363,8858,1929,9353,5054,9179,2961,103.63,26.59,26.514408056666944
1688,9528,9358,3078,6101,1596,8974,1028,9246,976,3374,159.86,30.4,30.33954541167029
8133,8711,7005,5146,7628,9593,7424,5924,4911,4070,2945,104.91,24.24,25.742189687967482
3999,1341,9411,4919,8604,8111,5627,7353,4717,9977,1199,123.2,27.23,27.010759234652696
1934,8387,6850,2702,5604,2490,8011,6909,642,1271,9143,130.61,28.41,28.54887879883405
9388,5140,5572,5737,9738,8137,9501,7474,1126,1533,4422,108.4,24.83,25.34837206554028
7767,1064,994,5072,9469,7301,4662,6320,5685,369,7564,224.5,38.29,38.68463002783979
5823,2753,1918,8088,965,3575,4709,2119,4056,6519,6405,156.82,27.83,28.69768531796106
8134,1320,2725,7359,6580,9002,4552,2243,7053,9014,4561,127.35,25.21,25.387524885459175
6804,5878,6233,3780,2472,1359,2887,2478,3800,3822,197,191.89,33.56,33.761446335443786
7945,9652,2987,4304,4619,67,2386,6864,8758,6049,9991,158.59,42.98,42.41177701444933
9278,5220,2056,8445,884,7481,9163,6428,6521,6536,6457,111.78,25.5,26.03943011562579
1696,7889,6560,1019,3122,1103,3420,7219,2659,1801,5571,172.33,32.77,31.77091274545283
9842,861,1677,3,9286,2478,8791,1662,5957,417,1152,314.62,58.58,59.96317357206948
3407,6164,2433,4132,5691,9867,5966,7768,2012,1889,7996,155.26,26.13,26.38566133982836
7634,7870,7927,5109,1407,2361,1674,5613,4337,7841,2645,120.32,27.78,27.111255035182968
8459,378,3362,8654,5926,2401,8899,443,8652,4883,1491,136.69,31.47,31.015242463983896
4278,8493,6008,2736,5827,3650,8725,8873,8236,5401,3654,103.89,23.29,23.783616735631686
3197,3922,6564,3714,3275,8480,8073,5825,474,457,4577,159.15,32.46,32.26476684733286
7737,4246,3172,9914,5640,7327,5726,5974,1319,3612,1673,117.02,26.78,27.252004382534047
