n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
62380,155357,142666,34189,96981,240109,158314,124270,164028,152266,17177,43.58,30.79,31.572160360050564
158754,3451,238241,219537,123006,67988,144384,61428,50264,261002,187996,40.19,27.88,29.527965907948797
123276,141813,219273,144082,124873,104106,167527,225711,39483,60796,166424,54.05,30.58,30.760914133522597
39746,227552,242702,137148,102219,194314,3970,176006,203747,16785,41785,37.4,27.66,27.77199491173955
198765,251002,154953,11216,78975,204492,8129,215894,226892,70629,123928,39.66,28.85,30.248622751078152
155910,188435,241213,230375,101609,187204,206598,241460,111918,103537,190873,37.07,27.35,29.43654090557499
209953,151233,116554,252731,245258,35166,230389,95818,25547,9407,35643,38.47,28.84,29.985749391995345
129730,56881,67628,253094,176171,114337,204202,164272,224192,78912,110401,40.62,30.45,30.69978704900432
132970,218491,101152,150476,91989,140011,153373,106843,153158,60918,237031,36.5,25.86,25.850175978177283
88280,178777,240053,243517,7513,224500,73317,259781,158811,175970,182338,36.57,27.04,27.928239022825228
42755,183137,225610,85561,252872,142020,237160,149934,149188,27282,187122,44.01,30.77,31.293018815634476
171838,55345,165930,218001,259017,150348,70014,74699,32619,16635,126353,42.3,29.49,29.714208746420702
223855,167446,259471,126748,23204,90198,209871,17461,107600,235168,39522,39.89,30.03,30.52263745136902
5275,77041,111972,201534,108841,228790,31173,11584,158594,161096,199657,46.03,33.41,33.755375339025065
11780,99039,188334,153714,86757,144402,230924,241665,257067,73157,132492,39.86,28.91,30.289961774091665
61853,261753,9440,81178,1896,20177,28342,157224,140398,8225,248747,40.98,27.37,28.463246108631523
51743,254654,106938,76444,160030,69041,40946,180809,11124,256871,227483,33.99,27.83,28.326254647001132
89080,82268,94423,251306,36261,235053,225891,99035,98763,120693,228036,32.4,24.96,25.13696926150939
136334,101238,168791,227234,156146,178512,146606,26888,162562,255035,246578,39.61,30.13,30.20915701353433
212733,132914,71119,113034,166275,188825,187595,62294,245481,78928,114673,40.79,28.76,29.81066414858569
256323,67694,136610,79427,143767,88842,3003,206673,108844,258855,152034,39.94,27.16,28.653972166783227
82542,5256,98701,161427,154456,165722,34935,15749,166076,164453,87149,65.67,36.15,37.088675953916265
122224,92514,178069,240474,92425,159610,185322,73118,193471,128320,5815,46.26,32.07,32.75755122899557
154501,15879,250305,177214,5571,252524,96774,65830,164618,119619,78285,31.68,24.89,25.339414909229397
155365,157667,83892,46509,95408,48561,81964,198733,96771,221207,156138,35.62,25.8,27.26166379352829
69241,78749,206386,98870,27491,202446,213137,7057,254639,149227,179236,39.4,27.43,27.85631172276306
192721,34451,81269,131074,58336,171369,210713,70615,62572,85927,49124,52.48,35.65,36.59577139529723
177750,114094,170272,182993,25433,26697,157476,84401,248813,87491,176928,48.8,32.45,32.27980285464677
218507,58840,114931,212275,224273,251839,44376,20957,88266,194529,170454,49.84,30.33,31.278914617681483
57152,231970,149003,118253,70936,58989,206309,31698,8889,138838,251024,45.76,32.22,33.61279907059277
50018,82612,211491,219206,219801,150689,48126,226421,73031,89157,211609,47.55,31.18,31.853813309661742
217041,168280,22422,211355,162354,90513,154528,33997,110434,76531,135894,39.28,28.02,28.55359767809722
