n_nodes,influence,n0,n1,n2,n3,n4
5,5194.6400,790,486,843,890,795
5,5161.4300,133,275,886,608,795
5,5161.4300,133,275,886,608,795
5,5155.3400,133,241,886,377,795
5,5113.9400,575,275,886,377,795
5,5092.2200,790,486,843,890,377
5,5092.2200,790,486,843,890,377
5,5086.0400,795,886,275,133,377
5,5086.0400,795,886,275,133,377
5,5086.0400,795,886,275,133,377
5,5086.0400,795,886,275,133,377
5,5086.0400,795,886,275,133,377
5,5086.0400,795,886,275,133,377
5,5086.0400,795,886,275,133,377
5,5086.0400,795,886,275,133,377
5,5086.0400,795,886,275,133,377
