n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
42445,19772,51750,6328,9494,70239,12337,47931,7602,66510,28140,4914,11265,56838,54810,9156,31544,10332.17,148.07,151.14000000000016
11889,72226,55642,7747,74115,16226,29260,8108,75642,51993,6499,28977,6105,72963,17455,37959,54937,10333.33,175.55,178.66999999999996
18907,70868,15439,74830,40433,73434,23688,13507,74868,24624,48810,12770,71793,8229,73972,7812,26995,10005.5,52.17,49.84000000000007
65066,69693,56045,41175,61027,59399,47393,39291,32561,23562,31994,10728,75290,39354,68838,64895,45020,8589.61,35.0,35.87000000000002
58829,37740,9594,15475,67100,54804,21621,44833,19920,64089,55272,5138,10173,73148,75107,41123,44580,10337.57,111.77,116.8800000000001
45898,65100,59795,9012,12267,35381,62141,8519,7952,40580,75752,58411,37302,50566,45482,2957,60515,10337.92,68.06,75.09
46591,22026,15347,64709,7727,28600,37674,16952,32455,52153,51242,65078,10561,21805,58875,52644,72016,6422.54,24.63,24.419999999999995
36416,17947,56429,72118,36493,54433,47024,49865,30245,19781,10876,23097,19830,30403,30583,1581,63565,9514.03,49.24,46.24999999999997
23900,34438,36953,536,19094,54912,70069,48398,74231,41761,16448,67566,7076,59853,73304,51429,52175,10313.86,293.75,347.59999999999917
52294,51658,13570,63114,52486,8158,24983,8827,27363,57753,21273,14408,44571,6891,13419,30,74289,10321.87,478.65,589.79
19826,70335,13299,47659,3342,9216,27256,49313,19470,33063,45533,47731,62147,16101,15119,63972,61078,10233.3,75.77,80.38999999999952
62966,63417,40875,11257,18889,13393,44909,34702,62733,21160,67676,3027,26897,69239,47415,19215,71194,10333.51,98.06,108.35000000000001
3544,69220,39071,11928,34224,67947,48064,21894,46621,29201,69807,70984,65889,43209,29234,25578,31377,8890.39,38.09,36.35
52518,29719,26203,67847,64589,46604,3798,3661,36623,61897,33970,25381,45125,58619,45812,47793,10556,10332.92,143.5,145.16999999999942
28896,13389,29733,61614,25782,44267,26787,63262,250,62845,45089,11112,15716,50926,26125,62656,23399,10333.07,128.93,133.3200000000001
56875,43583,11370,51883,60707,52610,11130,20821,22282,16651,3610,19811,60994,19159,62174,45928,20435,10337.88,39.06,43.279999999999994
71913,71864,17168,2804,1866,13470,69020,18251,56860,25533,27661,3669,33008,27889,38399,65688,31527,10347.32,211.72,223.52000000000004
42728,33995,71349,54920,17180,7982,46371,60052,67732,55132,65752,17139,69707,19901,68617,66918,2451,9833.34,42.45,44.079999999999984
57688,24000,515,19634,22589,18554,62061,15772,72938,8094,42727,67941,69563,72802,63240,13907,73439,10326.46,151.82,157.09999999999977
7447,32570,25074,36296,5531,12811,66547,59267,73626,3652,8305,58097,42678,66263,67130,26136,36331,9301.44,49.93,53.680000000000085
59289,66605,69898,62657,66552,32460,68578,34025,73336,26553,58658,17974,54609,15941,51427,57949,41416,6291.95,25.04,24.900000000000023
9508,31541,56143,9584,27877,39685,16036,20243,47996,18740,33175,17990,61307,28781,12337,52200,63866,10032.33,68.72,73.16999999999997
21337,29322,21163,56560,67581,52928,44448,55217,25656,46742,41749,12084,47966,2553,44299,72620,60118,10335.2,83.18,84.9999999999995
57731,2370,50376,43450,67821,38725,67143,8426,14791,29957,13733,11018,34808,35641,5188,23796,35447,10227.84,83.05,77.03999999999951
16981,55345,33896,53208,19577,70333,67473,74789,64829,42866,11725,36577,7540,24031,55747,9491,35248,9609.26,42.98,40.49000000000003
2206,11608,34151,10976,29151,8732,34662,15948,59477,1513,44453,72491,54756,35108,16937,5663,69063,10320.82,103.9,104.66000000000001
