generation number, individual number, fitness, candidate
0, 0, 68.68, [4511, 14807, 12781, 3824, 4755, 7096, 11472, 17655, 1293, 20108, 9249, 21847, 22887, 22601, 14766, 21012, 14157, 24479, 4364, 24718, 19939, 1653, 21508, 2741, 15003, 18444, 24615, 22457, 22691, 25758, 20562, 10350, 3372, 24955, 6512, 18000, 22324, 23038, 8879, 18396, 2621, 17824, 45, 6830, 9656, 21281, 7444, 20574, 570, 16654]
0, 1, 68.06, [1563, 7956, 6456, 17655, 1293, 3820, 14540, 15148, 2530, 4164, 13526, 15552, 4513, 6610, 20574, 20635, 19423, 7525, 17824, 14807, 2952, 19114, 21012, 15003, 3283, 9249, 8727, 21508, 8448, 12496, 5210, 24718, 7650, 17600, 2212, 6222, 19939, 15244, 17823, 2535, 16654, 6583, 6512, 18719, 4364, 6179, 7689, 15714, 7197, 22887]
1, 0, 68.68, [4511, 14807, 12781, 3824, 4755, 7096, 11472, 17655, 1293, 20108, 9249, 21847, 22887, 22601, 14766, 21012, 14157, 24479, 4364, 24718, 19939, 1653, 21508, 2741, 15003, 18444, 24615, 22457, 22691, 25758, 20562, 10350, 3372, 24955, 6512, 18000, 22324, 23038, 8879, 18396, 2621, 17824, 45, 6830, 9656, 21281, 7444, 20574, 570, 16654]
1, 1, 68.2, [1563, 14807, 12781, 3824, 4355, 24718, 2741, 17655, 17807, 7096, 11472, 4755, 21508, 20108, 21847, 22887, 18444, 4364, 9249, 16654, 22601, 21012, 1653, 7444, 14157, 19939, 14766, 15003, 25758, 17824, 24479, 21281, 22691, 24955, 24615, 10350, 3372, 23038, 6512, 45, 8879, 6830, 20562, 22324, 9656, 570, 2621, 18000, 18396, 20574]
2, 0, 68.73, [4511, 14807, 12781, 3824, 19446, 10350, 7650, 17655, 7096, 11472, 4755, 20108, 18444, 21847, 22887, 4364, 1293, 9249, 24718, 22601, 16654, 21012, 1653, 14157, 19939, 14766, 7444, 15003, 25758, 8727, 17824, 22691, 24615, 24955, 3372, 2741, 45, 23038, 6512, 8879, 20562, 22457, 6830, 22324, 9656, 570, 18000, 18396, 2621, 20574]
2, 1, 68.68, [4511, 14807, 12781, 3824, 4755, 7096, 11472, 17655, 1293, 20108, 9249, 21847, 22887, 22601, 14766, 21012, 14157, 24479, 4364, 24718, 19939, 1653, 21508, 2741, 15003, 18444, 24615, 22457, 22691, 25758, 20562, 10350, 3372, 24955, 6512, 18000, 22324, 23038, 8879, 18396, 2621, 17824, 45, 6830, 9656, 21281, 7444, 20574, 570, 16654]
3, 0, 68.73, [4511, 14807, 12781, 3824, 19446, 10350, 7650, 17655, 7096, 11472, 4755, 20108, 18444, 21847, 22887, 4364, 1293, 9249, 24718, 22601, 16654, 21012, 1653, 14157, 19939, 14766, 7444, 15003, 25758, 8727, 17824, 22691, 24615, 24955, 3372, 2741, 45, 23038, 6512, 8879, 20562, 22457, 6830, 22324, 9656, 570, 18000, 18396, 2621, 20574]
3, 1, 68.3, [4511, 14807, 12781, 3824, 19446, 20108, 9249, 17655, 10350, 22601, 24615, 7650, 18444, 1293, 4364, 7096, 11472, 24718, 16654, 22887, 6610, 4755, 21012, 7444, 1653, 8727, 15003, 25758, 17824, 22691, 3372, 19939, 45, 24955, 14766, 8879, 14157, 23038, 6830, 22324, 2741, 22457, 9656, 6512, 570, 2621, 18000, 20562, 18396, 20574]
4, 0, 68.73, [4511, 14807, 12781, 3824, 19446, 10350, 7650, 17655, 7096, 11472, 4755, 20108, 18444, 21847, 22887, 4364, 1293, 9249, 24718, 22601, 16654, 21012, 1653, 14157, 19939, 14766, 7444, 15003, 25758, 8727, 17824, 22691, 24615, 24955, 3372, 2741, 45, 23038, 6512, 8879, 20562, 22457, 6830, 22324, 9656, 570, 18000, 18396, 2621, 20574]
4, 1, 68.19, [4511, 14807, 12781, 3824, 19446, 17655, 13526, 10350, 5210, 2741, 7650, 20108, 1293, 24718, 7096, 11472, 18444, 4364, 22887, 21847, 16654, 4755, 21012, 7444, 8727, 15003, 25758, 9249, 22601, 19939, 17824, 24615, 3372, 24955, 14157, 45, 14766, 23038, 7197, 6830, 22324, 6512, 22457, 9656, 570, 2621, 18000, 20562, 18396, 20574]
