n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
2201,9325,1033,4179,1931,8117,7364,7737,6219,3439,1537,7993,464,6386,7090,9952,34,323.04,59.08,60.29950289922593
7297,4363,3748,9685,1674,5200,501,365,416,8870,150,6245,3548,6915,475,8644,3632,332.3,59.27,60.519937149928886
7174,8123,9058,3818,5663,3782,3584,7530,4747,352,6818,9116,1638,3045,4856,1980,5450,255.91,40.84,41.106147570415864
8205,6915,8318,3110,4970,4655,9626,8181,8278,6444,9650,565,7868,3977,6623,6788,2834,139.48,35.97,37.340854678358696
6014,8991,6139,1416,7191,8330,1768,2682,8535,6443,6070,8023,484,7689,712,5054,9718,232.26,47.96,46.46412070931381
9472,6448,2791,2762,8228,3718,201,3268,8841,8983,3803,6626,8417,5633,9466,5788,7522,245.01,46.28,47.10947107392264
4411,8978,9976,93,6286,8396,2117,8498,9197,3366,6981,919,7882,5975,9338,9083,3274,213.65,50.49,48.13024812260672
8269,6773,7945,5845,6789,5670,25,8822,8849,5425,7506,9828,458,3761,2903,9023,9575,305.88,62.59,61.94355515696145
2961,1500,9028,4182,531,1154,1363,273,7421,238,4607,4088,4401,1793,3024,5643,4756,287.86,56.36,56.98738992016722
1138,2743,2615,4181,8640,2754,4471,4824,7449,5275,8134,7762,1870,387,5111,6333,5625,241.4,45.64,46.68612210563291
6896,3080,4233,1781,4152,8357,3425,9922,7072,341,3692,292,6509,2399,578,2625,7301,254.82,52.77,53.219774303645956
8295,6990,8924,3614,8463,7386,3656,8583,502,6470,9434,5263,6984,963,4892,2059,3475,199.89,42.44,41.37280413838357
777,5019,1158,1252,5084,4880,2592,6818,9255,4134,2136,138,9186,621,9676,3565,9343,292.34,52.74,54.613884391725755
7550,2810,8337,613,6192,3283,5684,1622,3371,9394,7093,9689,3180,8066,1710,6390,4850,163.04,42.62,41.80565558392216
8259,8188,281,5330,6591,4609,296,2571,3290,5369,9229,2214,5555,7032,3490,4366,1579,257.77,49.18,49.06733466737488
6213,8972,5633,8754,7938,8724,3844,1070,661,1387,2179,2780,2728,8818,3489,4391,5443,181.4,46.75,45.201073330322124
9833,8288,4182,6031,5551,5575,1866,4771,3853,9895,8008,2217,9502,9030,1708,5254,641,219.67,44.87,42.878022591326534
6661,1199,6229,2413,2048,5585,1879,9624,6193,1255,9351,9015,3665,9272,1339,4370,5978,200.41,48.15,47.13692961354464
