n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
4185,5874,8684,475,7628,4080,849,2569,1854,6091,7685,4039,6238,8908,1670,9403,4085,214,3550,51.22,43.32,43.156901154959414
6687,4579,2983,6380,2614,1178,2273,7288,2075,2166,29,87,3431,3530,2717,2727,4739,5138,3258,73.63,65.15,66.77242387378273
8834,3355,2976,3225,6278,4895,353,5917,6797,2719,2387,4322,1067,5437,4937,9881,9603,55,9764,60.2,55.43,56.27272216484303
5536,1081,5078,5822,5014,7876,5173,3027,7884,7742,2885,933,4197,374,5859,6623,296,8995,6862,49.14,42.78,41.221450746488046
5999,6166,9478,148,7419,765,2964,3219,1950,4031,7572,5642,8396,5812,8596,4110,7583,1770,9662,43.02,39.42,40.56535001373629
6017,4847,600,7093,1493,3415,5582,8403,5941,2428,5569,4516,8931,1508,5119,5190,5016,2907,1281,47.06,40.1,41.21414864003654
2439,5067,7926,2646,795,1326,9841,8741,6650,521,3888,9731,5633,4099,7465,6910,2385,912,536,62.82,58.43,57.34218130570038
8086,5475,3392,2139,9241,2175,6780,1747,2765,7119,6111,2445,962,6891,4830,2313,7424,2773,8555,47.31,40.12,41.75856716497518
7430,7997,5205,7848,4489,4768,7701,6615,2400,1844,6176,8712,2939,8180,5545,2951,1460,8058,4461,46.08,38.55,39.59421831192409
8440,8980,8238,5919,1033,5827,9625,562,5008,5954,9163,4601,7957,4339,4814,5571,2926,9513,189,77.05,70.6,70.3211186895215
7770,8961,4107,5339,4484,7584,4732,8197,5842,5699,4487,5662,6692,5735,2825,7369,5968,5477,8489,40.31,36.26,37.412671290676556
2324,8672,2722,3254,5931,7819,4634,1291,6826,2815,9516,8461,6894,4958,9063,4435,452,3204,2621,54.99,48.59,48.21791607904761
9608,7226,2961,3588,2957,685,7726,3706,2715,887,2187,1815,5199,2974,7907,3168,8983,584,6807,55.42,48.48,48.53607818929792
7623,5752,6230,1179,9669,3348,3896,6127,10,5742,6641,4563,6718,1885,8966,6125,590,9010,4937,86.15,81.96,80.9715211317091
1553,4837,8932,8399,5560,9517,4803,5760,2116,6866,6705,9239,8820,6052,7659,2328,2568,9763,6270,44.79,39.38,40.27222264324926
9238,7815,3262,2178,9971,1488,5752,15,6256,1768,5341,9270,8837,2305,5332,9245,6157,7032,7072,73.33,67.17,66.77001842088787
3708,8084,4775,7857,6222,6289,2605,9761,9731,4256,4928,8131,4113,6807,322,5228,5037,8056,4692,54.47,47.8,46.34182795843321
2347,7814,389,1996,7265,4022,4802,654,2235,6428,216,7869,8725,9180,4485,3989,7770,602,4024,51.43,45.05,46.01208167146734
8030,4385,2535,4681,4803,8065,9962,7776,8490,9893,1936,264,2064,4926,4625,8740,5507,4863,8681,45.31,40.44,38.379397889817255
436,7607,5730,5915,9679,2170,596,46,4135,9064,7464,1762,8938,3132,238,7039,7007,9746,9431,56.24,54.46,54.37009315981958
7895,6315,7794,6420,3218,4857,7619,1082,4975,52,7091,9537,4691,7740,5094,2337,2710,7838,8996,50.74,44.52,45.783285458548235
8154,5418,8813,2515,6972,9598,8870,795,1120,3768,4377,1395,1030,418,5456,7034,1125,6639,7973,53.56,45.24,44.384932345672475
801,2021,2004,3591,1821,2205,4792,7175,2453,2999,3035,6781,2640,1101,3492,713,9101,1772,6212,52.5,43.72,45.46382916845349
1179,4585,943,9356,9424,1939,6529,2200,163,7072,1498,5153,9833,8019,8021,5790,6130,913,2264,65.49,59.88,60.063376495239424
4828,2475,9316,8287,4755,9091,9009,3614,4313,1035,9038,3860,4164,4643,8470,2191,3840,6081,7427,45.63,37.97,36.39515825027655
6371,2937,2149,306,5596,1396,9391,588,1493,2044,8297,9731,7430,3908,6387,7579,7871,5296,1762,52.91,47.11,45.70851920937787
8695,482,8881,6301,879,2470,7034,3655,1901,1372,8051,3465,2289,6158,5804,3850,4748,5460,5712,50.59,42.29,43.968575441166585
6320,6195,2235,5870,4848,7100,5934,8478,595,9709,9392,3520,2957,6480,1036,1589,607,543,3053,55.54,49.71,50.995928350785526
3316,3204,646,8028,7880,5710,7,6995,7703,4924,7022,5296,7627,7567,1634,3139,2534,2605,1166,54.3,47.38,47.51753825238757
6138,6318,7694,2492,9045,4162,1806,4545,2646,4703,3852,543,7897,525,5640,6045,5178,964,356,63.14,56.94,56.95443586606451
7481,7728,2555,1931,5313,4769,7436,3931,2674,549,3293,408,9416,3776,1281,6571,5967,5109,3022,53.11,43.5,45.3689565923679
7668,5922,4639,1095,7668,2676,3940,2877,3420,719,9972,7055,4435,102,7568,997,7422,6720,2781,54.74,46.85,49.36270431898393
736,545,8985,8502,9260,5734,1537,1166,3882,8047,1506,7721,880,3988,826,8149,6509,985,784,58.04,48.65,48.01307050982991
4184,6676,7305,5012,841,616,3186,2939,8333,6592,3081,8704,3829,1382,5142,1769,1422,8879,2653,79.66,76.71,75.51174673144992
9802,1234,3512,285,7228,8841,5859,7971,6933,9362,6170,8557,2174,202,5039,7357,3669,9084,1895,60.72,54.63,53.869817219761316
2272,5107,7917,1435,4316,6596,5126,2173,2126,8794,1343,7726,4011,1381,7023,9453,4020,4519,1006,51.21,44.93,44.819903898022524
8071,4075,786,3274,4686,6123,1614,1177,6890,5143,6223,9110,1,4684,2155,9416,463,7244,2350,64.99,56.22,57.38950922307925
306,773,7005,4385,1745,6265,9206,2133,5263,1080,5020,2774,2250,4302,8154,5295,4677,557,1040,69.22,63.28,62.02724763795988
8886,9129,456,450,1993,829,2131,5851,7142,4229,272,3786,8641,7027,2053,5937,3296,5412,5869,47.1,42.11,43.49751412155296
203,2675,9575,2673,1561,4393,8688,9927,2804,2359,7310,7119,7036,1936,5463,5194,7304,3740,7552,51.45,43.79,45.04631942733181
9768,7113,2810,7232,793,2631,8726,7754,8051,9765,26,1696,2078,6872,857,3400,17,538,9453,78.88,71.25,70.80784747953837
3863,7896,5804,6434,7605,3532,3298,4539,3295,4968,9214,8451,5848,3957,6007,5763,4067,1016,8099,49.8,43.77,41.95211518559562
6567,5720,2343,2340,3904,8030,6251,618,1536,2778,6504,1617,4611,3265,5309,7817,7702,8745,1492,48.3,42.66,44.51436983688901
3260,6167,165,1696,8384,9917,9612,3026,6374,364,5197,443,9998,5113,8414,6272,8211,7800,8940,70.74,60.78,62.73041750756875
6538,7368,9492,9133,1001,8793,2402,6826,5944,9724,330,8555,3388,4655,4692,1273,447,1429,5830,66.14,61.03,57.444711085473166
9509,6768,5026,236,4499,3840,1180,619,1447,4924,5757,9924,9207,3420,7914,8465,1506,1983,3917,41.64,35.84,35.55716105412206
5602,8912,6939,6445,48,6392,6192,2918,8656,3394,5265,6335,5311,1784,9067,6127,4079,1639,3485,47.38,42.35,43.2600794406702
4814,5006,4385,1276,2743,1256,6767,3038,3680,1027,9337,9271,8944,6668,6829,3780,6969,7917,8663,52.47,47.5,47.307112305616954
9768,4003,4953,6853,4599,1383,9918,5418,3067,6911,499,2444,1893,4844,9217,9093,9886,9230,3012,43.0,34.81,35.86631798391338
