n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
978,883,970,869,57,20.308,12.524,12.520112161024453
93,86,369,855,173,23.182,13.522,13.378630882950764
753,828,685,874,315,15.746,10.49,10.262550785493238
257,620,217,621,36,42.57,23.52,23.98512043198638
595,697,162,441,653,19.03,11.952,11.986015865172416
402,822,740,880,521,16.212,10.368,10.351991243681866
972,380,557,958,455,13.162,8.52,8.530894436776107
514,274,922,36,891,32.822,18.516,19.023506902848805
28,372,476,954,326,37.074,20.628,20.636238187637748
929,389,433,913,905,14.344,9.574,9.456386767203163
538,168,573,181,241,19.342,12.064,11.808931155797813
236,24,180,332,177,40.46,23.004,22.846544781615123
139,522,522,368,526,18.904,11.34,13.329168036775956
690,573,186,915,456,18.056,10.882,10.881625471633665
815,424,752,537,928,14.122,9.036,8.887062934507224
930,781,372,808,607,14.386,10.064,9.962395821409702
362,370,879,984,456,20.83,12.25,12.197356891864167
165,977,772,409,732,20.028,12.41,12.34621735730105
756,472,670,543,255,17.778,10.96,11.047828519290594
501,285,947,510,512,17.172,9.696,9.66341018712103
527,851,815,362,677,21.676,12.652,12.945838885011037
904,465,921,924,472,16.35,10.162,10.252618075500713
359,581,743,942,570,20.364,11.678,12.106701024128379
741,467,498,674,227,18.454,11.004,10.580483712939586
963,332,834,716,855,18.08,11.044,11.095501791769708
170,897,929,631,274,13.188,8.756,8.601845940399691
791,933,491,316,310,18.08,11.098,10.7266823869993
980,818,723,851,516,15.296,8.93,9.029498763344918
575,530,519,667,630,18.44,9.964,10.290340051158136
602,416,319,748,212,25.81,14.61,14.602732635648518
500,524,375,956,700,17.816,10.384,10.46288259712621
638,903,77,803,840,20.508,11.54,11.613153715747845
349,743,8,929,834,30.1,16.592,16.86641325398282
195,762,108,60,588,28.056,16.536,16.77876916528474
668,50,279,605,232,18.658,11.512,11.1613678186645
698,896,937,108,772,17.876,11.354,11.366501220884915
534,139,874,272,250,17.376,11.296,11.099953761606358
844,215,966,901,61,30.134,17.63,17.73058808811184
433,919,734,777,32,19.562,10.722,11.153131939962893
58,371,368,176,255,26.628,15.142,15.479598640944317
688,24,84,117,977,45.26,27.258,26.87013123359011
69,25,41,746,940,43.13,23.29,23.615147519452417
21,382,261,130,832,37.164,22.832,22.944983814111087
958,160,752,188,535,19.064,11.02,11.3082020407163
708,1,394,603,44,30.026,16.668,17.142342944549835
813,253,155,994,37,23.93,13.174,13.323058086014349
4,352,960,630,642,49.974,25.11,25.28237295862439
760,765,115,292,345,19.398,12.316,12.472465029955714
500,31,315,459,564,22.27,12.934,13.314909884465944
784,619,757,46,923,23.432,14.022,13.981640446703402
270,773,411,883,636,19.146,10.59,10.752703508400534
722,157,484,981,230,18.446,11.582,11.483535344251969
95,676,703,323,858,16.304,9.328,9.485128747631116
104,24,458,807,895,32.832,19.138,18.718287083424414
970,130,530,598,799,20.292,11.752,11.645950874810097
402,498,527,335,147,18.11,11.846,11.77588506287141
895,982,349,265,268,17.232,10.932,10.939646511358326
620,993,429,668,18,38.958,22.41,22.53525024887898
716,571,982,143,686,18.066,11.37,11.272718585030132
58,259,34,134,165,25.326,15.266,15.433409202973618
174,98,464,650,237,25.566,15.42,15.419600402706793
520,938,725,956,32,22.528,12.426,12.042003958571797
252,238,731,455,75,18.84,10.536,10.777600635333288
256,82,605,233,639,19.622,12.182,12.225384763811354
810,819,638,726,368,18.426,10.398,10.668445143388599
262,700,433,285,538,16.042,9.564,9.66110696598948
768,4,154,36,393,55.068,30.036,30.436645703224634
418,164,113,524,741,24.574,14.316,14.677904689516744
89,246,104,102,20,36.466,20.542,20.902767460603165
186,768,237,107,222,25.068,14.124,14.434423362519992
25,533,685,475,464,25.732,14.732,15.03585877093479
317,548,657,389,217,19.424,11.49,11.601996594460198
701,928,778,986,215,26.688,15.658,15.339981454899899
746,825,444,435,523,14.686,8.306,8.518241844982308
21,595,605,52,902,37.264,21.558,21.596308882990332
428,951,537,595,185,15.83,10.01,10.215871796973305
942,96,679,821,491,22.332,13.278,13.330972053960831
374,19,531,983,943,33.638,18.944,18.98601786747451
121,625,375,296,706,21.844,12.852,12.924890367853951
954,381,315,19,895,34.642,19.124,19.612376292014883
701,422,103,107,313,22.898,13.208,13.561410210877266
203,860,793,688,845,21.098,13.096,13.04238350960581
16,831,462,61,420,33.504,19.19,19.149273799549327
652,497,474,213,910,20.112,12.354,12.082144593678006
602,628,75,5,291,34.474,18.222,18.47253247661397
24,381,313,957,740,31.556,18.096,18.523777231932577
78,224,773,502,196,20.574,12.128,12.177628651839449
118,585,382,401,733,18.644,11.07,11.028512940984607
474,143,771,353,404,24.062,15.026,14.57854235783681
908,124,260,124,125,17.472,10.716,14.027083175330946
82,631,870,342,656,20.744,12.666,12.68457043991899
400,982,217,709,107,22.816,13.94,13.763658461421521
25,633,674,481,795,22.962,13.82,14.023078647532584
44,740,722,509,297,30.456,18.282,18.34360151407084
366,982,468,144,817,29.166,15.926,16.218400384978807
383,275,495,538,886,17.274,10.136,9.745592452143029
489,736,977,745,823,16.94,11.302,11.285423758177934
429,954,503,856,696,15.708,10.042,10.048196816329812
303,404,237,160,500,23.308,14.428,14.755979091897961
610,265,561,437,712,19.808,11.368,11.294853280060769
