n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
3867,4969,1690,6489,7845,2539,1476,1089,324,6579,9001,4741,964,18.64,17.73,17.520000000000003
3636,8525,8792,5902,4533,2828,1739,4288,3512,420,4264,4452,3169,18.31,16.57,17.020000000000003
2700,5076,4745,6101,1420,9926,5528,6355,8289,4077,2912,4052,7759,20.07,18.37,17.729999999999997
4587,1463,8972,4919,118,4783,9377,5107,8329,3196,6782,6942,9812,23.7,18.66,18.860000000000007
4721,7062,7395,2643,3821,4998,4254,708,1328,758,7580,4594,8501,18.03,17.49,17.620000000000005
8759,7720,5617,2376,3204,1088,6763,3320,7227,4526,3009,5829,7142,18.15,16.62,16.790000000000003
9646,5253,9150,3255,5300,1654,1009,3749,4546,9538,3889,2001,5424,18.96,17.61,17.110000000000003
2908,4766,7520,420,701,5850,1353,4680,5359,297,5288,4734,5270,19.04,17.26,17.450000000000003
2505,6724,1273,4807,3136,7276,4784,2235,4096,6252,9810,2603,5428,16.95,16.25,16.180000000000003
9389,153,5952,733,7451,2778,5983,5942,4756,9362,1590,7197,3395,18.6,19.55,18.720000000000002
6946,3406,1861,972,1019,905,2763,9757,2451,9937,669,8949,8039,25.11,19.84,20.56000000000001
9546,4080,5266,582,2003,8671,4798,6706,3281,7827,3305,3962,7189,18.86,16.91,16.830000000000005
6727,8059,604,3589,6901,7266,4072,7009,3534,8168,3075,518,603,18.85,16.34,16.580000000000002
4167,4151,3971,8612,3408,3792,6834,4287,2321,5325,840,5153,9262,19.28,17.38,17.609999999999996
1914,9334,6602,663,8098,6348,1522,7046,3455,9376,2710,5514,4853,20.03,18.14,17.87000000000001
7720,5161,6881,8651,3526,4395,5546,6425,8132,1218,4588,3133,729,18.54,18.41,18.140000000000004
6468,2091,4414,990,2740,7611,9325,7736,6614,6397,3580,53,3460,20.04,18.51,18.54
2568,214,9994,4216,1898,6484,6243,3642,9021,874,3304,2652,9966,24.56,20.05,20.110000000000014
5417,9213,7725,8624,7203,432,1294,560,9740,1850,8009,9188,4209,25.55,21.82,22.460000000000026
9963,2273,677,5940,1305,8568,172,4865,5683,1224,1394,8902,7434,21.89,19.85,19.779999999999998
6244,3364,5098,6367,3828,7973,6554,1558,1264,1875,5994,8396,7109,18.05,16.37,16.430000000000003
6813,7278,1096,3208,4952,7842,6921,1936,9147,2742,6088,2667,2889,18.62,17.61,18.580000000000016
2446,5350,8097,5547,4237,8877,79,2764,91,5108,1981,8928,1815,19.44,17.45,17.540000000000003
7970,9846,7933,8623,1240,8531,4021,6736,4807,5845,3755,2955,27,17.74,17.04,16.83
867,9986,5132,8914,7651,9311,5007,8301,7221,7242,6419,2304,4123,17.33,16.1,16.080000000000005
9782,5933,5571,2183,7100,1352,9922,2358,2910,4675,6094,3235,9436,22.98,17.83,19.230000000000008
5741,1531,1262,6595,2943,5400,6093,5352,2861,4924,379,9892,329,18.46,17.0,17.14
8584,1453,5882,1612,2596,2988,9571,8114,9402,1259,1914,2818,7850,17.07,16.85,16.42
3640,4962,6653,9814,3890,8025,3622,5073,6023,3774,5351,8801,8679,18.87,17.98,18.02000000000001
7403,6557,8294,6564,5130,4649,7180,6743,9635,215,4117,3012,8850,19.01,18.11,17.37000000000001
7512,9193,5968,6622,6367,457,2556,8377,1109,7507,5691,9892,5115,21.0,18.55,18.829999999999995
1496,4225,7920,3639,7812,9889,1086,2436,3905,1131,4902,2173,768,19.18,18.35,18.189999999999998
2675,6519,9532,8964,8822,4298,303,8591,4020,2580,1585,3366,520,19.7,16.8,17.080000000000002
5185,1342,1995,4433,1003,4735,9989,2823,2444,6798,2129,1332,9174,20.96,18.91,18.990000000000016
5968,42,9049,2552,8233,6748,2526,3523,4884,7932,8316,1110,6159,18.16,17.3,17.500000000000004
2753,2677,4195,8435,6411,8803,4962,6563,5380,2789,6337,1014,6931,19.96,18.68,17.73
459,4564,311,4980,2498,1406,2566,1899,9983,251,3801,3789,9068,22.89,20.69,20.11000000000001
141,7810,8720,3032,7410,6217,5508,2827,8688,9621,3079,1755,7780,23.69,20.52,20.400000000000013
5845,4999,6773,9832,609,3473,4188,9485,9683,5036,7823,5556,1364,19.43,17.79,18.209999999999997
3867,5177,1696,626,9907,5281,8635,7801,5784,1335,2902,707,8160,18.16,16.31,16.51
8505,8939,9795,4093,638,3290,1168,5511,9858,2258,5055,1913,8315,17.4,17.14,16.73
8344,14,1171,3704,4492,299,561,172,7832,2373,3492,5895,4083,28.46,25.77,26.109999999999996
5651,4884,6364,9909,6596,557,2832,6755,8088,1047,8366,8338,4895,17.82,16.53,16.520000000000003
9172,4634,3401,7166,5273,2865,3517,294,7841,7163,4521,5428,6670,17.76,16.78,16.94
6710,5262,3443,4194,4581,8374,1419,492,6603,4318,9976,4704,2169,15.99,15.43,15.63
5124,1421,2719,1509,3466,4154,3540,8179,1868,5578,130,7464,9340,18.56,17.79,17.840000000000003
3337,2727,1532,4000,8504,1561,1867,5178,4859,9293,9534,2470,1240,17.92,17.25,17.420000000000005
2937,445,2966,3377,4307,571,9726,5315,5376,9941,5968,2660,2815,19.06,18.65,18.49
3522,811,875,2630,941,4290,8091,1707,3269,2257,6427,7844,9852,26.99,21.27,22.280000000000022
8948,8124,8857,5303,5934,7045,6648,593,620,2969,2505,5868,3592,17.99,16.68,16.63
4860,3903,5958,9401,3187,5637,6286,5958,8774,1832,3678,3123,5705,15.32,14.9,16.140000000000004
3031,8757,3483,347,441,1929,3131,4863,5269,8864,8148,677,5017,18.69,17.02,17.360000000000007
6436,2682,2287,6155,7598,5744,5831,95,7313,2233,7330,487,6855,20.53,18.6,18.1
3464,1882,5415,4841,9791,9147,890,1284,7891,2643,8634,1000,2967,17.87,16.07,16.35
3949,9831,5450,9817,320,374,6271,7159,3790,9589,2265,699,2195,17.75,16.59,16.960000000000004
2997,9914,4678,3825,7129,5150,8862,6093,2786,5661,8918,9379,5650,15.47,15.13,15.350000000000003
4227,9778,5489,8808,526,8914,2492,5993,9348,3226,8098,7719,1956,18.0,16.41,16.44
1211,9759,3212,2604,2347,9029,2291,9779,842,8825,5672,1319,770,20.26,19.11,19.030000000000005
9905,2444,8909,2883,4311,938,4836,7789,4600,3426,7741,4628,8676,22.03,18.6,18.59999999999999
1023,2301,4716,6831,737,43,5678,8673,9886,5903,1180,3280,7100,20.94,19.36,19.490000000000002
1311,6954,531,4645,3257,3210,2817,3308,1322,1526,173,59,4774,24.9,23.43,23.279999999999994
8516,8481,8602,6947,1061,1515,8573,5546,2761,3277,8366,8999,1013,16.05,15.78,16.020000000000003
1018,1056,2280,7147,2219,1704,8472,5313,8415,5560,4539,2178,9621,26.2,22.0,20.710000000000008
