n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,988,523,497,414,940,802,51.53,30.1,30.52131942059133
849,310,991,488,366,597,913,929,223,516,142,288,143,50.9,30.23,30.069272907439043
773,97,633,818,256,931,545,722,829,616,923,150,317,43.97,28.29,28.34004580846065
101,747,75,920,870,700,338,483,573,103,362,444,323,52.32,29.85,30.257612853119657
625,655,934,209,989,565,488,453,886,533,266,63,824,46.3,29.26,29.33818272294165
940,561,937,14,95,736,860,408,727,844,803,684,640,66.44,36.82,37.93372162239515
1,626,505,847,888,341,249,747,333,720,891,64,195,52.14,31.28,30.668924733327557
939,581,227,244,822,990,145,822,556,458,93,82,327,58.66,31.16,33.86216419277859
896,520,955,501,111,308,564,298,723,127,560,340,834,45.75,24.75,24.964671005035083
944,553,208,986,818,617,560,601,294,455,93,610,817,50.97,28.34,28.67403135102222
394,324,589,247,297,188,193,841,191,33,627,672,266,57.61,34.15,34.79102199944716
487,70,91,695,775,133,897,153,945,39,862,82,919,67.02,40.56,40.359697059386136
716,945,849,553,699,400,857,722,537,282,534,831,241,41.41,27.78,26.472828111506175
869,220,916,695,603,845,972,429,593,281,461,504,676,40.77,28.1,28.412216034854595
656,717,938,812,365,84,332,627,118,498,601,645,343,69.8,40.03,41.13932733836208
865,194,248,16,749,277,119,722,225,380,813,174,340,64.17,40.63,41.24984945162718
436,835,63,103,801,149,875,714,224,46,836,587,649,53.79,34.65,34.52143071589669
931,958,547,616,696,75,27,127,650,193,620,850,589,64.18,40.24,40.49887414986241
122,400,93,379,853,118,37,620,22,199,984,993,189,62.68,37.72,39.541931588384095
735,126,490,215,744,819,62,959,695,23,557,435,635,74.88,46.65,46.0987484892779
103,855,266,71,226,73,662,308,358,446,184,62,515,66.6,40.58,41.59988467135623
478,40,610,103,716,400,204,266,367,926,749,481,858,51.82,32.11,32.682910458843864
923,940,583,173,714,688,208,989,785,59,807,692,162,47.17,28.56,28.93548670649985
865,165,350,542,256,120,611,943,452,681,179,13,482,66.93,38.97,40.611580265481884
697,419,921,582,895,520,939,318,664,365,397,857,673,46.56,27.47,28.593185247659157
256,157,574,707,12,468,759,80,343,756,46,557,287,88.13,50.78,50.427406469987005
138,245,780,976,493,360,624,294,689,367,604,969,913,50.7,29.43,28.299234131258018
648,874,635,135,732,317,397,766,424,848,666,82,1,43.28,26.02,26.378787303620317
608,196,715,342,163,245,228,652,458,387,727,896,689,59.49,35.28,35.05426412723877
581,895,424,32,411,892,718,581,428,790,678,726,47,50.52,33.52,37.04595830971203
169,456,65,265,718,161,457,540,906,498,929,574,618,52.46,28.0,28.22350228430389
773,0,905,39,506,333,319,857,478,51,828,842,896,94.11,53.77,56.09274826227777
997,831,425,192,561,986,648,85,857,742,133,15,411,50.83,35.11,35.086766550274824
972,694,427,323,3,218,14,734,772,2,842,691,541,140.31,81.1,85.5322459409679
626,100,195,121,622,664,203,894,309,286,705,186,102,60.32,34.22,33.356561467061674
487,874,944,406,642,83,22,281,935,463,819,811,118,63.28,36.81,37.018791567526364
882,262,136,669,533,836,666,660,355,117,892,158,285,53.3,29.77,29.428575060772683
871,19,43,41,210,697,265,571,322,969,375,960,581,69.25,42.43,42.440115707321425
931,869,43,866,767,984,718,622,671,506,729,659,924,40.03,24.18,24.66716838002663
469,655,445,381,892,550,182,212,384,601,298,9,141,86.38,52.38,52.19417425289591
154,277,341,345,808,376,735,95,346,798,635,36,42,71.71,37.94,39.10961138038041
276,167,153,597,296,369,404,561,132,300,117,489,748,62.15,37.68,37.31726901147028
245,956,49,315,183,877,535,746,72,309,412,855,336,53.72,33.3,32.732842753342396
306,424,111,101,574,930,492,485,345,861,817,999,831,45.04,26.14,25.516297938720452
351,127,490,118,716,509,436,38,309,343,752,703,915,47.1,30.08,29.156598222240838
159,941,170,641,578,384,825,997,654,89,67,827,86,51.89,29.12,30.00626604556444
202,767,226,62,394,8,100,403,569,531,296,459,942,76.51,46.3,45.63141526263748
500,807,598,731,695,222,433,85,377,225,267,599,795,47.96,30.08,29.193589457367942
170,441,196,367,117,65,841,884,873,718,28,924,538,59.99,35.75,37.54465579260053
462,770,693,206,121,509,407,262,212,656,43,970,816,62.43,36.84,36.11223522756404
221,638,149,107,202,469,387,370,559,846,154,107,610,48.04,31.28,33.66819946461339
499,151,577,415,653,696,433,898,533,507,695,939,909,49.56,30.12,30.97238708155765
330,853,510,510,650,686,895,206,555,624,953,224,9,64.19,40.27,43.8837243069776
348,722,985,764,920,325,837,329,36,537,151,895,263,68.03,40.18,40.884933335604714
617,802,159,862,388,596,301,735,723,826,481,67,819,47.78,27.12,28.514307293011605
86,528,889,937,40,67,230,133,41,307,15,777,864,68.06,38.27,38.61579502087504
459,338,882,164,819,152,889,671,471,991,380,517,391,43.48,27.44,27.926465483200975
922,542,514,34,587,92,694,813,824,530,776,614,78,41.87,27.0,27.21126926097886
764,436,927,772,211,296,548,922,612,427,845,995,493,36.71,27.4,27.543661455251204
865,810,995,397,622,600,239,871,885,817,20,672,906,55.85,33.37,32.66942823413634
0,758,186,309,519,583,260,340,67,505,880,268,965,84.86,46.09,45.70017489253944
844,310,791,417,393,829,392,63,167,656,957,130,244,46.64,29.91,30.197658399445263
293,746,849,342,56,964,36,492,427,144,503,911,884,60.74,34.75,35.092684691077984
616,734,83,689,715,155,829,361,421,36,626,477,395,65.39,38.19,38.97707873596225
469,48,103,482,796,155,20,33,612,632,135,645,331,70.7,41.05,43.0662882976435
107,716,562,664,354,199,392,802,795,796,502,113,902,46.72,30.67,31.215057001598833
61,624,717,478,629,647,956,345,666,127,992,698,730,46.89,27.14,27.443751214592467
636,303,807,869,130,981,933,396,818,300,938,763,893,42.97,25.78,26.57139165213568
980,697,829,124,531,881,804,193,39,800,401,455,380,61.64,38.61,38.8899485450286
774,195,466,365,808,647,77,979,45,923,956,40,497,48.05,31.8,31.673755645120618
261,922,27,967,532,682,582,585,896,221,235,95,794,70.14,44.61,44.1001815542289
839,905,910,642,798,514,715,536,430,519,312,968,116,55.46,33.43,32.47624353705093
149,436,913,579,432,945,86,958,107,425,64,101,425,48.11,28.42,31.508857821069725
792,159,751,977,31,810,457,441,702,427,30,508,941,53.38,33.39,33.75499888146021
884,985,332,739,258,80,360,72,124,367,708,30,353,72.3,40.04,39.9793600655296
356,182,10,850,997,236,838,374,72,610,914,146,212,80.29,49.07,49.34536633105107
3,209,674,689,749,960,922,126,765,7,300,377,706,150.52,91.91,95.87085655223154
25,955,619,238,879,145,191,464,115,488,352,724,982,51.97,32.9,33.35327037516089
