n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,14.67,12.06,11.659999999999997
37,0,149,678,600,481,988,25.79,19.74,18.88
777,752,382,327,788,22,279,19.55,12.14,12.73
500,821,202,747,893,423,932,14.19,10.29,10.500000000000002
551,552,698,96,197,576,566,15.61,12.27,12.08
716,824,746,271,678,822,624,14.35,11.39,11.010000000000003
702,90,864,434,343,95,370,16.6,12.3,11.98
819,419,824,256,455,716,96,18.83,13.22,12.679999999999998
773,201,717,650,815,298,99,17.63,11.76,11.450000000000001
974,46,602,924,205,847,671,16.46,11.14,11.040000000000003
934,369,498,955,852,931,198,15.14,10.74,11.320000000000002
527,589,660,993,714,913,824,12.19,9.18,9.660000000000004
515,999,938,29,648,370,250,15.2,11.17,11.05
616,440,311,365,603,122,91,18.61,10.76,11.810000000000002
512,901,694,537,203,119,622,15.1,10.53,10.880000000000003
678,274,319,736,200,388,495,16.12,12.98,12.49
228,141,611,214,854,886,897,18.69,12.25,12.83
714,534,12,193,796,173,17,24.31,18.18,17.16
663,340,571,926,687,635,633,11.05,9.25,9.320000000000002
313,383,386,540,398,296,129,16.63,12.03,11.900000000000004
695,500,55,189,433,608,764,14.52,10.62,11.33
407,98,451,251,825,91,913,16.07,11.61,11.7
617,686,891,910,456,457,802,12.07,10.02,10.02
851,389,815,78,529,436,482,16.68,11.42,11.440000000000001
310,722,836,418,963,87,196,16.06,10.37,11.14
764,696,272,462,499,739,802,12.96,9.87,9.570000000000004
988,176,18,22,550,126,257,24.09,17.85,17.290000000000006
603,821,369,192,262,514,462,16.35,12.59,12.7
337,949,529,260,420,949,900,14.6,10.74,11.450000000000003
431,626,497,274,616,486,672,16.8,10.65,10.77
490,503,145,738,386,508,313,19.92,12.69,13.619999999999994
649,824,478,331,375,675,166,11.99,9.76,9.680000000000003
994,935,945,634,385,711,617,15.56,11.29,10.45
272,327,661,407,998,499,746,12.95,10.5,10.860000000000003
812,161,959,847,297,573,6,25.16,17.27,18.030000000000005
638,460,987,58,186,30,624,19.92,13.24,14.05
792,583,114,698,735,379,370,16.38,10.74,10.870000000000003
960,509,873,603,63,941,197,13.95,11.64,11.460000000000004
158,970,275,628,15,432,825,21.13,13.51,13.469999999999999
801,819,833,537,503,77,480,20.55,12.85,13.1
