n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,3.03,3.07,3.040962291252364
5332,395,593,10.17,8.4,8.31679600202195
6727,4389,771,7.11,6.17,6.0134815665811265
2995,4774,475,7.15,5.51,5.271623692123114
4156,1758,307,6.3,5.66,5.80317509980641
704,3552,3425,4.43,4.3,4.348229635959584
572,1971,743,13.53,9.89,10.05125839597833
4514,3477,484,3.17,3.09,3.1020262609492937
6773,4632,1014,14.52,9.87,9.540251089796051
1828,5166,5139,9.84,6.81,7.328108612917365
4775,506,4727,5.78,5.49,5.869668480916803
4796,3249,406,4.01,3.47,3.5327995681849487
1811,381,4560,5.55,5.28,5.0530168200640695
7032,1090,2372,3.17,3.11,3.129882409487938
3433,1181,4429,6.33,5.26,5.2362941258361895
964,4676,2527,3.33,3.12,3.1757712621477583
4589,6685,5586,3.1,3.12,3.1543956981726478
1480,844,4764,5.16,4.14,4.610335327354638
4679,5233,1539,7.12,5.39,5.5512812575401735
3050,798,4487,7.03,4.47,4.536231984516616
5833,514,4623,4.29,3.82,3.935304435300635
488,5070,1687,21.17,15.79,16.04598746850486
4066,5573,4355,3.99,5.05,4.3773785851703195
3502,6367,2573,3.96,3.87,3.946069860487019
3814,4796,3712,8.02,5.41,5.5102953616576595
2962,2455,2035,3.83,3.18,3.466580695233638
6507,1472,5726,3.03,3.15,3.079872190983369
6388,1999,670,3.0,3.01,3.011680984792494
4705,2459,4302,3.69,3.57,3.530870017485689
4055,2813,5975,3.71,3.44,3.5097588551025414
3676,2358,4988,3.87,3.75,3.7021436383095176
599,967,4193,8.56,6.42,6.239039998310838
3425,1351,6202,5.04,4.92,4.95885870314153
2802,1245,4005,3.13,3.09,3.112352168468673
3454,321,5474,3.03,3.13,3.0737563076524266
635,6263,4571,3.57,3.41,3.346990734882202
4694,6464,6703,3.08,3.19,3.1627471367591813
2570,2786,5695,4.54,4.33,4.282040616707749
2868,4869,4068,3.4,3.7,3.499218123249328
4750,6528,3737,3.11,3.0,3.1317063561075154
563,6881,766,4.39,4.05,4.118331365645098
2211,3883,5710,3.3,3.14,3.1623427566340556
5440,532,497,3.21,3.2,3.1089765696967184
5989,5746,2536,3.53,3.43,3.3042913137081706
5301,4734,5580,3.58,3.53,3.49962104843278
6733,3650,2331,4.66,4.47,4.476176230178929
5870,3160,5477,3.44,3.1,3.0467221057712344
2842,184,3782,4.78,4.18,4.289968179378532
2911,1376,5004,4.53,4.53,4.418222854666984
959,4044,482,30.45,20.98,21.01179110753658
1787,6293,2354,3.43,3.4,3.5211241306465566
1059,6048,2028,4.86,3.94,4.032856055708459
3259,3202,4067,3.67,3.35,3.5022166735842024
660,1362,3679,19.55,15.15,15.5001538331286
3290,4501,2276,5.58,4.53,4.543045725495638
1121,6711,3526,3.81,3.59,3.5782866849119905
7077,4507,2280,3.31,3.36,3.3194636221802662
5786,3402,2939,3.28,3.09,3.1687712245796416
5592,3116,1890,3.04,3.01,3.0537551298224663
1236,679,1443,9.63,6.58,6.545103164264606
1239,1900,5394,5.41,5.11,5.178583753115491
1911,98,3972,4.86,3.86,3.971428732476629
6808,4826,1493,3.47,3.41,3.333989891296595
2152,2309,33,8.37,8.12,7.893298066152117
1193,3432,4379,5.25,4.91,4.75024936832498
3024,4995,4639,3.9,3.83,3.8562852451292864
2610,1028,5656,3.15,3.15,3.1548942832896056
7038,4222,5059,3.36,3.11,3.1337213997585263
5365,5539,6060,3.07,3.04,3.0743804789205704
442,3740,6389,3.21,3.37,3.2452571451811574
5575,6536,4581,5.53,4.77,4.610183747880275
3214,3260,3268,3.11,3.05,3.087312632713618
3228,848,3944,3.07,3.58,3.217067896349362
5196,3280,509,3.68,3.5,3.2731742789763265
1561,551,1710,4.08,3.66,3.6797685335034647
3609,1329,900,4.79,4.34,4.1413742169010455
2785,4921,430,22.13,13.29,13.358927894048858
838,1,4643,3.26,3.17,3.0934913033734603
1239,4395,831,4.01,4.08,4.021250641791553
2978,5027,208,3.33,3.06,3.0453175010176086
576,1703,5030,5.85,4.69,4.615460552453819
3082,1216,5197,9.33,6.24,6.339251467230426
2066,2845,4933,3.32,3.2,3.2533262247581267
2983,3884,1006,3.72,3.6,3.532303485413657
944,6954,3998,7.33,5.37,5.104139768922994
3817,3935,3963,6.1,4.56,4.884886730762097
2554,703,1180,3.36,3.32,3.295790264284785
837,6141,2806,4.28,3.34,3.479370156418595
6064,2168,3920,3.72,3.15,3.2119090393936576
6789,5669,1322,5.51,4.36,4.279671175741862
4229,189,1681,6.44,5.23,5.338658033904892
4327,2963,1200,13.92,13.57,13.409174398041166
5653,4449,221,3.57,3.26,3.317040861664154
6210,4326,2441,4.12,3.36,3.3869759505283517
5266,7072,745,5.23,4.75,4.752372506930476
5703,6925,2139,3.74,3.31,3.298616409676762
4246,3004,1368,4.32,3.94,3.9637872452173166
2913,6323,1825,5.8,4.52,4.7527856655000775
4362,4436,6382,19.33,17.38,16.666088265400198
4118,2700,5213,4.34,4.16,4.03582064272663
