n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,197,721,44,87,140,253,830,518,214,410,657,31,42.45,30.77,32.629999999999995
470,499,464,399,506,586,196,918,850,412,91,496,239,777,20,717,273,37.68,27.96,28.100000000000012
532,417,485,923,933,388,743,116,678,264,99,833,64,395,635,849,386,34.7,27.07,27.070000000000007
110,676,59,346,240,707,88,509,925,665,529,923,212,595,827,145,621,38.15,28.27,28.96000000000001
65,552,968,38,500,718,198,151,968,880,592,467,746,598,902,455,292,35.03,26.16,27.080000000000005
570,365,875,899,436,138,162,782,615,99,544,706,321,718,365,972,659,34.99,25.36,26.540000000000003
863,506,515,638,202,316,153,364,541,291,522,672,73,827,924,877,519,37.23,29.17,28.340000000000007
934,718,558,225,352,249,929,12,302,351,225,273,34,433,260,385,305,35.88,27.25,30.370000000000005
854,722,912,426,179,673,405,119,170,954,679,872,998,26,206,996,784,35.67,28.7,27.14
164,307,119,13,815,782,389,350,856,174,582,446,926,237,142,419,577,40.68,30.22,30.10000000000001
456,416,427,82,602,71,295,734,97,34,87,679,109,782,533,539,368,41.01,31.01,30.91
157,827,958,517,499,725,152,618,64,194,17,934,143,348,395,674,587,42.71,30.39,30.859999999999996
123,761,306,359,333,988,374,3,661,855,510,215,62,896,632,33,904,55.41,42.76,43.99
988,889,777,827,836,593,176,182,345,993,441,452,123,85,205,619,229,36.23,26.18,26.90000000000001
509,830,484,809,158,390,124,111,594,738,463,663,129,736,450,526,742,40.93,29.73,30.889999999999997
92,732,950,482,577,403,836,369,466,230,52,202,50,456,114,110,216,40.6,28.67,29.53000000000001
742,4,725,615,626,928,23,670,372,849,442,540,95,991,766,773,614,47.58,33.78,34.14
514,838,722,582,205,513,234,331,538,393,761,532,662,200,6,296,627,45.8,35.3,34.55000000000001
303,930,81,761,328,949,928,412,229,647,303,81,560,429,762,378,826,32.5,23.54,27.07000000000001
964,758,870,328,528,309,640,851,980,365,802,916,302,667,866,111,200,33.78,25.99,25.830000000000002
496,378,387,981,599,867,940,319,210,297,406,627,392,862,941,700,536,35.95,27.62,26.960000000000004
958,707,745,364,840,692,619,599,370,689,437,200,501,842,541,519,858,30.99,24.72,24.750000000000007
83,275,167,70,510,750,887,277,429,798,119,639,849,844,280,298,280,35.36,24.73,27.07000000000001
823,845,516,275,283,909,647,421,250,370,251,988,253,809,516,765,468,29.58,24.95,26.779999999999998
255,239,832,830,610,537,849,200,376,508,799,108,812,114,397,86,670,36.96,27.47,28.42
174,798,580,437,942,46,805,931,140,22,624,195,701,270,89,97,473,44.41,33.46,32.65
470,889,685,927,289,947,579,94,129,621,366,885,668,67,327,809,39,36.69,31.45,30.60000000000001
