n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
84890,248477,39544,103500,170638,12657,18988,215292,140478,24675,95863,152774,15204,238473,133021,56281,9829,22530,113677,75.58,54.21,55.84539061458301
109621,18312,63088,23779,144453,111285,15495,216754,148230,32453,248368,58520,165314,164477,152829,248436,16216,151284,153496,81.65,54.05,54.85176298441649
103987,12999,255919,57955,12211,145926,225042,34910,75919,109874,37815,141737,30878,149661,80866,146868,213942,178782,47376,62.33,48.27,48.90968120407712
27015,152462,149737,167487,49249,97621,25540,143587,186675,16459,147945,15624,162269,53990,130132,178362,139387,112090,203745,74.31,53.8,55.317525546846795
82351,122054,153501,242074,118799,94786,78582,65123,208241,47124,183237,204427,63988,21457,150581,78708,137677,129791,229412,84.54,56.71,58.80258407757844
90040,191219,117659,75481,159634,256946,19189,30950,134200,109608,43243,198479,89667,39841,244651,128178,110545,10277,252187,69.19,51.84,52.24514012644739
175168,20347,200427,146296,150215,206856,229501,214526,82247,89161,182267,91797,155810,130200,152016,208900,119591,18025,220192,71.09,48.41,50.6042419724632
24535,247642,70762,124282,182725,174103,17039,15904,191669,183891,81161,169640,151505,260334,178582,215462,116822,74605,187859,84.48,52.61,53.57320337464641
101132,232532,175283,90965,5914,246585,121030,93182,44052,160148,30695,129418,15454,57201,201387,75348,33905,193557,64910,77.64,52.65,54.58469215184965
104306,102485,240337,228438,130156,21123,43611,117751,105288,144032,72833,231573,35894,214769,112858,226488,144236,72986,185177,82.07,56.68,58.60669511492649
108867,258596,94049,178971,231785,99730,251063,60490,39563,21753,46194,39661,60806,172626,61167,3162,127130,217866,154435,86.27,53.52,54.672039553089505
47800,68877,73906,1073,38188,109824,140139,96797,159858,148462,83522,249848,32896,181008,225234,135132,249095,161898,171695,84.42,53.95,56.10512613375132
177261,193930,14153,119706,235807,228322,204464,249531,229248,178408,209157,146609,102859,104351,104589,103316,27141,126228,166275,70.82,49.45,50.50341036275752
104973,16317,49967,17654,258124,54726,115507,42546,28817,89143,157477,13782,26838,61,148578,39653,140671,26598,248761,79.79,50.17,50.589773311028004
95318,160887,6684,18432,229200,54513,160974,98626,38941,166306,66127,250470,91066,157883,95463,124295,32202,30239,222543,77.7,52.26,52.32175819730982
127944,260335,256330,122156,125932,126834,81750,22514,37779,26787,196522,89819,194078,69404,125467,217279,181418,42320,135353,74.95,57.36,57.26781713410626
6054,53795,249295,249566,138479,94831,38430,180897,142389,239637,7089,198742,138440,78142,256508,168536,226315,23857,182503,79.15,52.2,54.416530824851215
221629,68449,135894,96128,238094,43789,93243,202358,58403,139615,141968,204224,131779,86419,166839,58469,160754,212732,206674,66.73,49.21,50.678576462343706
258192,198789,223511,51156,211308,62754,214521,105037,193953,210587,59438,52407,135695,129179,93208,191628,7596,259418,7323,66.12,47.75,48.400563539140904
207123,73247,123794,67941,50762,181540,158633,250744,90251,117238,211960,245634,189563,259008,91624,250347,255463,95587,21112,63.05,47.11,48.6385192912445
57792,26779,59466,123228,51565,88535,53575,126524,163595,258277,236010,159976,220315,500,125691,238341,171174,90179,209621,73.91,52.02,52.227407219078216
168593,22224,218798,173168,31432,238492,101852,205076,186513,196644,52250,125313,233048,46798,113750,206867,166682,87167,22740,63.44,43.43,44.79939531743237
209931,248031,254714,189222,103766,121414,105221,194865,248197,22261,190001,41643,44565,260338,33302,7221,39623,154877,237201,76.52,52.04,52.80966173616102
121989,211419,171929,38318,160320,216664,156203,256981,124349,172298,245751,91857,40871,143827,143729,34336,5609,3733,209546,62.57,45.5,47.07310486749
254513,190413,170308,26941,138040,196475,244744,36503,113720,258618,228522,51067,216571,229089,55323,7338,66016,55778,76799,70.37,49.88,51.82822632233085
131376,63055,200194,153730,85456,67990,142698,109841,218679,34360,15965,238555,193966,92742,235327,120104,173663,152921,213659,82.72,60.05,60.51238302737253
237055,135465,110265,216829,240575,230206,131504,34278,139414,39802,137234,133836,4903,228800,115376,203556,48000,159528,1030,81.71,51.74,52.66255395115724
203433,209497,39269,45179,37108,124123,162293,190105,31545,145876,16188,85454,178869,135882,139126,145605,126481,205592,203552,66.97,50.41,49.8276046708412
27815,231532,146878,14895,65141,50149,72592,11062,202443,25623,133094,118535,147253,7304,199227,234359,239203,16611,116194,68.4,52.07,52.53167958737848
85357,160570,255160,132527,158895,134260,52272,181595,72662,118579,133210,139797,211645,125314,133104,246808,64921,183295,137156,76.94,50.98,51.939997743111206
229778,229632,246986,243219,68050,241902,146673,234030,247271,53107,220200,117316,35948,109218,31882,102855,115898,82832,19017,81.72,52.85,55.85181757194013
175939,63082,112286,19168,55755,175498,79371,205504,32073,235150,203668,40487,246285,187726,168678,173082,95992,37481,66350,67.61,48.67,50.11804800485794
231429,35980,253636,122614,57563,195738,249693,24674,104400,231979,127732,42675,259488,175068,218220,58644,42327,185158,113120,64.11,46.2,46.250557700775985
260590,135162,105856,88897,110435,51313,93484,83499,24168,189307,95932,5107,88599,145240,120237,115463,184326,4740,100753,66.38,46.06,47.25797397530512
86900,135642,163558,77451,134286,251861,16853,29582,258233,240791,206664,59914,254724,229740,27467,22036,69616,71282,10377,62.95,48.41,49.51679746840896
237475,204209,47592,70895,198122,33962,214899,110691,222714,238921,177202,214690,247988,67792,106416,39155,140666,240955,134947,74.08,54.1,55.34700490123534
149578,129659,183610,85733,23451,73154,15080,209607,180408,48062,111494,234693,18982,70496,245982,4412,166314,23217,210142,65.42,47.66,47.778415971285604
68302,21952,159430,224455,58302,17464,69324,226171,31897,118954,3026,88906,260651,144982,109513,242920,239973,70217,162975,69.2,49.54,51.91213808150373
33875,11326,138127,186000,62504,245924,28692,254073,42322,68654,13206,47486,52892,244382,81786,164802,79955,139220,199097,67.97,48.82,48.89228516091459
53967,76011,116834,131095,176201,46635,70915,90964,210679,4761,260701,65653,9686,4022,4832,192172,132554,144454,256390,58.37,43.68,44.39646468653507
49664,134803,124455,64403,245011,117192,27861,172574,214675,170421,113292,172100,129761,143106,218789,232974,103045,254361,132824,67.11,48.98,49.71591880414981
80683,180287,56408,257540,60179,89837,52068,218178,231192,185263,191062,166717,36626,106089,259375,91108,257394,14257,219411,71.05,52.64,52.790874307037704
34031,3736,18539,163957,194219,230648,67002,112916,42794,14523,22147,174385,220533,99845,228206,132629,175778,254523,73907,72.61,45.91,47.20378564692821
156966,63494,181583,76823,11858,120442,48588,41296,70526,116870,949,69007,95457,252126,86226,254967,258188,143412,84812,65.9,47.35,48.47824634476399
64080,9030,253143,231312,81146,57112,93476,47961,280,87905,100041,21991,124424,73119,131796,171971,52685,65058,132313,75.79,51.94,52.76705672569216
203486,1297,23816,69250,214183,23528,37713,104729,153826,10922,103279,5896,78550,79755,165064,61029,22146,153507,251038,67.97,47.66,47.659691799413764
138723,223673,196749,40698,172371,234042,187693,205531,230448,156384,102109,200359,85494,188921,258140,129549,39180,74495,189833,84.92,51.69,53.04237158831558
162190,168616,37945,11478,216231,218966,187435,233817,134474,164451,112523,192374,183776,212918,132524,36518,238521,137299,197359,69.87,51.51,52.57942516589838
132217,149023,218873,213098,210941,4215,216638,179954,153108,209182,234049,186433,179016,250630,181751,168529,60277,22306,8168,75.13,51.41,52.28753429280436
10973,34889,167017,94557,251531,27503,98728,219105,118328,146414,13311,164565,4938,164161,139314,178432,64109,128265,69151,69.52,50.06,50.27252445881485
868,119786,209111,18379,196153,244450,131850,235367,140299,24102,172831,137885,17314,195488,193144,124219,66111,212131,19516,68.6,51.25,51.912307189797865
