n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
50494,55125,5306,33936,67013,63691,53075,39755,62468,46930,28631,66150,18254,36941,18316,12429,32834,17112.87,155.94,158.92000000000007
69804,19262,40651,12945,9665,43279,61884,73375,13199,46372,56907,41444,26801,72420,62522,58024,68334,17100.19,77.16,74.00000000000001
34143,8163,71919,1840,12225,52274,149,64694,43664,31969,42625,8255,25043,74384,29059,31275,18677,17098.52,630.11,815.4399999999998
71170,58716,11955,10544,41950,66576,64131,14294,39511,72255,38153,16359,71754,43614,70816,26634,71726,17113.55,77.0,79.35999999999997
37703,58325,12010,50449,41555,75451,31733,38054,24100,24823,24475,4321,34086,62459,9055,11773,17068,17090.15,162.5,174.20000000000013
19601,5064,10518,70857,51287,68756,36127,68392,30867,28206,54974,36072,59056,64573,46840,10796,42509,17100.99,222.7,231.80000000000004
15119,63759,43944,24953,31855,2124,35525,15353,28896,48766,22345,43586,55853,8151,13186,19183,28675,17114.07,291.58,335.95999999999793
5928,75217,70018,9698,3499,16311,24709,75491,15688,51276,11997,48514,15210,4769,2835,25505,24244,17096.56,733.86,856.9199999999971
16239,62814,27600,8006,2986,71334,55786,13303,34068,9175,28944,9433,39460,45913,57156,23634,8000,17106.82,333.18,347.55999999999784
66012,61227,5161,13227,51285,26129,34096,46996,61632,74680,22206,26661,7608,20736,21227,44867,69399,17089.18,296.33,326.3600000000005
32858,15363,57974,22913,1730,61816,53727,74594,66663,40821,46812,50940,32890,20108,73478,1630,60024,17093.61,372.18,441.0400000000004
10364,44029,5989,71345,36815,17673,31474,63154,46166,37732,47081,17346,40671,50858,54318,10580,199,17099.76,414.91,522.1199999999998
25206,43830,20981,31380,29241,58737,49630,74468,54317,4134,52725,74379,54817,6131,21715,58373,8373,17082.0,421.11,481.64
33977,20668,58505,69150,63866,73584,9,5100,64825,42722,40902,61196,6534,54412,24641,71901,10940,17100.19,265.25,282.47999999999996
17107,1930,52666,54720,41441,444,27987,1873,309,69251,12816,24963,15584,26019,39638,36697,23884,17108.41,601.87,788.4
13130,62338,51995,10662,2863,36007,59372,15175,33618,17487,68270,45488,15087,20242,36491,2434,5544,17102.91,479.74,570.0000000000003
5329,26966,34035,73184,41250,48089,74379,5505,64813,60118,57074,48817,70507,23368,27242,49227,38146,17105.39,135.93,159.1999999999976
1166,18147,19794,35569,43700,44238,48129,12282,44335,4674,5400,35339,21477,19584,37949,47304,51746,17106.67,504.99,541.4799999999974
71890,16992,38457,15059,62660,31418,6325,40354,23538,68557,9288,39671,52844,43059,39220,54358,14241,17089.55,143.26,148.16000000000003
13028,73509,63068,62128,44181,45043,16295,62794,15205,65239,55906,4957,39571,43919,20403,21830,73988,17099.41,130.06,142.1199999999999
49226,11393,8629,11097,25957,28974,8015,50438,1029,12855,51617,72938,68026,37987,58791,64044,28475,17091.37,206.75,221.04000000000008
55448,10965,48277,28853,34198,21834,56521,25158,46991,15074,8369,3620,68919,59193,26435,15585,65154,17099.24,317.19,349.7199999999976
52160,33617,27162,5518,28297,19182,13714,25948,60084,49549,47401,71616,19835,13729,63950,19451,73912,16943.21,176.14,199.59999999999792
53203,55474,68318,64933,42265,65331,65358,26475,71147,28675,1272,44593,41714,42182,4648,68826,19446,17095.74,411.42,495.52000000000004
33670,20434,49676,38585,61660,8697,11094,67702,5166,8697,29503,17104,5325,39380,2003,58797,43331,17101.69,1070.27,1371.9999999999927
21061,19506,60389,48669,66191,50099,69442,65854,4406,75218,11881,67895,10008,55884,27014,37966,70178,17113.31,441.93,531.28
54767,63204,50930,30614,2684,31,23851,39641,66434,74745,33352,43605,8601,64685,34341,39689,53486,17102.04,1125.58,1645.8799999999999
50352,50289,8160,21468,16688,31319,37629,43781,7278,4709,63088,54770,18468,64465,10698,19840,46238,17100.61,360.97,403.7600000000001
53888,4611,61116,50683,60146,6164,13301,61720,19840,2651,4255,17393,42455,13800,71977,45438,25555,17091.99,498.68,555.999999999998
50254,64267,14548,7885,61235,44284,16295,38847,16660,50809,38509,15932,68027,24789,5004,51383,58271,17102.5,61.21,67.12000000000012
48703,24966,59699,46734,9874,5851,5240,63722,33473,3493,68165,74613,74946,28308,30101,12252,65852,17079.65,645.49,764.2799999999994
68643,55064,66467,40017,14869,19095,55832,74188,55319,11014,13731,54478,8247,13003,54416,20467,4024,17099.03,162.18,163.35999999999996
58552,56503,54659,3949,65093,42532,33106,10294,46203,9218,15909,47088,3850,45278,45597,23318,1306,17109.69,502.4,625.7200000000006
30211,47946,9242,18781,27260,423,26842,16146,941,38438,48382,3230,30521,18597,24509,59512,14731,17083.72,1751.82,2726.399999999998
62481,45147,33845,17060,3661,27278,47479,43910,62045,38355,38842,72509,42858,24123,10591,13445,69891,17098.07,228.49,234.7199999999998
40339,20500,49360,19257,16414,29205,41404,66628,31829,31019,24109,38149,48819,55022,6062,17332,2693,17100.66,182.34,190.60000000000016
51616,10213,9595,17304,55080,39241,72191,54624,18649,55337,39063,46473,11082,32513,58302,48399,69364,16939.91,91.51,95.95999999999977
7583,49339,53559,1104,54686,42030,57841,26737,48705,38444,61720,11934,24308,14236,36303,14700,73161,17095.27,172.19,171.68000000000004
20169,58479,52268,24298,55273,56585,22903,32500,59434,44615,68596,18686,46578,60612,11337,63345,26691,17085.67,178.28,191.75999999999786
38630,241,58862,60556,1019,28669,39132,15002,39473,71461,20476,55601,61791,12131,65231,30456,71269,17090.86,837.57,1138.199999999998
53124,36711,2833,15837,35399,5314,33,33629,52222,68957,51935,58272,13373,33109,46376,37145,25694,17103.22,890.69,1296.3200000000008
11175,4646,9234,34404,40056,69945,44550,15490,69492,32643,21437,8925,54372,37970,37060,68135,17618,17109.37,694.13,790.2799999999983
75232,68558,27561,69648,13802,53844,71247,52876,36518,38306,57981,48733,74479,18063,20587,16160,15796,16757.26,125.7,126.31999999999789
49994,52588,61334,18288,73349,39185,46407,61953,54408,28575,62484,64075,65741,41712,64581,7893,58193,17115.21,106.99,114.04
39345,18718,64949,6868,28274,3348,46583,61804,51244,1325,69052,8710,10665,51788,841,47353,5397,17101.73,480.5,559.239999999994
15224,490,35432,38342,29712,18439,75084,37738,25061,13822,56887,60410,43279,50348,22053,43344,55274,17081.37,296.97,310.7199999999981
57051,19401,58627,19333,68702,41428,16937,27376,24487,58212,45766,50970,56005,64481,51057,28856,25715,17118.34,87.54,86.4399999999999
57576,26773,6526,50901,4361,30674,11096,24478,47659,7469,22724,30548,38997,11354,67124,37280,46277,17083.02,82.92,87.27999999999989
53927,60069,7070,67649,71720,56440,59585,64251,33390,62344,28235,44196,34848,5535,5741,6888,21346,17091.83,84.37,84.35999999999997
45849,507,37985,934,18403,8347,56065,29119,51971,73107,28963,59467,25277,44499,13413,11222,41815,17082.65,923.38,1195.5200000000007
42326,70241,59735,42617,33488,3778,68418,5813,24920,48326,10500,27471,68749,45317,24613,26426,32935,17105.46,304.33,330.5200000000004
39494,40924,67751,50419,33376,63187,45080,31452,5833,40083,72348,9481,1206,60415,64920,57435,6221,17103.19,699.63,802.1999999999957
54017,64694,60360,57685,15482,11221,10679,31607,12940,20158,54265,27979,57755,10111,55959,73270,51704,17100.81,163.82,168.71999999999989
5157,23643,32732,64227,28842,16788,36568,46150,41890,56995,14062,73014,37421,70919,26369,38881,57905,17099.85,718.71,823.3600000000014
67375,60565,70276,34208,35723,30380,2170,15562,12963,22619,54350,32607,28582,37297,844,70192,67539,17101.49,811.29,931.6000000000012
56134,6523,15963,50422,35715,15498,74012,47042,30089,71648,36984,29040,31475,8491,67915,40307,42901,17097.68,826.4,933.9200000000043
30618,48915,62949,37595,22463,17994,2031,72498,66171,42976,48101,3314,17016,51849,20348,23168,66908,17101.78,150.28,152.7999999999998
10021,17770,27066,65108,74645,27978,30843,17318,30630,50411,46329,17372,65334,14157,3409,69000,47004,17112.76,175.13,180.91999999999985
64120,59716,40461,1656,28845,72813,21369,64841,63034,71569,41149,10324,33968,18015,52671,25043,41473,17105.98,188.61,198.07999999999998
38237,50343,7756,27349,5018,41308,32716,44979,57828,29611,34092,45111,21277,39964,2225,46708,75181,17097.84,224.78,258.80000000000035
70715,7626,19820,46323,2881,64370,8037,3219,31649,5893,1630,29592,42817,8722,8179,45210,55397,17104.98,525.39,576.7999999999984
17806,28380,58846,57044,18619,46928,40888,23191,43098,53560,50157,1262,53645,34569,69953,69643,60640,17118.54,110.7,108.52000000000025
5497,74020,16068,53599,51157,22454,407,65608,18117,67362,19420,10439,43260,31113,23104,32347,2880,17082.17,600.09,733.2799999999999
22130,73584,22061,10287,55990,13586,59966,19670,5249,33092,44597,49350,3573,4760,65056,11746,46971,17111.82,448.21,460.47999999999917
38369,19766,60046,30952,66510,46636,21270,53046,44255,35368,64528,51457,1937,40732,69512,37778,72148,17101.34,784.76,908.8400000000008
61461,4578,69703,74776,72364,34399,5020,59758,51781,15730,52924,45428,65012,6704,2711,35789,4492,17096.72,361.48,381.5600000000005
33281,37981,27144,69372,67667,44601,50603,32851,27390,15203,74191,43180,31804,69832,46315,21305,20061,16599.73,56.94,59.879999999999946
43340,1191,6718,74038,20469,45164,47604,38166,38459,42336,64862,52908,56492,22286,132,18449,74527,17101.02,664.72,884.0800000000006
5714,57919,16495,44740,1221,62968,33764,24596,9207,71942,55558,36530,22784,69406,22263,8295,20630,17111.06,356.67,417.3600000000005
14424,66050,71227,50423,56968,34833,40815,37350,1787,56191,36757,33841,70499,69109,72687,41671,44861,17108.99,122.91,129.56
24902,56583,18573,776,67022,20359,73830,50350,47309,60834,4766,73609,53954,29924,2056,47477,69349,17100.01,401.89,469.519999999998
20777,25494,46461,65141,2508,32662,74915,31729,35975,24266,55047,10213,75122,58743,31029,58937,66702,17114.26,223.35,229.07999999999979
13162,24678,21559,57736,8549,55934,51739,35632,33120,57306,46683,42960,11878,40241,3949,64555,1437,17083.51,967.37,1352.1999999999994
32841,26579,52153,50675,57096,51021,5035,60989,46475,74552,16621,73979,36483,43006,3185,52178,62092,17089.66,222.24,228.00000000000026
68379,17739,5450,10680,74176,45538,47319,588,9092,25005,14524,70860,61748,5651,41226,3327,41261,17086.54,174.99,178.32000000000022
51465,16419,36055,53269,18629,19331,52979,40120,67042,7844,21353,16434,17557,63031,6122,68106,5697,17085.93,286.87,316.28
72737,50759,23621,45180,10852,10581,73373,22862,34810,26424,34205,42983,33276,33979,67821,59831,20342,17111.56,105.0,106.00000000000004
58828,72446,20030,5059,23195,67138,4429,41429,9390,25282,59840,31289,60118,68454,20891,43734,17678,17102.94,187.75,207.2800000000001
62453,72865,7492,71230,10802,67852,45007,322,10484,13629,56063,46179,74746,59189,44014,49553,67161,17122.67,239.24,276.8400000000002
47455,15577,17840,41535,2978,23933,16397,2516,44287,25341,5785,54242,8131,40796,51054,6846,22041,17077.56,432.46,489.6800000000004
