n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
3792,5023,3058,283.76,4.88,4.760000000000001
2188,1134,1524,1570.29,12.67,12.639999999999997
7098,5543,52,1285.83,10.94,10.999999999999996
2771,4118,3798,1729.52,36.2,42.120000000000246
4953,662,2736,2011.53,127.07,137.1600000000002
4540,5051,5735,1528.96,19.68,20.240000000000013
335,5965,3104,1267.92,13.81,13.839999999999987
1387,5762,3702,445.22,4.24,4.2
5939,3461,1287,2010.66,305.22,385.11999999999966
1379,1949,420,1944.9,43.45,43.55999999999996
908,1084,4147,3.39,3.42,3.4000000000000004
4836,518,6342,465.3,4.89,4.5600000000000005
5639,3142,6468,686.43,7.42,7.559999999999997
6112,832,2385,23.41,3.23,3.24
1679,5523,1837,2007.54,206.61,228.55999999999975
5944,6496,3455,626.89,8.8,7.479999999999993
718,6328,2185,1326.65,14.89,16.19999999999998
1719,3248,2303,2011.9,228.42,242.1599999999997
2798,6631,353,1969.23,60.08,61.55999999999997
1634,5806,43,2011.14,219.53,244.27999999999935
3368,448,3103,1829.15,28.31,30.31999999999997
6928,4028,1139,805.4,10.75,10.679999999999987
192,1939,3479,1707.73,25.3,25.759999999999966
6031,6969,917,2013.0,172.54,178.67999999999984
4889,31,993,2012.52,329.97,366.15999999999957
6261,4740,1619,1127.73,19.85,19.95999999999998
6981,1663,2705,1990.91,108.11,119.28000000000029
67,684,1091,2007.45,102.4,116.84000000000029
4421,143,4102,2011.78,110.58,116.92000000000002
694,4693,4069,1990.73,85.76,98.48000000000006
4403,1623,3441,524.91,8.78,8.239999999999991
563,3261,1574,1909.19,50.95,56.400000000000134
5232,6266,765,1627.96,34.03,36.96000000000008
5741,4749,1190,626.03,9.42,8.479999999999993
1413,4988,5895,1932.19,40.46,39.599999999999966
337,443,2211,2010.38,43.0,41.71999999999997
4547,5596,4967,665.25,13.29,10.239999999999988
6979,1223,6104,1973.54,37.11,38.55999999999999
2198,6036,4712,1551.24,15.72,16.159999999999986
280,993,5779,2009.22,174.01,208.83999999999992
3296,1939,1324,1170.64,10.8,11.319999999999995
5006,4136,352,1689.99,32.45,35.24000000000004
6029,2997,6927,505.6,14.09,11.36
5522,4276,4835,1190.13,15.16,14.239999999999991
4630,6345,5633,748.06,11.21,12.279999999999987
710,7105,2844,2008.98,161.43,164.7200000000004
900,7078,4785,1809.03,35.92,37.04000000000001
2994,3697,1720,1086.82,19.08,18.439999999999994
3294,1628,4705,1849.82,31.98,31.880000000000003
6108,150,3104,3.94,3.93,3.8
6548,4978,2692,1689.64,36.47,36.2
5,3551,915,2015.42,313.21,357.7999999999993
1748,1816,3637,1004.56,28.1,25.120000000000157
2208,2660,6674,223.64,3.7,3.64
727,2516,5156,1487.81,16.18,17.07999999999998
2333,844,4239,2009.88,331.4,398.5999999999995
6423,451,208,646.58,7.99,7.999999999999993
3124,6395,4591,1807.03,30.81,31.95999999999996
6615,3511,4074,1228.78,38.85,39.56000000000017
2835,5811,6371,1970.63,64.17,66.96000000000005
2033,4636,6042,2010.38,232.48,268.2399999999996
542,3481,5307,2007.62,117.55,125.92000000000012
1891,784,6231,2009.31,149.08,157.92000000000039
3284,4176,3055,1708.79,29.54,28.760000000000005
7044,4591,3025,2010.12,79.13,82.12000000000006
1139,5468,2378,1987.36,117.74,133.56000000000037
1401,5674,6908,2007.17,95.38,109.80000000000011
2121,240,413,2009.82,120.21,136.68
6632,1415,2154,1931.47,56.67,61.80000000000007
1345,985,4968,384.72,3.96,4.16
1215,97,399,2009.04,184.83,215.3600000000002
498,3689,1708,1990.59,90.46,94.08000000000008
6443,3185,2410,686.07,7.63,8.59999999999999
5009,121,6542,1831.03,36.56,32.48000000000005
2904,2334,1152,2007.65,246.51,259.8800000000003
3939,4603,2275,1810.01,37.77,36.92
1124,709,6123,1986.25,108.63,106.51999999999968
4554,2424,5701,1511.17,17.71,17.919999999999984
966,537,3440,1587.72,14.81,16.119999999999983
3697,1167,5765,646.2,7.52,7.119999999999996
4603,6260,6511,1411.08,16.16,16.679999999999986
3137,4818,6576,1108.52,20.87,16.040000000000035
1385,5432,5861,2010.32,150.25,163.20000000000002
2245,6321,4892,925.61,8.45,7.920000000000001
4984,4050,2857,3.68,3.45,3.5999999999999996
812,396,2267,825.65,13.29,10.279999999999985
4332,1051,1419,1244.73,14.46,14.919999999999979
6540,5158,6720,1108.65,10.73,10.2
690,1328,6390,2010.38,534.01,735.7600000000017
6468,1821,7037,1148.28,11.87,10.679999999999993
106,1662,1440,1828.32,30.02,29.43999999999997
3880,3741,4845,806.99,15.17,15.60000000000003
4581,4468,3180,1971.63,56.39,57.75999999999995
681,1417,4494,2009.57,90.5,102.24000000000024
3949,4857,2149,1991.48,65.14,67.36000000000006
4386,545,5333,2011.2,101.46,97.19999999999968
235,4759,4794,1930.81,72.08,78.95999999999964
3569,4459,2529,385.49,4.3,4.4
4288,4317,4400,1346.99,17.53,18.239999999999977
5256,6521,537,1911.53,31.84,31.759999999999977
