n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,490,158,92,68,20,411,562,939,296,819,783,60,227,532,27.05,26.55,26.650000000000002
549,368,283,798,176,846,108,268,219,965,949,26,848,656,826,266,819,278,198,26.96,26.02,26.199999999999996
168,317,296,642,888,749,983,875,868,901,381,88,865,620,345,687,397,518,254,23.83,23.45,23.990000000000006
182,253,484,286,91,967,957,837,886,964,560,860,307,7,930,298,586,721,903,23.64,23.35,23.310000000000002
319,868,783,520,199,423,433,613,295,441,462,165,238,312,265,832,816,44,83,27.14,25.63,26.130000000000003
47,473,641,287,531,547,663,482,717,351,148,689,200,68,422,935,207,650,647,27.84,26.35,26.9
451,282,188,364,446,764,602,328,649,571,203,926,331,103,859,63,725,234,284,23.09,23.64,23.25
783,596,630,882,243,125,339,957,181,297,470,26,43,365,714,84,917,987,977,26.4,25.46,25.540000000000006
292,752,691,982,334,18,330,295,329,989,156,793,667,420,882,965,890,635,696,25.32,23.58,24.330000000000002
837,79,300,632,196,915,454,299,139,256,390,613,984,162,339,586,9,372,45,28.32,25.79,26.859999999999992
465,173,373,802,823,371,297,585,99,449,212,434,938,212,116,60,63,56,754,23.77,22.62,24.430000000000003
172,609,693,993,153,621,41,559,502,596,255,329,36,125,854,541,299,792,419,25.6,25.15,25.060000000000006
667,205,489,206,247,449,420,503,37,224,431,454,254,662,910,438,850,220,510,28.13,25.04,25.610000000000003
192,32,37,260,259,248,538,213,790,237,427,890,267,145,332,52,912,950,322,28.23,27.53,27.759999999999998
578,119,583,412,985,922,668,669,891,809,734,762,41,506,396,95,440,215,952,25.3,23.22,24.130000000000003
894,586,921,966,946,169,344,303,672,482,818,922,657,322,834,430,540,220,670,25.73,24.75,25.829999999999995
820,702,820,274,346,944,401,979,508,76,879,994,286,984,642,684,195,45,404,22.83,22.22,23.15000000000001
920,634,130,785,991,275,683,876,61,890,171,704,650,475,582,483,764,413,949,23.36,23.02,22.8
399,223,817,3,216,944,160,13,624,897,263,118,405,829,788,801,390,898,227,25.75,25.18,24.97
563,54,899,973,206,165,687,622,338,838,913,575,792,803,482,937,539,450,27,26.14,25.3,25.540000000000006
80,35,712,608,115,500,574,885,263,622,792,142,42,371,81,786,900,535,926,28.36,25.83,26.169999999999998
10,304,857,355,847,76,87,982,556,464,390,210,806,318,397,239,776,498,876,24.7,24.77,24.240000000000002
989,409,97,79,117,937,635,817,906,374,524,444,425,878,728,795,454,68,643,24.76,24.9,23.87
902,963,200,652,309,952,856,490,432,121,817,571,171,380,895,166,180,723,152,24.59,22.63,23.470000000000002
334,506,880,346,264,554,997,925,4,727,172,5,663,319,123,558,113,498,805,31.65,32.28,31.02
732,615,495,538,77,533,251,421,867,300,365,234,785,184,884,641,1,692,54,27.04,26.69,27.009999999999994
