n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
62380,155357,142666,34189,96981,240109,158314,124270,164028,152266,17177,158754,3451,49.88,34.85,35.919999999999995
238241,219537,123006,67988,144384,61428,50264,261002,187996,123276,141813,219273,144082,58.48,36.91,37.16
124873,104106,167527,225711,39483,60796,166424,39746,227552,242702,137148,102219,194314,60.32,36.03,36.67999999999999
3970,176006,203747,16785,41785,198765,251002,154953,11216,78975,204492,8129,215894,49.48,35.2,35.87999999999999
226892,70629,123928,155910,188435,241213,230375,101609,187204,206598,241460,111918,103537,50.79,34.2,37.08
190873,209953,151233,116554,252731,245258,35166,230389,95818,25547,9407,35643,129730,51.42,34.79,37.0
56881,67628,253094,176171,114337,204202,164272,224192,78912,110401,132970,218491,101152,56.3,36.38,37.2
150476,91989,140011,153373,106843,153158,60918,237031,88280,178777,240053,243517,7513,56.1,36.08,36.4
224500,73317,259781,158811,175970,182338,42755,183137,225610,85561,252872,142020,237160,52.5,34.77,34.48
149934,149188,27282,187122,171838,55345,165930,218001,259017,150348,70014,74699,32619,54.37,35.66,36.71999999999999
16635,126353,223855,167446,259471,126748,23204,90198,209871,17461,107600,235168,39522,55.9,35.46,36.76
5275,77041,111972,201534,108841,228790,31173,11584,158594,161096,199657,11780,99039,56.81,35.32,36.08
188334,153714,86757,144402,230924,241665,257067,73157,132492,61853,261753,9440,81178,48.02,33.6,35.279999999999994
1896,20177,28342,157224,140398,8225,248747,51743,254654,106938,76444,160030,69041,54.11,34.55,34.99999999999999
40946,180809,11124,256871,227483,89080,82268,94423,251306,36261,235053,225891,99035,54.17,36.67,36.35999999999999
98763,120693,228036,136334,101238,168791,227234,156146,178512,146606,26888,162562,255035,53.07,35.62,36.08
246578,212733,132914,71119,113034,166275,188825,187595,62294,245481,78928,114673,256323,47.92,34.62,35.96
67694,136610,79427,143767,88842,3003,206673,108844,258855,152034,82542,5256,98701,55.89,35.5,36.4
161427,154456,165722,34935,15749,166076,164453,87149,122224,92514,178069,240474,92425,60.24,36.96,37.4
159610,185322,73118,193471,128320,5815,154501,15879,250305,177214,5571,252524,96774,50.29,32.91,33.99999999999999
65830,164618,119619,78285,155365,157667,83892,46509,95408,48561,81964,198733,96771,51.79,35.82,37.07999999999999
221207,156138,69241,78749,206386,98870,27491,202446,213137,7057,254639,149227,179236,49.85,33.36,34.44
192721,34451,81269,131074,58336,171369,210713,70615,62572,85927,49124,177750,114094,53.86,36.46,37.12
170272,182993,25433,26697,157476,84401,248813,87491,176928,218507,58840,114931,212275,59.85,37.62,37.48
224273,251839,44376,20957,88266,194529,170454,57152,231970,149003,118253,70936,58989,54.78,35.97,36.23999999999999
206309,31698,8889,138838,251024,50018,82612,211491,219206,219801,150689,48126,226421,58.58,36.3,36.56
73031,89157,211609,217041,168280,22422,211355,162354,90513,154528,33997,110434,76531,54.47,34.17,35.08
135894,208106,222815,71086,121823,90794,166246,109289,76126,110040,148984,107353,9317,53.8,35.7,37.19999999999999
241333,108335,40893,52316,1222,125135,247272,218245,230681,163226,258713,133730,113862,49.9,34.85,34.6
146504,249079,258410,243106,188025,58219,8472,195434,119713,219335,197494,173798,196087,60.12,34.99,36.99999999999999
136056,252540,75770,142569,89409,233230,59628,225845,17843,224914,154318,254532,75238,52.05,35.24,36.08
31456,212386,64103,11816,9212,236875,210489,181850,134295,242182,52027,235029,231619,59.16,35.44,36.75999999999999
235844,112692,151244,12938,3445,126103,195375,31670,45041,131907,78613,62664,173774,61.53,35.5,36.47999999999999
5202,137616,140770,108462,13958,246164,239359,160475,29776,89483,32874,66184,254801,54.09,34.47,36.44
225880,141814,125094,212743,205081,16087,92233,57882,51729,32039,140151,232688,214122,45.57,32.01,33.03999999999999
31250,44905,62772,207532,71764,241635,233212,211301,33681,215875,241369,1967,127795,59.22,35.11,37.39999999999999
164785,149656,226113,104930,13089,198309,71145,65079,70408,162028,138219,136228,110882,51.66,35.74,37.4
13362,123967,84702,203554,214833,474,224663,14374,203225,33256,12107,32670,13063,48.67,31.88,33.76
17935,126566,255509,8653,223988,186835,22577,135110,131627,128448,82810,41167,82465,51.65,33.18,33.599999999999994
18815,92088,101134,169584,102140,153777,79722,94590,69449,50090,259004,86186,112381,56.12,35.32,37.16
32441,33452,145627,914,187706,189540,99677,208481,20945,148565,46807,11262,97851,52.37,34.72,35.559999999999995
120800,158448,170464,205159,141904,99684,166900,210019,11387,163296,232400,113139,13910,50.36,34.22,36.239999999999995
97627,164480,130063,199240,184255,82561,110235,249112,181960,109652,120806,4698,64247,47.39,36.15,35.99999999999999
57317,140466,70802,182234,154639,18764,210537,111381,58835,111635,34174,230600,7364,51.49,34.43,34.71999999999999
245493,85344,98103,253968,235367,146558,207334,228157,68728,31837,121672,181024,32281,58.84,36.74,37.35999999999999
246169,213181,191765,173615,222767,232611,138983,207741,98678,174997,28476,192344,83464,56.31,34.81,36.71999999999999
147808,139453,27035,212761,154077,187847,1284,124137,37622,61858,202979,101888,11616,49.62,33.34,34.879999999999995
138203,24064,147933,26030,172807,230809,98503,46964,214812,6157,89517,220603,223425,50.92,34.99,35.519999999999996
31793,6676,221234,30171,176563,126332,219200,182543,249668,74578,151801,78481,209386,50.33,34.33,35.559999999999995
23274,9507,261159,201174,147754,134040,138675,187474,62470,27982,145348,196336,26191,56.82,35.28,35.879999999999995
244989,145049,16027,144210,84999,227913,147843,47296,217070,20273,63471,261711,47126,53.2,35.73,37.71999999999999
169337,65527,119050,161475,183530,197536,247103,103213,66295,96330,157143,103976,246091,55.8,36.15,36.16
91824,145919,109633,253313,21826,98389,131153,61673,255080,243660,108221,221145,195928,53.45,33.7,33.32
253517,42105,108860,181099,149003,198211,151997,176647,242203,135552,179715,126804,40940,53.47,34.56,36.47999999999999
168546,105133,235248,232667,39145,42620,25129,130536,196124,126746,240284,183144,135595,47.1,32.75,34.15999999999999
249218,116143,153739,188458,224947,48787,35726,70086,197146,52213,38418,153516,135166,50.58,32.5,33.519999999999996
82535,245049,60897,223213,181176,141042,249934,204350,77558,175999,184898,224210,108318,53.09,35.06,35.63999999999999
156034,223776,153242,153262,257885,70037,233153,57043,80537,6062,70279,125695,210789,58.8,36.94,37.319999999999986
100335,52592,45153,149392,94495,62606,84421,126509,202953,226440,37646,109685,259841,50.25,34.32,35.31999999999999
182859,125721,183891,157024,53937,122697,152179,218788,236389,215381,171021,146045,7279,54.33,37.25,37.04
126169,260253,188929,18972,224565,248395,104926,205288,192305,231171,251726,12018,122524,53.25,35.94,37.39999999999999
238785,60188,233567,61545,169934,188137,203773,177039,18157,251321,56982,223839,66629,55.35,36.8,37.599999999999994
63462,233353,49708,203371,67796,36039,49069,163029,184741,176984,225075,9636,235866,51.72,34.54,36.03999999999999
244783,66848,44488,226780,11802,82160,48042,110964,23844,191094,209426,22524,30924,48.59,32.54,34.519999999999996
24285,69252,218609,239534,76484,9470,93496,118582,152122,192438,177080,88248,1804,56.79,35.73,37.4
7702,87766,86892,114352,99529,127375,20438,55075,168900,153381,194607,250435,128446,59.81,36.74,37.63999999999999
102477,32879,142699,83575,31241,231565,72027,19986,174439,113393,29498,114928,232571,53.06,35.52,37.160000000000004
138276,238226,65779,25403,138330,246752,183684,98100,177845,202485,96582,198527,118072,54.05,34.37,35.8
77472,173775,177179,175627,171462,247521,211302,214263,69623,28092,197706,247581,252005,57.96,34.91,36.76
88743,176377,148385,140553,137803,29699,174819,129467,133348,92316,15603,188243,77181,57.97,36.35,37.72
177876,190813,148476,194579,47704,169301,169257,191417,165382,39201,46951,97197,233286,55.33,33.93,35.919999999999995
241167,171801,119075,32278,28368,244277,146743,37063,241384,86908,169077,188868,170285,57.74,34.46,35.68
156613,110136,145469,78791,169734,48995,119984,126451,81904,205052,46237,184933,17982,51.16,35.73,37.11999999999999
28159,187651,47510,197782,145157,142379,150957,193891,102722,94167,26176,69689,70999,51.11,35.83,37.07999999999999
100500,14017,228731,35788,11039,125488,132307,71111,64801,182307,201562,134931,92827,54.67,35.42,35.44
229441,87257,247737,105732,117501,141950,212115,202299,18147,92506,130549,222005,260999,54.87,35.58,37.03999999999999
29394,39736,70906,154696,26122,178646,29539,147943,204205,238536,190654,29384,48456,58.36,35.39,37.75999999999999
183021,49589,148659,109223,175675,194856,102546,213843,257795,196267,33679,155167,159355,50.58,34.45,35.12
38396,225318,104443,209242,50761,142795,138307,44651,148994,46894,52973,227690,65575,53.03,34.62,35.07999999999999
96888,204908,76812,7887,220803,210542,116611,233622,106752,248859,213519,100439,82823,51.18,33.32,34.559999999999995
144862,237545,152844,81161,166105,130499,256108,138694,179995,185320,78486,234802,225446,51.16,33.31,35.31999999999999
175018,126896,7909,157643,49934,190535,166209,622,28175,201970,198171,173522,61288,54.13,35.02,35.63999999999999
128941,45379,137269,163845,120726,52142,50708,205036,138817,55545,9715,213050,131189,52.15,34.82,36.75999999999999
242757,169334,248179,116450,29248,148374,74253,251401,172362,233845,40005,35543,122484,52.97,35.79,36.839999999999996
207716,23261,163388,242097,13266,6689,94345,162094,61188,132632,20404,130704,141264,52.84,35.14,35.839999999999996
4954,243747,89033,84703,86074,228199,90125,182100,181775,35220,21106,224995,219963,61.73,37.5,36.92
157581,203252,243001,8903,187682,20964,193913,260606,90070,261582,211466,53761,244250,48.11,33.44,34.879999999999995
16603,225826,52423,114563,183247,198403,57904,127140,82787,28605,206277,11193,107079,53.61,35.96,37.559999999999995
20432,221578,52508,185030,42158,102627,130322,124067,183311,17821,140885,223290,110653,52.76,34.39,34.48
54627,170194,128193,79862,6126,121741,119952,198468,181216,105239,114916,47340,119374,50.69,34.08,35.39999999999999
235775,9762,188662,67273,96189,222504,97248,117373,138760,94772,156362,105331,58680,54.07,34.95,35.63999999999999
254208,707,210814,54786,67809,205306,96896,37611,224239,120583,139938,51196,41705,51.21,32.46,32.63999999999999
54863,5826,44764,153230,105839,132029,44112,166911,7204,36505,28854,159562,44101,58.17,36.48,36.71999999999999
116061,128522,48444,15654,220617,5879,105672,117446,83324,106887,8608,184403,187170,56.96,35.49,35.79999999999999
13399,62715,105723,10259,103968,129300,6989,238276,253107,231493,57386,63324,24712,50.05,32.68,33.919999999999995
101996,124409,49976,43190,87288,163171,30447,90795,239255,32491,155822,13602,211671,55.53,34.09,35.31999999999999
190755,76232,72112,257238,206527,246935,122002,206901,244559,252094,78786,128075,65528,53.23,34.81,35.48
147094,69681,7894,213560,88332,164915,260256,90371,83111,24567,14868,178886,114135,56.61,36.34,36.83999999999999
254087,23431,155256,161908,958,27469,7943,178476,23733,5000,44652,131867,9596,54.87,36.05,37.519999999999996
126312,14141,49572,171523,133622,236008,86833,52609,235894,255288,198550,125010,89124,55.32,35.59,35.599999999999994
