n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,37,0,149,678,33.73,25.54,25.84
600,481,988,777,752,382,327,788,22,279,500,25.61,19.09,18.79
821,202,747,893,423,932,551,552,698,96,197,24.48,18.24,18.240000000000002
576,566,716,824,746,271,678,822,624,702,90,20.44,17.57,17.480000000000004
864,434,343,95,370,819,419,824,256,455,716,26.51,17.19,17.960000000000004
96,773,201,717,650,815,298,99,974,46,602,27.58,18.91,20.06
924,205,847,671,934,369,498,955,852,931,198,22.53,16.31,16.86
527,589,660,993,714,913,824,515,999,938,29,23.5,15.92,16.300000000000004
648,370,250,616,440,311,365,603,122,91,512,23.07,17.38,17.700000000000003
901,694,537,203,119,622,678,274,319,736,200,24.98,18.52,18.87
388,495,228,141,611,214,854,886,897,714,534,23.93,18.45,18.55
12,193,796,173,17,663,340,571,926,687,635,27.98,22.72,22.10000000000001
633,313,383,386,540,398,296,129,695,500,55,22.03,17.63,17.780000000000005
189,433,608,764,407,98,451,251,825,91,913,26.34,18.45,18.37
617,686,891,910,456,457,802,851,389,815,78,20.45,16.31,15.9
529,436,482,310,722,836,418,963,87,196,764,24.44,18.43,18.11
696,272,462,499,739,802,988,176,18,22,550,30.06,20.9,21.060000000000006
126,257,603,821,369,192,262,514,462,337,949,26.58,19.74,20.260000000000005
529,260,420,949,900,431,626,497,274,616,486,24.86,16.86,17.58
672,490,503,145,738,386,508,313,649,824,478,24.55,18.38,19.15
331,375,675,166,994,935,945,634,385,711,617,21.01,15.65,16.01
272,327,661,407,998,499,746,812,161,959,847,22.27,17.65,17.51
297,573,6,638,460,987,58,186,30,624,792,36.57,26.47,25.93000000000001
583,114,698,735,379,370,960,509,873,603,63,24.2,18.14,18.010000000000005
941,197,158,970,275,628,15,432,825,801,819,27.51,19.31,19.900000000000002
833,537,503,77,480,237,102,379,370,985,148,31.54,20.1,20.240000000000002
697,640,249,621,325,147,38,643,684,99,731,26.87,19.81,20.19
107,46,661,489,473,741,921,70,644,31,718,24.93,19.87,19.710000000000004
564,130,631,852,946,85,164,632,646,933,271,21.17,17.03,17.220000000000002
929,858,914,669,462,511,710,20,810,652,140,24.17,18.63,18.810000000000006
837,966,193,930,956,451,490,797,450,457,571,26.65,18.91,18.769999999999996
283,488,729,593,65,851,819,298,372,292,368,22.99,17.69,17.560000000000006
962,34,85,514,878,282,286,280,989,484,441,26.68,19.77,19.889999999999993
454,944,380,32,730,87,255,835,619,653,244,23.61,18.44,18.210000000000004
548,763,33,756,177,344,379,32,53,974,757,28.78,21.04,22.439999999999998
783,769,972,214,717,443,351,906,79,161,749,28.66,19.86,19.680000000000003
692,116,409,560,138,475,760,506,654,76,131,22.92,18.13,18.500000000000004
75,358,532,31,190,538,725,153,188,288,756,26.51,18.27,18.840000000000003
154,519,582,870,397,815,228,967,226,712,577,21.72,16.12,15.800000000000004
732,932,128,429,707,167,775,324,246,574,586,22.95,16.83,17.28
4,805,824,582,395,192,778,333,875,390,538,31.68,23.04,24.4
451,9,407,865,543,564,870,677,139,733,239,32.94,22.64,23.809999999999995
660,556,824,760,381,278,682,189,995,152,168,21.58,17.9,17.79
706,640,137,393,76,62,12,40,483,777,60,31.23,23.72,23.6
117,666,728,553,102,689,376,609,32,61,555,28.58,20.13,20.800000000000004
230,805,416,230,781,578,704,944,973,300,94,20.23,15.84,17.330000000000005
482,79,741,587,884,60,172,915,677,448,122,26.13,20.21,19.68
981,114,718,182,51,700,941,31,768,860,692,23.42,19.0,18.680000000000003
746,435,666,725,293,261,454,237,206,835,879,23.94,17.02,17.100000000000005
669,797,548,806,660,219,284,606,13,261,539,25.27,20.48,20.020000000000003
809,749,762,997,992,725,892,700,338,795,529,21.51,16.87,16.830000000000002
95,598,609,660,33,370,375,707,119,231,971,28.15,19.61,19.36
781,28,369,943,708,970,348,446,702,852,994,26.23,20.79,20.130000000000003
52,352,142,31,10,344,69,496,2,474,848,36.73,25.79,26.28000000000001
270,89,693,604,630,279,235,135,128,429,558,26.04,19.64,20.04
186,248,678,393,608,439,577,529,641,850,491,25.06,19.39,18.37
950,276,259,140,306,909,33,197,776,459,107,25.22,19.62,19.820000000000004
827,180,589,111,970,950,828,2,525,164,122,26.61,19.72,20.339999999999996
155,606,402,485,497,882,890,543,785,710,554,21.71,15.92,16.380000000000003
831,814,481,220,862,659,920,397,158,788,941,22.02,16.99,17.070000000000004
469,890,932,875,10,345,427,257,327,136,292,29.99,21.22,22.200000000000003
379,602,875,694,371,228,5,798,312,180,84,29.15,21.27,21.859999999999996
417,637,635,786,237,948,657,91,198,389,421,22.14,16.62,17.540000000000003
128,771,932,935,857,151,532,951,976,51,532,20.33,16.91,18.440000000000005
537,795,991,499,943,373,904,336,861,729,605,18.34,15.6,15.500000000000004
399,888,279,665,679,816,990,68,267,134,42,25.36,20.03,19.909999999999997
112,603,617,626,736,158,839,517,518,116,801,30.96,19.85,19.810000000000002
704,783,797,990,88,88,852,680,773,127,221,22.75,16.09,18.71
359,346,162,996,745,838,938,250,179,988,188,22.27,16.9,16.550000000000004
230,643,128,880,490,756,949,468,637,113,743,25.08,19.01,19.31
628,139,466,994,823,201,585,380,751,148,994,19.98,14.59,16.610000000000007
340,641,269,933,69,280,770,1,62,903,670,25.18,18.71,18.889999999999997
30,491,645,466,325,62,11,281,913,738,103,34.43,25.28,25.679999999999996
393,956,638,344,104,755,855,879,382,145,852,26.01,19.51,19.080000000000002
773,150,379,683,780,480,761,414,806,19,968,24.5,17.69,18.260000000000005
544,910,858,154,106,456,382,12,914,965,992,27.91,19.6,19.890000000000004
130,694,564,491,271,72,489,123,408,721,203,28.32,18.13,19.500000000000004
813,556,998,882,174,448,338,261,820,554,793,22.51,16.92,17.010000000000005
354,301,557,705,905,279,463,569,904,735,787,24.4,17.08,17.65
46,512,764,255,677,636,994,3,539,899,837,41.93,32.22,32.57999999999999
507,570,549,260,174,864,36,328,14,879,214,36.95,27.31,27.0
584,311,195,157,284,59,279,744,309,719,903,26.3,18.89,18.62
383,222,724,745,175,608,2,92,834,896,847,25.96,18.64,18.79
365,590,189,358,187,488,946,654,226,487,393,22.4,17.25,17.29
911,560,637,367,125,671,751,89,994,440,55,26.95,20.29,20.319999999999993
598,912,633,208,623,449,275,224,653,995,57,21.29,17.14,17.06000000000001
494,678,659,515,857,539,258,533,272,655,993,21.51,15.93,16.370000000000008
369,307,805,436,766,379,96,783,558,424,917,26.37,17.5,17.360000000000003
