n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
31190,71333,17094,48490,62135,8588,1725,61503,33994,72192,30714,25132,61638,70906,72041,62436,52053,19741,30398,98.17,36.16,36.66767321531124
19873,68574,51109,1985,8392,20892,5608,39487,4064,35314,61964,50804,55959,51768,75616,58277,17583,47909,12773,217.16,58.65,61.43859733703063
4703,17821,64865,28440,33814,57168,39456,55200,66485,50576,75238,45994,70005,53421,30459,44140,3756,36658,21377,109.65,41.7,41.994343755793935
42780,71010,74967,74594,13641,27672,75174,35007,37349,16309,8317,63176,63374,11602,45099,8730,53800,19761,2637,170.62,98.48,102.07423146881955
38520,55986,54420,15586,5792,5890,49519,43378,72201,36578,66246,30926,4720,40589,948,10088,14171,70199,4112,173.86,49.55,49.81567360097594
25871,53469,38222,34520,20473,5562,44540,41134,47211,18130,49517,49381,60346,68167,50619,73303,13444,66457,35559,39.86,25.75,26.014678072572917
56517,31147,39464,57336,33847,68305,39713,71883,44421,1501,54422,41271,2628,49350,17467,7874,43574,61112,46257,68.47,26.84,27.630728120552863
46212,36559,64160,2907,7939,2785,48387,32915,59809,39142,41946,23254,47704,24280,40982,48385,34620,39374,49435,43.6,24.57,25.35829159270083
13745,3528,74613,17225,40634,65537,29168,35307,31286,42963,24562,57047,12716,13348,42200,43745,29420,57465,22188,60.85,36.55,42.669582353329844
10478,44133,28576,74501,59126,35468,29494,15849,4444,69419,25009,41306,75344,24063,36515,44578,11211,45256,16998,94.63,38.58,37.6904660326733
55217,38265,67947,35543,60911,45397,54644,38063,55020,74492,53676,4658,54167,20446,26158,611,62567,66865,56931,72.63,37.07,38.33038384862745
73252,29109,4236,59856,68028,37885,71284,44704,29814,8921,37619,15728,32051,5908,4606,67147,26013,56346,75622,191.51,83.53,87.58686891262882
6469,1722,63051,15835,22520,65953,39306,31332,2601,68808,70385,54231,6979,14888,44741,16437,33092,70907,62547,222.91,104.6,104.30947834508727
8043,46116,28941,25864,16019,70075,15625,22452,31386,35882,16840,983,63897,74828,52465,6544,35572,32539,35204,137.1,61.34,60.98550384085437
69109,68114,55441,6681,61983,42351,237,7187,16628,6053,16335,6531,8967,63283,4326,11288,67555,65813,64224,135.02,50.43,50.64007818376848
41405,20583,41232,9407,46044,50567,51070,39861,47295,34724,25045,43093,56190,16220,16726,72813,457,49838,10472,84.31,46.15,46.482271144589944
74282,23403,5631,48925,60400,70952,49842,5693,56569,6955,48813,65031,41280,55117,54826,60403,2349,32123,28658,48.58,34.77,35.60623593527381
70233,35401,9382,55690,29417,55817,17087,3682,42672,49051,73279,34364,15918,60836,16140,69491,49339,14238,41732,64.48,30.76,31.001803039112087
73904,69726,13517,642,62068,18811,30929,50944,5808,69101,12032,73966,13015,49251,23482,3078,44758,15896,3338,79.06,49.27,42.62163174130137
15085,63166,37289,39240,11637,4753,73877,67020,69337,31235,13991,72674,13095,72524,8013,72105,42499,73921,23648,53.59,29.13,31.084030034706426
10136,31735,23563,32763,59525,51606,33147,48165,51988,45912,72959,54816,10913,49194,65576,30836,54110,21052,54430,32.52,25.11,25.52796007912291
74501,67776,63402,20470,52566,19572,21310,12564,65268,63373,67797,58071,24393,17863,35043,26106,19209,67583,41267,47.62,27.75,27.841731628394527
30448,70521,38779,54159,35018,28521,40268,3031,35139,62847,50167,26296,22576,74696,47247,31303,42210,63254,18823,62.21,34.12,33.63892187077654
54842,62860,26968,61348,73022,3639,63084,9486,52463,6009,61262,30094,30772,9078,28491,33314,31731,24854,33898,145.23,56.41,53.19099787083727
18019,24534,4818,33424,22244,5901,41080,24021,55482,11922,11262,15462,12142,34626,38242,4735,46748,59291,44124,88.03,44.3,44.85369836232846
902,3851,43883,43446,57176,49764,63687,10219,27537,64223,51238,16439,71349,41787,15620,36013,9993,56696,14749,100.84,38.41,37.36847227588778
57464,69138,32889,12701,69165,49050,48291,59036,38736,34811,14046,44371,74192,70276,68901,14849,64733,66674,46158,39.62,33.42,33.02692264986403
7801,38590,74238,23852,19600,23475,48598,59537,16139,14184,73371,18531,43454,55068,72734,39395,24497,59992,63225,71.68,26.61,27.284960214043785
40952,23118,8991,14079,23755,72578,71189,75478,51361,47083,13088,34844,35499,50250,7008,17894,5519,62744,66153,88.61,31.0,31.172282090643254
35555,32400,67465,46413,43628,52866,58750,70975,9073,46253,65274,14697,19868,35453,13061,14769,73971,14692,24228,88.55,40.57,38.75096408889844
24794,74329,54611,51273,16839,19198,52221,25380,71397,69153,22325,74497,23447,26486,32787,48444,38406,3943,58305,26.55,23.79,23.97744633136065
53376,50219,41411,72431,40580,65249,69347,39243,63448,3954,24967,311,14087,30644,64470,22689,68634,60363,26071,115.01,39.97,34.10036523237662
25354,69408,27772,4857,65594,58225,14624,74187,37126,20002,17771,61242,11630,6633,3344,47172,30594,66316,10202,38.25,33.21,32.87484529934194
65352,70632,2477,44516,42351,43037,45062,17610,10553,4451,10482,45035,26880,8301,26211,57281,28952,63570,41393,69.66,40.62,41.13633566387403
14302,5596,53539,10216,26254,21079,51313,65161,62033,8910,70442,55326,27313,64096,39931,3063,60870,59976,52619,103.45,29.66,31.385360699004746
57458,23670,59687,4881,33636,48094,48624,58686,69380,47386,52665,29340,353,27393,33904,48448,18805,60291,69969,164.41,38.67,38.433319026964405
25598,20852,27431,2913,22382,52919,66014,22056,3602,18252,14427,22050,58030,64261,24222,7827,2939,52836,58723,75.29,32.06,32.11360671240638
41662,53443,4304,6699,31357,52861,5129,51984,64650,3494,28693,31662,12356,50998,62204,24988,21595,43644,15223,95.49,41.1,41.11276842240869
45397,16245,6801,38116,36056,61001,39393,64037,32764,73547,34840,3947,44166,45185,41555,12283,7434,57067,11715,124.74,49.46,49.294248745245255
479,13734,3971,11866,2500,22326,65933,4798,63156,7070,24786,66811,43416,26304,62505,44562,62735,46077,4484,151.97,78.14,76.0556777344504
50110,39940,51688,11505,38460,24131,54141,15030,66516,51100,71730,43801,70322,52796,22889,50575,72526,47085,24107,59.4,49.79,50.353985091170635
47556,54358,57468,30068,58258,62995,45241,35318,22248,66460,50698,63846,5601,20170,22501,3008,61201,12058,12725,66.01,39.63,40.23245152744948
41954,31086,7398,6314,58969,61138,43740,48508,218,9444,25538,52341,13762,44363,74566,40805,14435,59025,10602,54.45,26.74,27.09313582790305
27577,31547,6398,20011,18755,1527,14694,30136,37683,27362,28846,73721,67576,55000,66183,41800,70152,24662,61274,88.31,28.99,30.26923420590964
23279,10371,5415,14749,3145,13291,26116,33427,11242,14293,60979,52314,29196,14266,63646,45357,52803,58405,14541,53.35,33.85,33.187041813699864
38255,58157,49729,26999,15324,70671,990,60840,39227,10123,44769,45370,25159,63509,9375,72443,47795,55424,8782,38.37,26.8,26.907572340095435
67986,28071,32752,45946,8191,43935,30951,56469,57541,11034,32891,28558,42366,21663,27123,28669,60760,70217,54885,61.59,31.84,31.848689283827085
48205,25053,53644,63463,53343,61524,4583,38278,2374,24193,12565,3705,19750,38574,65997,68086,8043,61878,5316,37.3,24.66,25.07544023428515
25534,27176,36173,64455,56674,4931,45192,61366,25786,37657,18737,13547,58204,39234,53881,58175,10165,26949,20081,50.45,28.36,29.776346581231245
63872,37269,49152,48834,21147,56530,40886,60706,62141,68936,71050,29178,47148,37801,37380,3855,60707,48954,47094,31.18,27.58,27.85022574567089
38980,31798,68100,1318,1872,17233,69581,19544,70233,2733,21722,6587,253,26730,61046,46516,47555,72435,4603,64.98,31.19,32.0026679645923
64248,24253,31292,1728,36282,56669,44337,6719,71567,12296,58984,40844,34304,32405,65353,54816,34125,44503,5768,98.35,38.48,39.77354054573964
3846,56303,4890,21705,73890,32423,17781,54057,66693,44229,72333,17527,36646,2178,22116,5945,2234,63677,7920,112.88,45.33,47.69942237547539
60303,61274,68306,67533,54319,48634,67948,22385,38501,23979,9664,18293,71705,13312,53496,46124,58210,59623,36495,47.6,28.47,28.051285154660917
33498,59312,37098,69441,20356,75657,41275,18304,68419,4949,53985,63644,30212,60152,35833,4010,41484,75302,72056,55.47,34.14,34.55719273140102
15211,63909,16413,36680,35080,13429,57040,9941,48667,4410,67474,63832,58699,25570,40812,45324,23741,50240,51980,58.64,36.74,37.56249764985503
41444,6461,35505,28078,4965,41515,41601,51450,72768,36955,4659,17237,54704,32797,54178,10388,64907,30114,26213,126.45,51.94,55.849344431815695
10424,68976,15090,16202,703,36987,9093,56524,35077,63287,60524,35109,37932,71582,73340,6178,22892,30925,63777,131.69,50.09,50.78502489714288
22025,18902,19645,23319,61254,52115,1117,18640,51352,7153,23631,23088,40762,24851,17138,19234,6396,68687,19925,216.87,89.49,83.92398203746686
70086,28084,50120,14032,56790,51100,23826,3446,36800,13694,17211,15085,19038,38670,16633,50277,46192,10087,25162,90.24,37.71,39.06148939392629
973,48613,18678,62703,32236,8426,46448,71570,63579,13606,41061,61960,2797,45268,69583,57991,74562,53398,60826,53.71,27.5,28.07297544875316
70513,70533,40023,57971,19544,70049,59801,50321,26274,38742,23521,39418,22009,41536,34850,26523,17090,6955,7463,79.38,30.12,30.944879267052052
53646,23315,15016,75156,1824,20703,16057,52874,74571,49047,68843,36062,12127,60741,70828,57827,42710,19180,28643,79.64,43.05,45.30040379889005
