n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,490,158,92,68,20,411,122.61,40.01,41.431026735831544
562,939,296,819,783,60,227,532,549,368,283,92.92,30.51,30.584925041719288
798,176,846,108,268,219,965,949,26,848,656,115.66,35.47,35.82815871813924
826,266,819,278,198,168,317,296,642,888,749,100.86,28.47,29.650011529674984
983,875,868,901,381,88,865,620,345,687,397,79.69,27.11,27.000498865294222
518,254,182,253,484,286,91,967,957,837,886,103.71,31.82,30.54161366983997
964,560,860,307,7,930,298,586,721,903,319,102.75,32.69,31.70814329560467
868,783,520,199,423,433,613,295,441,462,165,88.64,28.19,27.99559905308972
238,312,265,832,816,44,83,47,473,641,287,118.21,36.67,36.68260542118082
531,547,663,482,717,351,148,689,200,68,422,78.17,30.42,30.266984155804334
935,207,650,647,451,282,188,364,446,764,602,89.46,30.46,29.29610806570571
328,649,571,203,926,331,103,859,63,725,234,95.46,30.53,30.09887958436118
284,783,596,630,882,243,125,339,957,181,297,86.45,29.07,29.833153303970725
470,26,43,365,714,84,917,987,977,292,752,121.03,38.23,39.86520495101713
691,982,334,18,330,295,329,989,156,793,667,101.42,36.56,36.12184233512039
420,882,965,890,635,696,837,79,300,632,196,81.05,26.65,27.063038148822134
915,454,299,139,256,390,613,984,162,339,586,77.04,27.49,27.246611159550348
9,372,45,465,173,373,802,823,371,297,585,105.52,36.27,35.46319009048132
99,449,212,434,938,212,116,60,63,56,754,114.34,33.83,38.998885285842825
172,609,693,993,153,621,41,559,502,596,255,91.37,29.72,31.163985372643086
329,36,125,854,541,299,792,419,667,205,489,103.11,33.67,34.213848114130116
206,247,449,420,503,37,224,431,454,254,662,111.2,35.05,34.790563339292504
910,438,850,220,510,192,32,37,260,259,248,123.83,38.88,39.1553696536401
538,213,790,237,427,890,267,145,332,52,912,94.26,30.55,31.18167776707287
950,322,578,119,583,412,985,922,668,669,891,66.07,27.95,28.24757714140094
809,734,762,41,506,396,95,440,215,952,894,86.37,28.47,29.256817287647614
586,921,966,946,169,344,303,672,482,818,922,71.15,25.53,25.376378191608488
657,322,834,430,540,220,670,820,702,820,274,66.21,25.07,27.85145591359155
346,944,401,979,508,76,879,994,286,984,642,83.06,28.18,28.042393381339835
684,195,45,404,920,634,130,785,991,275,683,89.62,30.24,30.49854590678101
876,61,890,171,704,650,475,582,483,764,413,87.59,29.13,30.27525551610376
949,399,223,817,3,216,944,160,13,624,897,154.46,51.48,53.1524043455577
263,118,405,829,788,801,390,898,227,563,54,81.35,28.21,28.396256238073832
899,973,206,165,687,622,338,838,913,575,792,67.67,24.86,23.92827102388308
803,482,937,539,450,27,80,35,712,608,115,102.93,34.21,33.33662112989169
500,574,885,263,622,792,142,42,371,81,786,117.7,35.93,35.659596665186186
900,535,926,10,304,857,355,847,76,87,982,113.71,34.91,34.80230807159763
556,464,390,210,806,318,397,239,776,498,876,77.79,30.27,28.821770809007198
989,409,97,79,117,937,635,817,906,374,524,87.07,30.72,29.93378856529384
444,425,878,728,795,454,68,643,902,963,200,69.88,26.91,26.66508140208794
652,309,952,856,490,432,121,817,571,171,380,81.03,28.4,28.99161799701273
895,166,180,723,152,334,506,880,346,264,554,102.92,32.09,33.087596676494016
997,925,4,727,172,5,663,319,123,558,113,117.58,43.93,43.79616132892539
498,805,732,615,495,538,77,533,251,421,867,85.56,28.88,28.98805061387169
