n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,189062,103824,15.96,12.03,11.861647575958383
125535,40625,23619,17436,5194,18.2,12.37,12.959515200965328
105274,144022,240636,75858,209833,29.68,18.86,19.325219591253376
259529,200582,15426,58177,136403,20.06,14.67,14.398920889323751
140687,94436,72530,204405,45262,24.62,17.39,17.082394928060396
216759,27835,68608,56203,247191,18.64,13.38,13.78279862548236
243132,6721,217296,167952,211459,13.24,10.13,10.495937653544393
68224,209832,71237,50707,43206,16.7,12.72,12.838628633206714
81225,75927,164357,227363,191861,24.61,16.24,15.951437932836596
251900,224040,222436,230700,97620,18.99,14.49,14.17097038451746
22732,221456,158820,88448,176082,16.69,13.09,13.336265229997723
101694,132632,65240,46606,64834,16.97,12.24,12.920117494428974
124148,73399,23421,247615,244996,22.86,15.31,15.257467240538734
214403,226881,246993,143560,220322,20.27,13.3,14.029908772090568
78707,1890,238254,76530,150042,21.64,14.25,14.165031338266967
184787,231294,81726,222309,200594,24.68,16.33,16.394919831868997
133266,51150,108513,111078,157001,18.9,13.96,14.144563927812804
75550,112995,118324,42289,61138,18.09,13.53,13.566752002174935
79983,68067,213016,209031,11334,16.84,11.95,12.201659487717638
21253,12143,121286,164194,261481,20.84,15.35,15.686516230945472
73513,136019,140147,169868,123532,17.67,11.56,11.977480326892955
183731,89874,38027,261430,176627,18.54,12.61,13.270469261778786
51268,17416,108211,239476,53128,25.87,17.87,17.97189293572687
166466,165849,115645,72431,48156,15.94,12.68,12.822310103479314
93278,114274,195806,154342,84061,23.94,14.28,14.803488930358796
166312,146415,52091,237060,84812,18.35,12.22,13.09419176857026
26471,220050,16150,185640,59996,27.29,14.82,15.26287621138602
72739,200582,152620,161331,225994,24.31,15.95,16.04987001348134
62237,32019,86787,244994,46540,22.21,14.78,16.06585760496916
76264,120329,6730,11222,93607,22.51,14.88,14.842403127799606
182790,21655,234862,252831,250278,16.85,13.06,12.794272886175607
