n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,988,523,497,414,940,802,849,310,55.54,33.33,34.41015368605959
991,488,366,597,913,929,223,516,142,288,143,773,97,633,818,60.77,37.4,37.495164708258955
256,931,545,722,829,616,923,150,317,101,747,75,920,870,700,46.7,28.56,28.77761792646408
338,483,573,103,362,444,323,625,655,934,209,989,565,488,453,57.14,36.53,36.28847004009955
886,533,266,63,824,940,561,937,14,95,736,860,408,727,844,74.0,44.23,44.29779578621675
803,684,640,1,626,505,847,888,341,249,747,333,720,891,64,58.98,35.19,34.60635845532908
195,939,581,227,244,822,990,145,822,556,458,93,82,327,896,56.33,33.79,37.20252337063776
520,955,501,111,308,564,298,723,127,560,340,834,944,553,208,49.26,30.13,30.07082298447487
986,818,617,560,601,294,455,93,610,817,394,324,589,247,297,60.92,33.86,34.69785505547466
188,193,841,191,33,627,672,266,487,70,91,695,775,133,897,65.14,37.07,36.52216965692828
153,945,39,862,82,919,716,945,849,553,699,400,857,722,537,71.95,43.18,45.21461012012065
282,534,831,241,869,220,916,695,603,845,972,429,593,281,461,47.34,31.22,31.489882474220074
504,676,656,717,938,812,365,84,332,627,118,498,601,645,343,67.56,44.7,44.22917587761924
865,194,248,16,749,277,119,722,225,380,813,174,340,436,835,81.8,44.18,44.73479061612717
63,103,801,149,875,714,224,46,836,587,649,931,958,547,616,59.09,40.4,39.369839791047454
696,75,27,127,650,193,620,850,589,122,400,93,379,853,118,83.18,48.89,49.49451690271918
37,620,22,199,984,993,189,735,126,490,215,744,819,62,959,83.95,46.59,47.7184863724476
695,23,557,435,635,103,855,266,71,226,73,662,308,358,446,90.44,53.15,54.7042851132351
184,62,515,478,40,610,103,716,400,204,266,367,926,749,481,61.77,39.25,38.99352020329743
858,923,940,583,173,714,688,208,989,785,59,807,692,162,865,55.12,31.27,31.5558339518471
165,350,542,256,120,611,943,452,681,179,13,482,697,419,921,69.45,45.31,44.52124419951583
582,895,520,939,318,664,365,397,857,673,256,157,574,707,12,68.26,42.52,42.47616396878276
468,759,80,343,756,46,557,287,138,245,780,976,493,360,624,76.12,44.25,45.24435537218863
294,689,367,604,969,913,648,874,635,135,732,317,397,766,424,48.18,30.03,30.23893883292768
848,666,82,1,608,196,715,342,163,245,228,652,458,387,727,64.83,38.39,39.385052380486144
896,689,581,895,424,32,411,892,718,581,428,790,678,726,47,65.31,37.87,41.33097462817639
169,456,65,265,718,161,457,540,906,498,929,574,618,773,0,81.78,48.29,48.965126751271676
905,39,506,333,319,857,478,51,828,842,896,997,831,425,192,68.2,44.84,45.952576933149814
561,986,648,85,857,742,133,15,411,972,694,427,323,3,218,131.83,78.67,80.38129280421877
14,734,772,2,842,691,541,626,100,195,121,622,664,203,894,88.32,50.87,51.70764280699352
309,286,705,186,102,487,874,944,406,642,83,22,281,935,463,67.1,42.91,42.931445905977455
819,811,118,882,262,136,669,533,836,666,660,355,117,892,158,52.35,33.23,33.302941287505625
285,871,19,43,41,210,697,265,571,322,969,375,960,581,931,73.61,45.99,45.854138389649485
869,43,866,767,984,718,622,671,506,729,659,924,469,655,445,40.48,29.04,28.18426665067874
381,892,550,182,212,384,601,298,9,141,154,277,341,345,808,95.82,61.12,62.051526012780116
376,735,95,346,798,635,36,42,276,167,153,597,296,369,404,75.3,43.1,44.26830407914185
561,132,300,117,489,748,245,956,49,315,183,877,535,746,72,70.8,42.61,41.444431534220776
309,412,855,336,306,424,111,101,574,930,492,485,345,861,817,48.31,30.13,30.199524779206282
999,831,351,127,490,118,716,509,436,38,309,343,752,703,915,53.65,32.2,32.660102482444444
159,941,170,641,578,384,825,997,654,89,67,827,86,202,767,65.97,36.16,37.41837794753886
226,62,394,8,100,403,569,531,296,459,942,500,807,598,731,75.41,47.05,46.18518950050306
695,222,433,85,377,225,267,599,795,170,441,196,367,117,65,57.58,36.58,37.97544766725179
841,884,873,718,28,924,538,462,770,693,206,121,509,407,262,66.72,39.29,40.9256791961181
212,656,43,970,816,221,638,149,107,202,469,387,370,559,846,65.64,40.21,41.75662153753453
