n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,190,887,49.69,22.24,21.823439715503888
692,6,346,514,474,919,619,103.87,36.94,36.814404629465486
82,342,567,958,631,716,41,46.36,18.31,19.177780046831973
745,388,173,720,968,462,974,46.62,16.67,16.355272181810275
742,432,160,172,243,52,113,54.33,26.08,25.979086510706924
135,518,892,946,604,64,792,50.68,19.19,19.414499852307614
704,392,808,764,908,104,941,43.19,16.28,16.7621752187889
298,209,690,229,743,812,431,48.95,17.25,17.926239738775514
910,89,791,273,933,214,406,53.18,18.33,18.932674981093946
287,349,828,44,204,725,907,65.94,20.1,21.289835149789003
5,900,421,56,917,387,866,96.56,34.08,34.531995601192946
503,142,24,242,434,753,928,54.74,19.59,18.958775188108977
871,114,987,611,3,124,782,76.5,28.82,28.734605183033853
592,202,916,872,207,338,8,97.95,34.28,34.143729608590405
913,85,136,552,939,17,512,57.84,20.22,20.637371569800923
86,586,508,550,943,202,430,59.77,21.23,20.81252872028067
70,407,196,654,783,95,717,54.49,18.68,19.83589398401577
593,148,176,962,623,736,981,42.49,14.85,15.473653028862412
42,55,276,568,699,620,872,76.95,30.99,30.51038113248744
152,763,274,754,589,35,124,58.19,22.07,22.268592903415986
889,722,412,973,927,242,165,40.09,15.83,15.616900320158216
625,517,44,753,374,865,690,46.34,18.47,17.709388182311738
534,604,578,793,704,88,888,35.39,15.24,14.669300401755478
355,112,884,902,598,374,462,47.38,17.07,17.336257778673485
215,411,203,969,588,763,18,68.52,23.66,24.530112178762618
388,818,622,336,0,443,114,101.61,37.33,38.70683076812909
218,227,454,276,332,834,90,62.65,24.2,23.747187595586624
314,644,291,105,529,802,56,59.57,24.32,24.577518300636974
26,390,799,573,826,438,509,58.12,20.7,21.197295040319933
354,726,796,254,579,755,67,52.1,18.52,18.62219294357565
435,663,236,98,987,778,410,46.31,19.25,19.713185777701423
522,381,978,880,573,378,142,42.41,17.96,17.190953401005856
683,297,175,709,863,896,265,43.1,14.56,15.523520726146568
30,51,962,998,829,176,269,52.8,18.97,19.121291131879698
969,168,123,621,151,12,49,72.9,24.25,26.176337945898215
62,461,213,805,398,301,626,42.56,16.78,16.97183430973195
15,989,817,363,291,144,492,60.6,21.91,21.65249284684422
575,284,140,984,88,765,569,38.0,17.06,16.37729216490632
303,712,120,67,430,462,145,66.49,26.01,26.80076182615546
720,575,782,813,392,602,908,35.51,14.29,14.484453394805268
822,173,679,732,280,790,611,46.8,15.64,15.749110771460863
901,623,506,357,101,945,49,43.98,16.21,16.718503312582552
283,541,131,177,817,644,840,40.82,15.24,15.07989640460454
86,166,798,808,227,879,13,91.71,35.0,34.1995305792326
207,180,485,467,605,572,558,50.85,17.82,17.84079182056235
397,85,177,561,493,607,969,37.23,16.03,16.025283417203294
268,548,68,963,666,29,594,64.41,24.49,25.821241487244528
599,910,446,557,316,536,539,51.54,17.32,17.2398123037359
550,657,931,815,67,898,658,47.61,17.55,18.275113768801972
587,555,978,307,65,742,229,37.08,16.26,16.840799286362405
737,140,105,102,716,503,464,48.07,20.54,22.12396466933405
61,501,910,652,744,54,695,53.06,20.21,21.107001989610346
617,29,382,249,899,469,236,62.23,21.93,23.03187808840147
380,842,985,747,586,639,507,33.86,15.03,15.711956070507078
896,248,36,637,611,86,627,72.68,27.69,27.7886544772543
48,694,419,416,602,70,82,62.21,21.72,21.855231802119903
193,34,622,770,185,86,66,86.85,28.75,30.736149036477123
30,363,639,481,560,548,486,52.93,19.64,19.982119026722522
26,720,794,77,341,86,801,77.16,28.57,28.106583217992572
329,8,474,976,459,604,152,83.82,33.78,33.36499058714269
999,395,489,852,141,108,914,43.28,18.32,17.912910801761853
357,687,236,462,798,132,196,48.58,19.47,19.467559227927264
991,226,111,113,53,122,76,82.83,33.9,33.29784999827813
960,660,999,84,381,106,758,45.4,18.44,18.461636003891382
24,478,641,534,205,378,895,41.88,17.14,18.350105782922995
649,83,241,5,262,781,530,77.25,30.27,31.394479371229355
699,202,15,449,259,966,625,55.74,21.28,21.08462418683569
22,983,105,531,819,427,59,66.62,24.1,25.318227343773863
920,257,486,872,322,619,895,35.89,18.35,17.425637346966255
225,654,60,697,281,135,307,69.16,28.31,28.26675068319262
39,819,191,998,361,805,923,49.55,18.5,19.1108819076239
412,953,7,897,942,309,990,70.53,30.61,29.19007822390468
879,96,30,325,449,253,426,45.67,19.37,19.511699152312517
618,329,503,576,355,901,857,45.7,15.93,15.991140289498244
913,408,440,213,80,283,308,45.56,17.76,18.196222157586668
472,477,625,946,582,466,450,40.49,15.52,16.08994728562185
394,190,337,411,60,332,94,84.21,30.31,30.149280071042874
174,325,556,27,193,216,728,76.94,27.53,28.133613096232857
373,674,918,140,966,640,87,50.71,19.3,19.802752874899973
345,998,457,985,621,613,779,40.7,14.64,14.482469859588408
963,904,686,751,394,216,713,33.97,15.14,15.466518932557552
554,789,343,77,19,685,565,83.59,26.41,26.975077338041928
431,481,232,887,744,331,782,53.99,18.24,18.819848117126238
853,818,526,514,101,474,734,42.44,16.92,16.858857278977712
3,291,939,546,210,73,229,72.02,30.04,31.14745784613704
11,943,322,43,93,152,336,103.29,40.43,40.05592188255082
167,710,98,521,843,808,413,56.49,19.93,20.60627754511204
664,859,404,398,909,600,518,39.73,14.89,14.779973413093582
889,138,520,706,365,367,969,50.88,16.87,17.07072950249784
276,206,328,936,394,580,186,40.63,16.56,17.270271009972483
818,627,795,889,182,584,175,42.31,15.19,15.015680817781032
9,313,700,908,20,285,490,100.69,40.46,40.342661890627724
535,886,772,693,437,930,772,26.66,13.25,15.114005472026953
