n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,189062,103824,125535,40625,23619,17436,5194,105274,144022,240636,75858,209833,66.6,41.71,43.07999999999999
259529,200582,15426,58177,136403,140687,94436,72530,204405,45262,216759,27835,68608,56203,247191,67.84,42.64,43.39999999999999
243132,6721,217296,167952,211459,68224,209832,71237,50707,43206,81225,75927,164357,227363,191861,58.45,40.2,41.23999999999999
251900,224040,222436,230700,97620,22732,221456,158820,88448,176082,101694,132632,65240,46606,64834,61.83,41.11,41.99999999999999
124148,73399,23421,247615,244996,214403,226881,246993,143560,220322,78707,1890,238254,76530,150042,69.59,43.32,43.47999999999999
184787,231294,81726,222309,200594,133266,51150,108513,111078,157001,75550,112995,118324,42289,61138,66.56,40.41,42.16
79983,68067,213016,209031,11334,21253,12143,121286,164194,261481,73513,136019,140147,169868,123532,61.92,40.79,41.59999999999999
183731,89874,38027,261430,176627,51268,17416,108211,239476,53128,166466,165849,115645,72431,48156,64.27,40.56,42.79999999999999
93278,114274,195806,154342,84061,166312,146415,52091,237060,84812,26471,220050,16150,185640,59996,66.47,40.93,42.04
72739,200582,152620,161331,225994,62237,32019,86787,244994,46540,76264,120329,6730,11222,93607,65.72,40.19,42.08
182790,21655,234862,252831,250278,74890,192643,177003,251623,85753,4767,84622,75758,84325,253232,68.94,42.48,42.35999999999999
40084,203224,170897,107591,225803,247282,227935,162663,178269,214414,20383,76915,161934,50178,234378,60.71,37.9,38.519999999999996
116429,76544,35766,65548,100043,156974,252133,41655,86850,150232,2463,95243,11743,119219,44450,62.01,41.03,42.080000000000005
95732,205454,210855,95085,261406,76109,149803,25454,115166,257359,54325,111136,240262,54504,29784,60.07,38.67,40.599999999999994
15555,16307,14488,193231,44215,156115,177426,254441,39227,158994,10719,143190,128625,152742,65289,69.03,39.6,41.72
84261,261524,9325,32053,218851,138737,76783,202844,261332,107301,170816,258908,52497,125242,52893,71.17,41.25,43.24
63402,115032,107642,128958,9665,57425,110420,116261,65165,169721,233124,112154,217854,56549,130699,61.73,39.74,40.99999999999999
49207,8296,9648,66687,66423,63540,137803,54543,202457,60677,109349,227989,68599,37146,85200,59.76,37.93,39.199999999999996
13441,233576,243278,82448,148201,30633,259672,149345,105634,252380,236179,171171,171435,228300,207318,67.84,41.21,43.16
188049,195225,10617,129574,101573,24355,112750,55291,243774,229063,150026,235867,247500,242372,43373,62.13,41.94,42.15999999999999
88234,77648,172204,123529,209585,236112,168425,82585,213601,110097,138418,56423,171634,210081,179820,67.3,42.54,43.24
210004,70332,88743,241906,102808,250682,130125,19498,225079,254564,73421,252123,164589,175204,50137,64.24,38.59,40.31999999999999
11676,103494,235659,162410,33458,201017,253895,70632,174899,224477,15855,228086,43847,180316,166511,54.14,34.16,35.51999999999999
121785,149213,123780,195689,105834,243133,102352,57289,209194,858,55363,241791,41089,3436,159910,58.55,39.48,40.04
229749,67459,30379,103752,212303,201790,205250,99899,230130,58283,144338,13998,230347,249288,52866,64.97,41.46,42.39999999999999
42441,176024,159456,86676,214546,233766,147422,202787,205609,123603,239923,137994,115249,6918,20706,63.96,43.48,42.31999999999999
8960,182302,155841,29600,128144,147011,226681,67358,159416,202929,36375,10846,95045,20890,201216,59.22,41.39,42.96
230443,137097,237249,2765,77840,219595,90941,216940,19591,22319,251623,142443,118953,99918,53831,66.57,42.24,43.6
206408,256001,81571,101877,61263,198891,127572,224257,253304,104872,24935,20236,30002,240059,162781,60.08,41.38,42.83999999999999
209283,232087,95913,134342,262035,113758,109023,224878,186445,203577,116454,17542,164781,231034,246603,57.66,40.33,40.79999999999999
51341,166969,79247,243728,219268,125482,110746,30978,209282,146352,43876,97413,229189,42682,46229,70.78,42.63,43.28
185263,39139,85604,129566,225397,88758,67793,142046,255265,236997,1279,186256,44225,1458,169896,67.44,42.8,42.52
81740,31707,142854,29055,127534,206102,187586,157547,126943,137968,19840,136502,64340,107787,222185,65.83,40.94,42.35999999999999
76926,93530,60085,200977,47294,258422,226479,164285,443,177401,13872,159785,237931,82122,142628,67.46,42.03,42.72
239282,238328,122428,205115,238920,148986,80124,245559,227416,132818,206267,115540,160694,161863,115884,62.99,40.86,42.079999999999984
102709,36875,65980,202124,156523,94943,258446,173562,89140,34931,113613,21642,158759,37732,177048,57.22,38.99,40.08
