generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 335.39, 350.49, 342.94, 342.94, 7.550000000000011,0.7333333333333334,0,[1.e-300 1.e-300 1.e-300]
1, 2, 350.49, 357.62, 354.055, 354.055, 3.5649999999999977,0.06666666666666665,0.020342948443607508,[1.e+000 1.e+000 1.e-300]
2, 2, 357.62, 358.98, 358.3, 358.3, 0.6800000000000068,0.033333333333333326,0.0038029192998154846,[1. 1. 2.]
3, 2, 356.59, 358.98, 357.78499999999997, 357.78499999999997, 1.1950000000000216,0.06666666666666665,0.0,[2. 2. 2.]
4, 2, 354.82, 358.98, 356.9, 356.9, 2.0800000000000125,0.1333333333333333,0.0,[3. 2. 3.]
5, 2, 356.62, 358.98, 357.8, 357.8, 1.1800000000000068,0.6333333333333333,0.0,[4. 2. 4.]
6, 3, 353.56, 358.98, 355.83, 356.1233333333333, 2.2224061035033453,0.5222222222222221,0.0,[6. 2. 4.]
7, 4, 349.23, 363.16, 356.22, 356.20750000000004, 5.297600282203262,0.11111111111111105,0.01164410273552846,[10.  2.  4.]
8, 3, 346.39, 363.16, 348.14, 352.56333333333333, 7.526957478881435,0.1333333333333333,0.0,[12.  2.  4.]
9, 3, 351.66, 363.33, 363.16, 359.3833333333334, 5.461662343605237,0.1333333333333333,0.00046811322832899843,[13.  2.  5.]
10, 2, 363.33, 368.27, 365.79999999999995, 365.79999999999995, 2.469999999999999,0.1333333333333333,0.01359645501334874,[15.  2.  5.]
11, 2, 356.63, 368.27, 362.45, 362.45, 5.819999999999993,0.06666666666666665,0.0,[16.  2.  6.]
12, 2, 368.27, 371.92, 370.095, 370.095, 1.825000000000017,0.033333333333333326,0.009911206451788184,[17.  2.  7.]
13, 2, 368.06, 371.92, 369.99, 369.99, 1.9300000000000068,0.06666666666666665,0.0,[17.  2.  9.]
14, 2, 371.92, 372.99, 372.45500000000004, 372.45500000000004, 0.5349999999999966,0.06666666666666665,0.0028769627876962605,[17.  2. 11.]
15, 2, 369.57, 372.99, 371.28, 371.28, 1.710000000000008,0.1333333333333333,0.0,[17.  2. 13.]
16, 2, 360.5, 372.99, 366.745, 366.745, 6.2450000000000045,0.1333333333333333,0.0,[17.  2. 15.]
17, 2, 366.88, 372.99, 369.935, 369.935, 3.055000000000007,0.6555555555555554,0.0,[17.  2. 17.]
18, 3, 359.17, 372.99, 359.19, 363.78333333333336, 6.51010155237399,0.5222222222222221,0.0,[17.  2. 19.]
19, 4, 362.03, 372.99, 367.505, 367.5075, 4.453730879835484,0.45333333333333337,0.0,[18.  2. 22.]
20, 5, 351.2, 374.25, 372.99, 368.732, 8.790682339841434,0.15555555555555545,0.003378106651652835,[18.  2. 26.]
21, 4, 365.53, 374.25, 368.21, 369.05, 3.304307794379946,0.11666666666666659,0.0,[18.  2. 30.]
22, 4, 361.1, 374.25, 367.345, 367.51, 4.685152078641623,0.12222222222222212,0.0,[18.  2. 34.]
23, 4, 368.71, 374.25, 369.78499999999997, 370.6325, 2.163843513288342,0.44666666666666655,0.0,[18.  2. 38.]
24, 5, 366.76, 374.25, 370.87, 369.97799999999995, 2.8703964882921764,0.40888888888888886,0.0,[18.  2. 42.]
25, 6, 358.02, 377.7, 371.37, 368.7683333333334, 7.33839768311555,0.15666666666666662,0.009218436873747465,[18.  2. 48.]
26, 5, 364.11, 384.47, 376.51, 373.826, 7.562371585686604,0.11111111111111105,0.017924278527932325,[18.  2. 52.]
27, 4, 381.79, 387.79, 385.58500000000004, 385.1875, 2.2977420982346937,0.11111111111111105,0.008635264129841062,[18.  2. 56.]
28, 3, 386.06, 388.41, 387.79, 387.42, 0.9944177525902713,0.09999999999999998,0.0015988034761082145,[18.  2. 58.]
29, 2, 382.96, 388.41, 385.685, 385.685, 2.7250000000000227,0.06666666666666665,0.0,[18.  2. 60.]
30, 2, 382.93, 388.41, 385.67, 385.67, 2.740000000000009,0.06666666666666665,0.0,[18.  2. 62.]
31, 2, 373.53, 388.41, 380.97, 380.97, 7.440000000000026,0.6555555555555557,0.0,[18.  2. 64.]
32, 3, 375.44, 388.41, 381.61, 381.82, 5.297062078800548,0.5333333333333333,0.0,[18.  2. 66.]
33, 4, 376.13, 388.41, 385.45500000000004, 383.86250000000007, 4.7115463225994185,0.44666666666666655,0.0,[18.  2. 70.]
34, 5, 370.01, 388.41, 378.38, 379.164, 6.018131271416413,0.4066666666666666,0.0,[18.  2. 74.]
35, 6, 374.94, 389.1, 384.07, 383.4066666666667, 4.936252514700695,0.11666666666666659,0.0017764733142812948,[18.  2. 80.]
36, 5, 366.79, 389.35, 386.52, 382.488, 8.44699567893816,0.1333333333333333,0.0006425083526085839,[18.  2. 84.]
37, 4, 382.4, 389.35, 386.07, 385.97249999999997, 2.6253225992247304,0.1333333333333333,0.0,[18.  2. 88.]
38, 4, 370.69, 389.35, 378.505, 379.26250000000005, 6.729915954155754,0.12777777777777777,0.0,[18.  2. 92.]
39, 4, 384.37, 389.35, 385.21000000000004, 386.03499999999997, 1.9517876421373364,0.44999999999999996,0.0,[18.  2. 96.]
40, 5, 371.08, 389.35, 378.04, 378.78599999999994, 6.39041970452647,0.4,0.0,[ 18.   2. 100.]
41, 6, 373.5, 389.35, 383.485, 383.1666666666667, 4.850407772090465,0.38730158730158737,0.0,[ 18.   2. 106.]
42, 7, 369.57, 389.35, 378.73, 380.0685714285715, 6.576682682176548,0.36904761904761907,0.0,[ 18.   2. 112.]
43, 8, 380.54, 393.06, 383.95000000000005, 385.00250000000005, 4.07764867907965,0.1444444444444446,0.009528701682290945,[ 18.   6. 116.]
44, 7, 382.26, 398.03, 387.32, 388.42857142857144, 5.124446809367891,0.12,0.01264437999287633,[ 18.  12. 116.]
45, 6, 379.32, 398.03, 389.57500000000005, 388.9433333333333, 6.1112891893245855,0.14,0.0,[ 18.  18. 116.]
46, 6, 378.27, 398.03, 387.205, 387.72333333333336, 7.473137820814551,0.13555555555555554,0.0,[ 18.  24. 116.]
47, 6, 388.21, 398.03, 391.475, 391.86999999999995, 3.4118763166328283,0.3857142857142858,0.0,[ 18.  30. 116.]
48, 7, 378.32, 401.92, 389.45, 391.50714285714287, 8.16624011103154,0.15111111111111108,0.009773132678441434,[ 18.  36. 116.]
49, 6, 377.52, 401.92, 392.505, 390.90333333333336, 8.655381113632279,0.1266666666666666,0.0,[ 18.  42. 116.]
50, 6, 381.35, 402.86, 388.85, 391.7066666666667, 7.961847915039712,0.1299999999999999,0.0023387738853503127,[ 18.  48. 116.]
51, 5, 387.01, 403.51, 393.01, 394.86400000000003, 7.097778807486186,0.09999999999999998,0.0016134637342997003,[ 18.  52. 116.]
52, 4, 392.64, 403.51, 398.58500000000004, 398.3299999999999, 3.8543027903889464,0.13888888888888884,0.0,[ 18.  56. 116.]
53, 4, 382.07, 403.51, 396.61, 394.7, 8.894228465696168,0.12777777777777777,0.0,[ 18.  60. 116.]
54, 4, 384.49, 403.51, 399.63, 396.815, 7.572930410349737,0.44999999999999996,0.0,[ 18.  64. 116.]
55, 5, 385.6, 403.51, 397.63, 397.186, 6.435714723323262,0.4177777777777777,0.0,[ 18.  68. 116.]
56, 6, 393.37, 403.82, 397.995, 398.73, 3.96041664474837,0.08000000000000007,0.000768258531387084,[ 18.  74. 116.]
57, 5, 385.21, 403.82, 392.55, 393.634, 6.13000032626427,0.1433333333333333,0.0,[ 18.  78. 116.]
58, 5, 385.01, 403.82, 397.14, 395.122, 6.455560084144522,0.14,0.0,[ 18.  82. 116.]
59, 5, 388.85, 403.82, 396.1, 396.198, 6.03665271487435,0.38,0.0,[ 18.  86. 116.]
60, 6, 390.77, 403.82, 397.56, 397.645, 5.05179423571468,0.36031746031746026,0.0,[ 18.  92. 116.]
61, 7, 390.84, 404.75, 392.55, 396.1471428571429, 5.567532703825213,0.13555555555555543,0.0023030062899311744,[ 18.  98. 116.]
62, 6, 403.73, 410.07, 404.66499999999996, 405.50999999999993, 2.1805886055527894,0.09666666666666668,0.013143915997529322,[ 19. 103. 116.]
63, 5, 386.32, 410.07, 400.76, 399.78999999999996, 7.841691144134663,0.1433333333333333,0.0,[ 23. 103. 116.]
