n_nodes,influence,n0,n1,n2,n3,n4
5,992.6760,843,886,275,608,604
5,992.6760,843,886,275,608,604
5,992.6760,843,886,275,608,604
5,992.6710,843,886,275,608,604
5,992.6710,843,886,275,608,604
5,992.6710,843,886,275,608,604
5,992.6710,843,886,275,608,604
5,992.6300,843,886,275,608,604
5,992.5890,843,886,275,608,604
5,992.5420,843,886,275,608,604
5,992.5330,843,886,275,608,604
5,992.5270,843,886,275,608,604
5,992.5110,843,886,275,608,604
5,992.4950,843,886,275,608,604
5,992.4950,843,886,275,608,604
5,992.4950,843,886,275,608,604
