n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,937,618,137.08,22.63,21.87999999999999
485,640,594,67,620,13,930,167.96,31.38,33.08
857,480,265,564,239,196,734,129.02,17.53,17.68
481,553,856,562,487,406,654,101.37,14.69,14.08
881,154,237,650,155,888,948,131.36,20.92,21.95999999999999
535,399,759,15,687,795,65,164.82,24.79,26.519999999999992
163,776,980,605,43,308,798,141.42,19.11,20.24
31,843,886,275,484,609,736,157.2,26.33,28.359999999999985
942,899,396,731,807,943,437,136.83,18.33,17.8
404,745,820,590,455,987,958,95.4,21.1,20.599999999999987
137,899,374,99,36,139,506,173.91,27.51,27.080000000000005
222,264,988,688,446,797,641,116.21,16.13,16.479999999999997
875,308,431,519,853,395,587,139.44,20.37,26.359999999999978
359,546,599,417,598,237,925,122.07,16.06,16.400000000000002
344,698,937,951,29,876,286,152.05,21.98,23.080000000000005
620,687,712,167,715,881,334,140.2,18.68,19.360000000000007
987,554,926,585,582,106,730,122.83,16.59,16.08
671,216,648,851,587,273,291,123.46,21.74,20.599999999999994
127,64,493,874,654,495,90,149.77,20.02,19.48
352,819,68,420,918,154,20,170.75,30.54,31.199999999999996
300,437,787,425,893,121,45,147.46,23.56,24.319999999999993
619,629,779,46,386,735,600,142.88,25.1,24.4
338,564,902,944,285,517,241,126.69,16.43,16.360000000000003
36,317,7,78,110,614,548,176.97,47.66,47.03999999999998
32,971,202,994,417,298,625,137.97,22.18,21.48
269,159,706,43,888,347,321,147.86,23.17,25.15999999999999
368,981,141,918,882,386,385,129.94,18.6,18.840000000000003
471,890,532,395,659,887,609,134.57,17.28,17.040000000000003
697,572,105,635,996,963,830,109.99,14.45,14.279999999999998
519,277,441,649,737,732,243,125.51,16.54,18.439999999999998
958,308,447,264,533,310,561,132.18,18.04,18.24
347,11,807,425,593,322,20,167.08,39.85,41.71999999999998
385,630,603,647,136,61,648,134.23,20.18,21.480000000000004
642,340,477,361,695,939,361,96.02,12.65,15.840000000000002
623,723,285,755,501,22,603,170.69,25.14,26.199999999999996
62,977,692,21,986,378,257,159.75,25.89,27.319999999999997
643,467,305,606,615,327,181,140.09,23.3,22.559999999999988
372,189,320,776,378,864,609,127.5,19.33,19.52
270,307,806,386,107,790,832,121.85,17.6,17.12
27,994,582,700,752,134,317,178.85,34.72,35.47999999999999
512,227,669,823,275,244,335,112.11,17.01,17.080000000000002
191,694,445,665,714,99,104,148.84,24.9,24.479999999999993
615,329,971,341,691,853,229,144.89,22.68,22.279999999999994
448,829,876,983,173,81,344,150.21,19.26,19.440000000000005
759,665,223,906,582,461,277,148.16,20.74,20.880000000000003
230,805,123,34,542,980,195,142.95,19.83,19.600000000000005
322,826,856,858,588,187,884,131.02,14.85,15.120000000000003
285,348,826,847,657,87,825,126.68,16.1,16.16
634,353,603,132,431,298,530,147.78,29.32,33.47999999999997
812,870,277,475,354,649,426,104.21,16.88,16.799999999999997
297,429,581,419,36,942,423,149.99,22.93,22.760000000000005
159,204,4,488,965,852,901,171.59,37.61,38.63999999999999
637,522,444,572,972,949,734,155.58,21.6,21.959999999999987
227,33,763,467,856,771,678,144.84,25.6,26.399999999999988
765,531,986,295,556,349,911,138.67,24.91,23.799999999999997
232,882,69,878,602,994,293,113.93,16.36,17.360000000000003
122,829,250,46,35,925,822,133.85,20.89,21.160000000000004
710,524,946,203,918,904,921,115.43,17.11,16.999999999999996
440,590,50,13,492,763,123,170.11,34.97,38.519999999999975
175,515,307,244,678,20,537,165.59,28.14,30.19999999999999
549,423,54,961,934,626,116,150.38,21.82,21.840000000000003
349,128,258,995,882,553,488,121.66,18.07,17.400000000000002
831,801,62,360,226,202,125,149.23,26.84,27.72
547,908,836,122,175,245,810,140.32,22.75,22.199999999999992
280,943,910,825,131,843,942,116.95,17.39,17.23999999999999
7,499,643,584,883,409,51,171.71,40.2,42.399999999999984
774,277,254,275,632,539,532,147.45,22.31,24.039999999999996
433,52,484,330,795,839,1,156.44,18.94,19.8
877,56,793,129,47,127,51,158.41,29.98,29.080000000000005
70,494,998,33,874,729,88,155.03,25.91,26.359999999999992
527,514,501,323,160,322,73,156.13,28.35,31.959999999999983
359,395,662,398,600,311,369,145.27,21.5,22.52
271,195,336,438,126,130,568,112.39,17.54,18.28
3,733,740,389,814,81,580,181.31,57.04,59.72000000000005
182,43,382,471,618,665,801,150.48,23.22,23.960000000000004
554,389,651,820,44,637,907,154.94,28.55,29.519999999999982
441,54,381,642,508,778,719,142.76,26.68,26.759999999999994
322,430,973,710,428,471,18,160.97,30.73,29.039999999999996
250,223,548,276,711,604,73,136.21,21.56,21.599999999999994
822,435,229,436,133,900,28,161.55,27.92,30.919999999999984
958,333,383,992,919,572,809,110.78,14.08,13.719999999999999
891,268,124,475,707,126,961,135.93,20.63,19.36
832,749,678,870,908,542,811,132.83,17.81,18.959999999999994
385,683,111,751,326,577,544,145.2,23.68,23.799999999999986
105,831,601,733,5,484,146,172.23,31.8,32.599999999999994
241,792,398,45,539,94,577,146.76,21.2,22.200000000000003
101,675,901,384,183,839,24,145.15,24.49,25.559999999999995
349,861,872,124,26,864,117,138.39,23.66,24.800000000000004
689,493,856,713,975,291,592,113.64,16.93,16.84
306,817,90,37,785,577,523,136.89,21.27,21.4
541,732,244,109,567,766,102,138.25,20.69,23.959999999999987
956,566,62,563,332,890,577,133.99,22.28,23.239999999999984
184,847,79,247,184,661,255,110.36,18.55,22.04
465,630,716,771,965,403,258,113.21,16.7,16.720000000000002
376,613,406,961,358,569,428,101.4,14.78,15.280000000000001
989,85,384,512,240,996,951,149.83,21.43,24.67999999999999
422,863,765,990,164,425,707,123.77,19.76,20.919999999999995
582,774,593,690,946,529,702,110.08,14.18,14.440000000000001
495,159,658,410,918,908,152,153.56,25.56,27.839999999999986
166,98,509,766,495,938,715,138.11,16.93,18.4
