n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
60687,48930,35013,18158,24398,843,44345,65900,60780,10592,43781,72649,5360,49678,22205,10343.66,163.1,170.8400000000002
59247,55389,20598,22076,31196,6728,14542,17357,66357,8300,50287,13326,38165,26864,29399,10315.0,82.81,87.44999999999986
55280,11496,34961,27510,51975,36855,44782,5661,26146,690,53895,7181,49652,64449,18237,10329.69,91.49,94.49000000000011
3077,31029,55669,14686,507,15890,75851,25909,26614,43282,1081,10944,17456,70748,2289,10318.01,157.86,166.55999999999992
65641,11119,75101,65108,70462,25975,55064,9020,52184,25187,12244,19052,22617,5400,7100,10219.41,87.11,89.52999999999938
35388,72752,19569,35168,75403,4487,15903,52739,31036,21199,66179,5640,47965,68427,74086,9185.9,38.68,38.450000000000074
11369,45507,14413,47915,59152,27529,52713,26053,75292,2407,49668,43084,80,56829,14641,10313.28,82.54,83.71999999999997
27974,29059,58197,35341,42560,11641,40259,37340,13509,67830,7230,3328,49988,73457,56182,10123.93,66.35,73.74000000000007
65186,45361,32540,74190,8687,55706,30271,12553,52547,66830,48885,73461,48412,18236,38049,10117.28,47.22,45.47999999999998
22421,33936,3850,6619,22643,34466,21523,15763,19440,1556,6399,7983,59039,27341,50971,10328.21,98.85,99.12000000000006
38566,1939,46469,37356,18434,63034,73653,36402,17996,11349,72870,38798,15457,8597,55040,10317.43,227.77,238.8000000000001
59165,18680,73652,50200,22161,35934,64806,45727,13005,6351,36287,69315,16822,22718,11045,10120.67,73.75,80.16999999999992
21263,29151,1705,26593,23049,62080,59860,73301,71500,50893,10904,22681,71908,63184,34398,10032.86,33.92,34.09999999999999
70179,8727,3771,57114,71349,40469,68615,69073,70401,8595,75218,71060,39363,8430,29398,10344.44,74.24,80.14
18016,13527,13057,64443,59445,7922,64253,6940,3827,48908,31934,60115,30291,48657,75127,10322.65,92.32,93.81000000000006
65001,31864,4718,11092,6148,53708,53303,9039,10582,24784,4470,23765,11064,8503,3914,10324.76,280.53,305.5499999999999
46503,61635,71698,70198,62210,3404,9871,43755,11088,42136,1123,60797,58871,19474,50605,10325.54,166.27,164.90999999999946
62683,18075,13924,45713,30319,59176,16960,25187,28987,14257,14497,6911,15740,9782,10820,8886.65,33.09,36.96000000000005
48814,13581,3074,61277,68421,26303,48429,10634,30953,717,33602,67872,25868,2029,57574,10325.36,281.66,299.8299999999994
33195,2914,13533,68084,54677,7576,32930,62334,41300,28927,7682,36068,17331,39341,5097,10216.99,50.37,51.280000000000015
24469,46326,52850,950,39679,12375,3862,41638,57582,32398,54601,42172,64448,73844,45474,10327.6,182.1,196.2299999999991
52309,56371,27385,10296,36226,39437,60522,61159,74506,59756,57662,50465,24423,43185,52712,8677.16,31.67,31.58999999999999
7717,42601,12035,22356,41617,71287,3521,24715,27668,47789,18047,11261,44282,58599,50444,10228.68,71.88,70.85999999999996
27686,71033,43957,9943,2506,72412,55289,61682,29799,42426,67389,65843,12988,60717,419,10317.38,195.45,201.8000000000003
37310,69927,26885,9361,29326,1415,41241,5507,11991,19544,43064,21403,12589,66796,52923,10014.68,78.35,76.87000000000013
51833,51041,66349,17674,66679,46846,47054,35379,26474,42001,50468,74358,23911,23349,74812,7652.6,31.22,30.910000000000007
22484,1238,40110,2637,36505,62755,68490,55984,12286,35757,37349,18836,67755,59176,62758,10135.19,74.66,83.44000000000015
30416,23473,43391,19224,45567,6664,71488,36514,45131,3437,75833,24432,70485,12657,59435,8897.62,30.16,29.989999999999995
17635,44660,27628,71189,17611,55414,28387,67549,26583,74528,55456,1312,72732,6470,46510,10332.36,112.79,111.71999999999997
65038,48768,7982,48809,52238,60765,57328,24999,72873,12943,21765,11126,46482,34104,32390,10031.9,45.49,44.17999999999993
61547,68881,24423,69620,1578,70755,43970,29223,22715,3683,7404,26260,44407,37161,17008,10342.69,124.15,122.88000000000007
43286,39013,51851,4726,10011,53190,32162,59510,60856,5494,41205,22685,18851,75293,26170,8047.39,39.78,42.11000000000001
68577,49994,65768,19934,49708,4333,52010,18370,37426,54540,63152,23708,12394,67154,65315,9816.65,59.05,54.729999999999954
68210,34209,33254,48996,45463,70372,1827,25909,7687,69286,60745,40827,13534,27029,1977,10335.85,208.22,225.00000000000017
25955,60903,16168,33386,40688,38714,29556,1516,23354,54348,35632,48511,45642,42352,73342,10318.38,115.63,119.51999999999997
21033,72467,3837,17446,27510,11674,6146,27610,2538,33863,57498,46931,46268,73087,9893,10328.31,127.55,131.99000000000004
12308,53504,55868,23117,7749,31756,75028,20361,66614,75108,55289,47722,25201,45715,67554,10320.48,47.63,49.63999999999998
67588,53573,4472,21128,71518,41024,36276,59942,38083,37703,57170,69816,55551,13611,7465,9433.47,37.63,41.490000000000045
47043,29200,54108,34028,47829,59251,49076,8532,53454,66643,23975,8374,15490,42274,55458,10334.45,79.23,80.2900000000001
64815,2506,40503,57079,10328,51132,33920,25578,61732,22138,3888,31731,38283,1037,67993,10321.11,124.73,117.04000000000008
15576,75652,762,26335,57747,13378,49890,66348,35923,24414,9689,69052,68736,40372,18875,10347.66,183.98,205.76999999999958
55195,23819,25965,39995,61968,37251,62219,66297,41157,66364,60739,7660,69672,62504,11640,9814.28,54.62,54.380000000000145
10686,53436,44195,9725,62660,21317,69851,19631,64060,54129,70215,65142,15267,75710,66767,10214.29,64.95,67.33999999999992
1613,37338,57404,10459,74689,34688,72980,22271,36111,887,43217,66976,57939,67937,48824,10317.97,150.48,158.65000000000012
42477,23034,21222,41568,41756,43376,62532,10745,42676,37162,12309,73742,33519,39369,7856,8357.62,25.82,24.58
