n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
30939,39753,13522,51912,62767,20312,11809,8718,2597,52637,72011,37929,7713,29088,68201,10336.33,98.18,99.66999999999999
70343,47218,36265,22631,13917,34304,28101,3360,34112,35618,25353,21603,40612,37963,48810,5589.72,26.59,27.960000000000047
11366,44224,50847,66316,32620,23303,32417,62074,36699,11710,71780,39353,945,38265,75021,10331.68,342.07,367.46999999999923
40863,66633,25575,54256,55539,37775,56497,59162,21144,30569,39991,34033,5667,10626,6071,6705.32,25.17,27.17
60643,36756,68009,70073,61766,44937,19013,25634,8708,54105,26564,57822,36215,24078,46639,8470.13,23.53,23.789999999999996
57137,42030,73207,26045,42406,13235,8075,29998,36369,31118,16009,43393,23270,38132,60164,8898.98,39.92,39.63000000000003
3365,5611,46803,10827,37445,42876,2383,42311,37879,42162,20042,53795,10191,38457,25089,9291.08,66.01,66.49999999999933
58214,38272,17883,32774,50021,20827,43425,75116,1231,47621,5871,59609,22225,47866,47542,10329.35,106.6,108.02000000000021
38054,74901,12727,57583,27162,55568,27252,14892,7777,8153,7244,22107,19613,5359,71595,10340.05,137.27,136.48999999999995
64312,32644,42130,4662,16026,69368,38391,53650,26248,62621,26446,31701,57516,53821,64479,10110.57,66.4,67.26999999999988
4832,28712,55210,58130,32582,56077,28274,65349,24603,4148,4824,33343,33211,31770,68901,10343.26,97.9,97.52000000000007
27271,30338,54674,34299,18573,42600,6720,41224,74100,15316,74672,52817,5308,64787,50786,10111.54,41.04,45.90000000000009
12177,56375,27645,75013,21686,44117,38824,61764,41292,55048,69209,28211,35166,44371,51404,5996.65,22.89,22.399999999999995
65062,9749,36710,25068,5838,51747,16729,35316,7927,21923,60892,74606,61890,52917,51176,10313.28,64.71,66.25000000000007
28644,429,27681,20544,1718,33729,15189,51876,49949,29141,72169,6999,26433,21220,43338,10326.61,159.76,163.94000000000023
73711,61801,68997,57624,3459,10353,4480,14800,64072,73505,33679,18187,5423,47522,10445,10339.7,91.87,95.56999999999957
68548,1382,38920,45470,9795,11159,71221,59476,49959,26915,40785,50938,30631,63786,52436,10328.71,77.59,82.41000000000001
12467,10118,15001,47956,67171,56879,54511,58227,8771,25670,39623,62741,55373,15489,73176,10119.55,38.5,39.08999999999998
