n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
75211,10560,63574,34291,4826,59,19081,61637,48910,17080.66,885.66,1185.1599999999983
41862,2869,35743,64073,25966,54264,70556,70680,12348,17086.65,398.14,448.04000000000025
25294,73848,72563,34802,11548,55666,43985,12207,47466,17100.9,96.46,114.36000000000013
53732,32831,58354,12291,25842,38166,12786,5987,26328,17108.98,82.67,77.04000000000003
47235,63793,25391,67456,75482,66019,3725,47366,32098,17077.72,309.8,349.59999999999974
56320,39888,46842,15674,11755,65556,68847,26099,15312,10096.44,12.54,12.919999999999998
35112,40931,25719,49782,63405,29194,18101,27510,68438,16554.92,44.36,41.879999999999974
1641,24739,22169,2235,43635,73104,40124,49103,49467,17098.13,145.08,150.00000000000003
69123,51008,37899,16624,64062,7054,24294,55428,52135,16554.06,51.79,49.720000000000105
12580,57835,32153,11672,58472,58614,49809,10023,67723,17101.09,191.03,220.92000000000004
55891,61725,39775,53616,11263,25184,34841,59160,63919,11800.04,17.93,17.52
22561,2430,2866,70509,16186,32917,47323,24583,33595,17099.31,500.76,570.2000000000003
65894,59183,43180,67747,33392,53814,55278,63622,35119,13849.95,30.87,30.279999999999973
62221,62723,64490,18636,49476,65096,40065,61244,42387,12631.23,25.17,24.400000000000027
48034,21368,49288,34839,41957,52203,63962,20733,38114,16255.61,44.26,45.52000000000002
73381,811,58898,7484,23930,3946,74680,14698,48615,17092.29,430.8,483.5599999999983
47449,65200,8162,25248,20235,35291,1942,55327,68794,17082.39,337.28,368.0400000000004
64447,9937,61459,30417,13127,48616,47444,19000,31897,17107.08,101.79,99.00000000000001
41723,18910,4938,12756,13819,5932,62636,60648,9043,17107.0,266.5,298.5999999999959
4043,72276,16647,10950,21110,34758,59242,65495,2658,17085.81,155.88,152.8000000000003
17966,24745,57787,62804,57603,58599,73215,36229,62577,15712.27,43.01,43.279999999999994
8345,38241,47637,37495,47204,4439,10968,65851,36147,15904.93,69.03,67.71999999999998
36674,35928,62010,56452,58226,48687,4182,11225,32712,17095.27,245.18,260.8400000000003
31254,70189,4287,22713,44090,48560,4189,6824,27417,17082.67,231.65,267.88000000000017
56758,45020,10170,20661,14946,52383,71712,17785,60824,15730.17,56.84,55.72000000000008
64819,9854,16783,9695,45927,68192,3994,24337,68868,16750.17,98.28,106.96000000000018
19700,24078,36923,19792,66495,74506,50896,29239,29045,16078.01,90.72,91.11999999999993
73932,16495,54936,21388,41484,31501,73533,75020,624,17088.34,639.92,800.5599999999971
74568,50683,24660,42632,49949,68982,57795,1268,52102,17083.53,187.85,202.44000000000045
69571,72228,17860,30630,71293,48788,35638,24267,19583,17090.8,55.84,52.35999999999996
21512,17607,50423,9735,8004,1606,5226,61892,7763,17084.12,433.76,526.5199999999996
15019,70815,13126,48184,4218,7848,71140,29463,53325,17104.35,355.39,371.24000000000075
29566,74095,38469,12152,61741,10131,75157,7708,22100,12663.87,19.12,19.519999999999992
57401,15736,14709,23304,6555,3982,55748,37621,33513,17082.06,252.97,291.32000000000005
58113,30401,26495,70201,28043,36414,1718,33415,69080,16069.87,57.52,61.03999999999992
43381,67818,12278,4291,47454,48121,15351,29655,3671,17087.85,388.62,438.63999999999953
47233,44643,57098,6783,45089,18271,3984,1288,44065,17086.28,388.97,444.15999999999815
8924,63561,338,60768,34563,11471,35812,30175,17351,17110.19,1026.06,1465.1599999999978
16506,54947,71535,23834,31845,50319,56242,73864,67838,8206.76,18.86,19.119999999999983
62971,35409,33182,17927,39197,4307,25235,58775,13726,17106.49,71.73,75.99999999999994
23080,75505,14213,339,67314,21032,15717,19921,51528,16919.95,90.81,96.47999999999986
62088,63728,69572,70973,61662,28231,50902,20230,60041,16073.23,36.45,42.20000000000007
1397,44271,54734,33006,41859,17410,37458,48626,47563,17090.0,402.45,488.2799999999984
29268,702,39966,23153,10817,53431,30344,11694,25458,17087.98,530.9,681.2800000000004
49860,53980,16496,19338,68131,6598,68194,68794,63970,16922.05,88.33,94.79999999999993
47744,43082,51072,35783,8745,34284,17235,5401,14340,16729.3,55.85,56.799999999999955
20331,66209,66388,14889,11359,11337,16368,28327,46011,17088.08,207.5,223.07999999999782
44348,20742,32011,22955,24121,29566,16449,62793,60000,16557.22,71.82,69.44000000000001
14485,17916,59711,25731,74960,48641,18954,43549,34554,17082.52,152.19,146.76000000000047
8949,35908,200,8010,3915,62870,59735,41693,8032,17083.09,420.16,531.6400000000008
