n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
3792,5023,3058,2188,1134,1524,7098,5543,52,2771,4118,3798,4953,14.42,14.43,14.536636710982094
662,2736,4540,5051,5735,335,5965,3104,1387,5762,3702,5939,3461,16.72,15.05,15.008201300677085
1287,1379,1949,420,908,1084,4147,4836,518,6342,5639,3142,6468,24.16,21.16,20.990593635292477
6112,832,2385,1679,5523,1837,5944,6496,3455,718,6328,2185,1719,18.39,17.03,16.93065085450555
3248,2303,2798,6631,353,1634,5806,43,3368,448,3103,6928,4028,27.15,23.91,23.315565787571774
1139,192,1939,3479,6031,6969,917,4889,31,993,6261,4740,1619,42.3,31.8,31.809488005605537
6981,1663,2705,67,684,1091,4421,143,4102,694,4693,4069,4403,29.79,22.31,22.731722865104267
1623,3441,563,3261,1574,5232,6266,765,5741,4749,1190,1413,4988,15.02,14.93,14.87457199776463
5895,337,443,2211,4547,5596,4967,6979,1223,6104,2198,6036,4712,16.98,16.18,16.147474826012704
280,993,5779,3296,1939,1324,5006,4136,352,6029,2997,6927,5522,17.69,16.7,16.67309215234535
4276,4835,4630,6345,5633,710,7105,2844,900,7078,4785,2994,3697,16.65,16.33,15.742107762423855
1720,3294,1628,4705,6108,150,3104,6548,4978,2692,5,3551,915,33.1,24.24,24.507348023035533
1748,1816,3637,2208,2660,6674,727,2516,5156,2333,844,4239,6423,25.86,22.6,22.10773625961501
451,208,3124,6395,4591,6615,3511,4074,2835,5811,6371,2033,4636,23.44,19.48,19.028353533433545
6042,542,3481,5307,1891,784,6231,3284,4176,3055,7044,4591,3025,21.91,18.28,18.246098840195657
1139,5468,2378,1401,5674,6908,2121,240,413,6632,1415,2154,1345,25.61,22.34,21.734102512033516
985,4968,1215,97,399,498,3689,1708,6443,3185,2410,5009,121,23.44,19.94,20.567478651635735
6542,2904,2334,1152,3939,4603,2275,1124,709,6123,4554,2424,5701,22.75,19.68,19.351832316775596
966,537,3440,3697,1167,5765,4603,6260,6511,3137,4818,6576,1385,16.21,16.41,16.145743981742935
5432,5861,2245,6321,4892,4984,4050,2857,812,396,2267,4332,1051,16.02,15.15,15.111908848797269
1419,6540,5158,6720,690,1328,6390,6468,1821,7037,106,1662,1440,28.55,23.54,23.276362877697153
3880,3741,4845,4581,4468,3180,681,1417,4494,3949,4857,2149,4386,18.11,15.95,16.34069653404689
545,5333,235,4759,4794,3569,4459,2529,4288,4317,4400,5256,6521,18.71,17.94,17.533441792026878
