n0,monte_carlo,monte_carlo_max_hop,two_hop
75211,1.0,1.0,1.0022791707771619
10560,1.0,1.0,1
63574,1.02,1.02,1.0245134269524514
34291,3.36,1.45,1.3931210177220867
4826,11.53,1.17,1.4742156309569672
59,100.39,15.07,15.52831313938302
19081,1.0,1.0,1
61637,1.14,1.15,1.0705470245004551
48910,1.0,1.0,1
41862,1.0,1.0,1
2869,134.57,52.08,50.17766868493702
35743,1.0,1.0,1
64073,1.0,1.0,1.0159880757666404
25966,1.0,1.0,1
54264,1.01,1.0,1.013328812754456
70556,1.27,1.27,1.260287356321839
70680,2.13,2.0,2.014190251572327
12348,2.79,2.16,1.963750758432397
25294,1.0,1.0,1
73848,1.01,1.04,1.0100847088347011
72563,2.11,2.04,1.7888888888888888
34802,1.0,1.0,1
11548,14.28,5.28,5.298140013409085
55666,1.52,1.22,1.3480741406528733
43985,1.87,1.65,1.7654970760233917
12207,1.0,1.0,1
47466,1.14,1.12,1.11333774951559
53732,1.21,1.04,1.0530145410246452
32831,2.05,1.28,1.322105282273189
58354,1.08,1.1,1.0432644375584743
12291,4.25,4.0,2.794443869608809
25842,2.55,1.98,2.2284254911515315
38166,4.15,2.43,2.877607261777836
12786,6.12,4.39,4.202096402724223
5987,1.0,1.0,1.0010744396461162
26328,1.11,1.22,1.1444270015698588
47235,2.0,1.45,1.6071046600458365
63793,1.14,1.15,1.1154505871487004
25391,1.0,1.02,1.0304987542448019
67456,12.35,1.55,1.5212860310421286
75482,1.0,1.0,1.0119426520310344
66019,1.73,1.18,1.2403777634722912
3725,109.44,16.55,17.447784115142042
47366,1.0,1.09,1.077626892954983
32098,1.0,1.0,1
56320,2.25,1.1,1.0683225306030908
39888,2.26,2.25,2.289795918367347
46842,8.69,1.72,1.8075693185924893
15674,1.0,1.0,1
11755,1.0,1.0,1
65556,1.44,1.16,1.150005957345407
68847,1.15,1.14,1.1428571428571428
26099,1.0,1.0,1
15312,1.0,1.0,1
35112,1.07,1.2,1.1202680965147453
40931,1.0,1.0,1
25719,3.84,3.25,3.255540212998999
49782,1.0,1.0,1
63405,1.06,1.19,1.258491517947329
29194,12.52,1.58,1.4891128945182655
18101,1.58,1.62,1.5310739645772942
27510,1.0,1.0,1
68438,1.24,1.21,1.2920353982300885
1641,3.97,2.11,2.136577837674769
24739,2.0,2.03,2.0283016857316167
22169,1.0,1.0,1
2235,57.06,24.29,24.631756310259533
43635,2.9,2.81,3.01688256780266
73104,1.68,1.7,1.5833333333333333
40124,1.0,1.0,1
49103,1.0,1.0,1.013066452431136
49467,1.0,1.0,1.0213900600520363
69123,1.55,1.49,1.5851318944844124
51008,1.13,1.0,1.0173946622786076
37899,1.16,1.03,1.0694949494949495
16624,1.13,1.17,1.1031845929203374
64062,1.0,1.04,1.0475522692503825
7054,1.88,2.06,1.8407826555479057
24294,6.93,1.92,2.061422098731208
55428,2.02,2.02,2.016834311935105
52135,2.0,2.0,2.006993006993007
12580,3.78,3.6,3.3965101101958095
57835,1.0,1.0,1.01388967321553
32153,1.0,1.0,1
11672,9.62,1.84,1.7958438443837195
58472,2.14,2.04,2.13612315145334
58614,1.31,1.07,1.101627856387263
49809,1.48,1.51,1.5
10023,1.36,1.28,1.1832817844062116
67723,2.07,1.74,1.6666666666666665
55891,1.17,1.07,1.0499201851797013
61725,2.08,2.03,2.032258064516129
39775,1.0,1.01,1.0085384048912545
53616,1.03,1.03,1.027781300045953
11263,1.53,1.0,1.0409833227301857
25184,1.0,1.0,1
34841,1.0,1.0,1
59160,1.01,1.04,1.0261529022873705
63919,1.0,1.02,1.031180902175327
22561,1.56,1.23,1.163902699764574
