n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
29714,48550,49200,4638.41,6.96,7.499999999999999
16558,25312,5738,4425.59,35.31,29.279999999999532
11165,17936,32432,10113.26,48.18,50.630000000000116
66369,27446,52521,1033.42,4.74,4.7499999999999964
3970,60179,63884,4443.74,9.63,11.98000000000004
59392,51180,64878,2275.47,5.75,5.6499999999999995
75120,25196,52780,4336.81,6.05,6.439999999999997
11739,63582,30694,414.59,3.11,3.17
2620,34965,68180,9795.91,52.04,54.339999999999826
53433,62170,49686,2992.12,6.74,8.010000000000025
14906,33863,12735,9919.62,42.77,43.35000000000007
8269,50642,49441,2163.72,6.15,7.039999999999992
14120,7609,44359,3941.11,8.14,7.599999999999996
30725,11279,65218,5360.92,8.42,11.040000000000001
67739,27252,18630,1137.87,3.84,4.139999999999999
8437,70741,4910,209.85,3.06,3.12
64050,25408,19425,2481.0,4.08,4.759999999999997
59803,58344,37441,1034.63,4.51,3.999999999999999
73049,46752,55852,1862.63,4.16,3.9699999999999998
17691,20748,12794,8991.99,16.95,16.919999999999987
69705,41128,46796,3398.83,6.75,6.709999999999999
64832,66010,25906,1443.22,4.07,4.069999999999999
40473,19681,46627,10106.85,53.69,53.61999999999996
69300,37270,66819,2268.61,4.62,4.4300000000000015
9361,66508,71425,2993.27,6.01,6.729999999999994
28829,45115,31966,4123.17,7.91,6.979999999999994
1561,38758,44988,10311.69,77.92,80.39000000000006
28808,34975,4411,3509.5,5.82,6.469999999999998
55496,33393,49404,5678.83,9.85,9.770000000000001
39105,54646,22970,3824.49,4.72,4.67
51939,15238,21781,4123.76,7.25,7.399999999999999
3359,26451,21060,1343.97,7.05,9.310000000000027
39327,15267,1732,8263.53,23.9,29.77000000000009
49866,44802,22302,4332.5,12.51,12.29000000000002
74596,57095,30371,4955.82,6.44,7.2099999999999955
18224,53752,73924,4132.27,8.59,8.970000000000022
58465,53366,54783,1547.48,4.94,5.039999999999998
10504,9171,37846,9378.4,28.8,29.969999999999988
12466,4460,11174,9191.62,26.34,25.54000000000001
13962,68281,69112,6599.22,14.23,11.400000000000027
47207,20140,66181,3292.17,5.18,4.890000000000001
63994,19468,8254,1341.43,3.42,3.7799999999999994
24861,2220,18401,8768.76,14.2,14.74
44668,50637,75192,1240.38,4.69,4.939999999999997
15826,39244,46064,2897.7,5.12,4.91
42655,47978,385,10111.64,74.12,77.51000000000003
65407,27535,7951,2683.28,6.74,6.379999999999998
4341,22540,23304,10312.69,169.74,178.26999999999947
44239,56496,57871,6186.48,6.76,8.549999999999992
15853,10925,26274,1962.72,15.38,14.729999999999967
29357,65170,62021,3098.9,6.23,5.670000000000002
20253,49949,15993,4222.56,9.38,7.830000000000003
14216,59334,16574,311.5,3.11,3.1500000000000004
57603,67434,11852,723.95,3.4,3.9499999999999993
61773,73906,51609,8057.67,20.9,22.890000000000036
47291,59681,29559,3306.08,5.05,5.129999999999999
6675,25887,6412,4744.95,16.31,13.830000000000055
58487,14600,14179,8976.59,20.22,19.019999999999985
27684,603,2964,8663.75,18.81,17.989999999999984
47723,56678,69190,934.48,6.59,6.0700000000000065
12233,65874,74576,1552.23,4.66,4.769999999999998
26303,65736,30072,3612.9,5.86,5.870000000000002
42481,68909,50346,1660.71,4.28,4.109999999999999
68130,25713,876,10291.46,70.12,72.2200000000001
37952,38860,10469,7742.32,20.4,22.28000000000002
42078,52806,29316,3816.01,14.89,11.360000000000028
38852,10436,71740,1446.21,3.93,3.8300000000000005
54982,48398,42051,6618.12,11.08,10.720000000000013
67669,39606,46775,6200.24,14.78,14.000000000000014
38774,14325,25656,3.0,3.0,3
63597,48492,49623,1643.15,6.69,6.82000000000001
40893,26902,38075,3201.25,11.22,13.029999999999944
52038,50262,68636,417.85,3.67,3.71
46633,47472,56033,2068.73,5.48,5.8900000000000095
25674,64217,69328,626.48,3.43,3.4200000000000004
66495,10745,35238,1032.91,3.34,3.25
21423,8995,65305,8651.11,14.38,14.319999999999995
35505,55015,15340,934.16,3.6,3.799999999999999
35906,38226,35926,3.0,3.0,3
66091,35206,36350,1344.19,3.8,3.8400000000000007
53975,32052,47364,2884.5,6.8,6.809999999999998
32214,32507,66154,830.47,3.18,3.22
60022,32754,30701,824.62,3.55,3.3500000000000005
68845,25609,48226,933.07,4.18,4.319999999999998
65096,13860,14631,3709.12,7.97,8.200000000000012
50848,11039,22375,4235.85,8.34,7.689999999999997
74284,56043,5916,10304.75,115.89,116.26999999999936
17931,2895,25066,8764.71,24.25,28.870000000000033
34686,11409,12508,10107.99,25.78,27.69999999999997
60645,60258,36993,1545.9,5.61,6.140000000000012
74201,12150,16559,3925.19,6.32,6.43
46867,8647,41932,2994.66,8.47,8.100000000000005
5073,11004,17997,10323.62,42.35,46.26999999999993
48005,9827,30242,4335.08,9.85,8.67000000000002
4857,41850,29141,6077.67,11.76,11.960000000000008
38875,46857,42833,312.78,3.63,3.7600000000000007
8665,68164,14941,5569.88,8.41,8.769999999999994
45619,56958,20937,4138.57,7.43,7.57
20589,33412,51025,1963.26,4.05,3.9300000000000006
19498,56521,8536,10312.66,82.04,74.70999999999984
