n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
1949,4854,4458,1068,3030,4947,3883,5125,4758,536,4961,107,6860,3843,2124,4512,1919,1570,5874,36.09,28.65,28.480422890284505
3852,4431,6852,4502,3902,3253,5235,7053,1233,1899,5200,1242,7111,4285,3194,6072,124,5500,6367,24.64,21.98,22.324798900944604
524,1305,6211,4842,350,2467,6390,254,6746,7090,2207,3872,4872,5888,3175,5850,6456,3497,3235,36.83,29.58,29.249186758140414
5964,6561,4726,3642,1098,2994,798,293,1113,4054,1777,2113,5505,3573,6381,5133,7006,2466,3450,25.01,23.23,23.162113322028876
4155,6827,3161,4702,2874,4375,4792,3338,4786,1903,2758,5586,234,7015,2291,4962,5499,5698,1336,24.74,23.7,23.878874302137913
5723,7050,2673,4438,4685,4662,852,5847,5369,1729,5185,6812,4698,2187,2334,1019,519,3948,6995,24.85,22.87,23.38382181446222
5232,3960,725,2818,6558,545,3362,1235,164,2407,3499,6297,3401,974,362,4956,5034,6239,368,26.16,24.98,24.958503568137395
3094,5885,4803,2711,4512,2286,4140,1932,295,2536,59,630,885,4913,4387,257,1616,3341,2388,44.9,32.72,33.60785546180505
5000,2157,1279,5650,347,7108,2783,2570,2950,1133,7059,3094,3086,3771,4260,3163,5274,7101,4879,24.68,23.62,23.402745541926063
5578,4581,840,5080,6647,4153,2222,3532,5196,5900,5862,1946,2466,3583,2115,4269,2482,4492,2776,24.61,21.84,22.895760399255902
93,6458,3401,4751,2579,164,3084,5044,4826,5178,1091,492,5189,5139,2723,3819,2891,5564,2888,27.58,25.75,25.94390282652377
4987,5791,2284,6045,4010,181,4828,496,5537,174,3024,2057,5144,3738,2446,4855,4927,2621,1453,23.48,22.31,22.68371164673712
2981,1517,2561,6210,3024,6912,4879,2163,2460,6449,3089,859,6326,6660,220,4663,5601,6022,1076,35.85,29.82,31.194868868431605
2539,4096,1823,5355,6584,2206,1955,2685,1535,5554,3565,5321,5718,794,834,4921,2637,2734,5529,37.59,30.01,30.459265711684495
6828,1838,3591,6633,7008,1386,654,2758,6079,5326,1786,4656,3695,2216,1843,6447,990,277,4338,42.39,35.87,36.77313933907375
1563,2581,6609,6850,6868,4709,1503,7075,2282,2786,6612,6782,5258,700,6604,5073,2828,4829,1062,34.78,28.58,28.523456323026355
3451,2391,4246,6503,6962,2221,3806,2837,5195,3415,2378,3438,4655,3354,291,3385,1277,1634,38,40.51,33.46,33.68716353524198
3910,6820,5100,4179,3558,4578,5875,1819,264,6107,3741,6854,6171,5431,6127,4251,2367,4455,2794,30.82,27.14,27.766351352907964
1863,7057,557,7028,4822,2351,983,6637,2003,369,287,6577,5682,4196,1625,3521,4726,404,107,39.89,34.75,34.07650397128626
3940,6105,989,1407,4122,2456,1958,5430,162,4300,4399,3389,436,5014,930,2796,1027,2068,7058,26.19,24.03,24.453448776333673
4431,3909,6648,6408,502,2882,1808,1616,1001,4379,6691,976,1403,1961,6485,2242,6603,1052,6746,62.25,48.96,48.49098588263625
61,3993,5149,4676,7066,3279,409,6197,2223,2033,2200,5063,4319,4257,3465,417,3873,2646,6361,33.41,28.42,28.703778463646657
6713,14,7020,449,6350,1039,378,1020,408,560,3955,270,6999,5838,705,4222,4113,4014,2587,87.21,61.96,62.919761893540304
1286,2577,587,2877,3160,5299,3191,4805,2491,2955,2170,1565,2693,3511,1013,1045,4550,28,5865,22.84,21.52,22.275995008781805
5923,3114,6515,654,4642,1462,351,3057,3775,4951,5327,6411,4434,3115,5215,6563,355,5103,3535,31.93,27.33,27.73680192712606
434,3050,5140,4064,6226,5757,2580,3444,5686,3426,3775,146,2007,1791,4389,2212,5694,4832,586,26.77,23.66,23.91761704690519
6579,3480,1838,3488,1067,230,2667,3065,4579,6479,2147,994,3802,5657,1008,6661,5992,5425,6961,39.79,33.75,34.08394274883903
4343,6491,3083,5468,889,6010,2608,4619,4357,844,6648,4814,5870,40,3879,1175,1933,6343,3184,34.07,29.48,29.40215894487602
363,4318,752,4622,813,5400,3078,1467,6712,192,2797,6893,6982,993,208,6913,942,5517,3947,39.79,36.67,36.99257673521227
6850,5704,2330,4743,2452,6543,727,297,6286,4617,4188,4333,5858,1952,874,4542,6135,818,4532,28.71,26.72,27.147684288802843
500,4506,2656,4620,1478,6783,633,1983,1472,5291,2047,3720,5046,5735,6173,3225,2071,3010,4910,28.25,25.81,25.347209790715493
3249,2869,4559,3426,682,3074,4098,1927,3381,6910,6122,1315,3401,5659,4656,6194,4749,5520,4236,27.73,25.29,24.735789770571014
5616,3962,1279,5267,3285,1223,1331,785,4079,6128,3960,5723,4237,3629,4804,5889,7029,1524,1116,27.7,25.75,25.883968318979985
2190,6160,1631,1200,4797,4223,2579,1903,6975,5661,4407,6385,2423,5499,5778,7006,3384,4876,6993,34.2,32.27,32.45015139368902
4788,4789,2188,1782,2516,189,2196,3927,6587,3135,1643,1411,4668,2952,1956,2638,3953,6342,7076,42.93,37.05,36.2694503762955
1176,3427,5714,3928,5746,4907,1685,3834,4755,6837,6730,5344,4563,227,3942,5904,592,7017,3278,25.57,24.54,24.5122933435122
6415,6009,375,3828,1880,1923,5310,5879,6367,5532,567,1780,6994,2082,1983,1553,6355,2118,1126,33.38,26.48,27.468172368828295
1533,5094,5773,5530,7033,301,2089,1390,7086,368,2567,1501,3467,745,5971,6544,703,966,758,28.05,25.8,25.61674197479168
2164,6831,2390,295,2921,3705,4753,6013,5533,2757,56,240,2742,2715,3573,3110,3980,638,1721,34.89,29.22,29.6289078267066
5278,4793,6081,4013,3202,1027,4459,2611,976,2250,624,5451,3543,921,3591,4321,2055,793,4322,22.8,21.41,21.80553842818265
5740,3065,5557,6327,3018,6203,3689,2421,5430,5536,5488,5358,6603,6695,2175,877,6178,2773,5511,48.45,41.26,41.38779380480411
4637,4392,4306,928,5463,4045,4167,2884,487,5882,2411,5558,5962,4639,6080,1490,5290,5289,5981,21.72,21.0,21.365183279877836
5168,1225,1467,3037,5368,3721,1008,886,4585,1158,2715,5283,5902,5321,4894,3441,4545,2462,5304,35.26,30.74,30.276305630092942
1531,3749,3951,2559,6407,1444,5779,561,879,5864,1484,6180,4536,4449,4717,6059,3210,2942,818,33.26,27.91,28.348794218654092
2177,2218,3140,438,1118,344,3921,4134,2222,2025,5697,6298,4216,2900,2726,3304,3671,4435,6628,33.52,29.75,29.246003334595926
6321,567,2890,4079,6937,918,1241,2215,4834,816,5582,923,4623,6381,5957,918,1514,5719,1549,30.65,27.42,29.75177468900382
4645,3413,5489,6089,3204,6682,6133,1052,4848,4979,1199,7041,3263,6538,1586,4462,4322,1395,4656,52.14,45.26,45.61622975134553
1465,1655,2049,3027,6403,2400,246,6900,6579,3644,3336,6672,3138,2588,4526,4776,2536,5190,4078,21.74,21.13,21.157356944411
4334,5624,5791,2452,7045,5469,3965,247,4926,1560,5954,5194,19,880,6311,6192,5422,1915,4029,28.91,25.44,25.084379602734085
1418,4289,5120,3772,1629,1584,6407,4338,1735,303,6657,4099,5291,3639,914,4636,2320,5386,1250,31.86,29.08,28.388157489275816
1110,3827,6491,726,5105,414,209,2948,5065,1912,4144,637,4084,4414,154,2782,2646,2689,2816,27.95,24.45,24.076030241295463
5690,5680,1100,659,7031,6873,4924,6351,278,5865,655,6059,2814,6608,1680,518,7057,1638,3580,24.21,21.73,21.673548609162246
5726,6200,1809,3973,2587,893,6446,349,3346,638,6924,1640,5782,1317,3207,4072,3877,5728,556,28.67,27.07,27.107790930040238
4402,6977,3457,1707,5318,4006,2495,191,3804,3748,6202,5663,3288,3591,1479,3730,305,5895,2102,25.37,24.3,24.467767056789032
3005,6953,3039,3667,4336,2961,4886,3291,1833,22,6587,1712,2119,6415,3028,1175,7007,3768,4373,27.02,25.56,25.36768320309931
1599,1303,1714,182,1398,4788,3307,4125,1378,5215,225,1140,901,4986,1378,3626,4016,1513,489,27.94,24.57,25.925210130621533
6894,183,3302,3670,2603,3340,269,5762,5849,418,1959,3303,320,3249,4040,218,1793,1978,772,27.65,24.65,25.02160296637624
3187,3887,1561,1349,2727,5099,951,2837,1015,4869,425,6614,5961,2382,2253,6453,3812,6465,2462,35.28,29.71,29.762170057878254
4002,2047,4596,2177,246,6673,2760,5153,2824,2597,767,464,5590,3566,732,4851,5059,29,858,41.31,35.32,34.43940314032203
248,5577,741,156,1395,4120,299,3947,441,1549,5360,4175,2713,1644,6204,3906,2785,6582,3920,29.77,25.69,25.543608651675246
2879,5395,280,3131,2496,6156,4971,5173,3230,719,2403,1508,6962,3383,939,4157,3193,4483,2737,21.72,21.07,21.70501615987806
4395,5570,6376,3299,1430,6860,6060,7082,6012,3160,6845,4532,2942,1506,2972,6567,3397,3591,1879,26.32,26.49,25.934484164765262
3641,6385,5756,3937,2827,2207,6725,1390,4153,5903,6166,4961,5821,5709,3168,3990,350,1260,1406,46.47,36.23,36.21848828707803
5822,6157,188,6740,3825,753,6213,5667,5548,5411,795,2622,1942,4920,6911,6564,5262,462,5015,31.4,29.32,28.68480092160268
394,3685,3821,6003,5296,2733,3031,13,590,1596,3271,6446,860,2772,4660,2550,902,3689,662,64.02,50.5,50.37935749398521
6733,5317,1723,1971,5637,399,1250,5280,1172,4796,95,918,1883,2355,1710,1802,6969,4607,4223,30.37,26.05,26.868965400833627
3437,4136,6399,4950,2612,6460,4384,6407,1541,3829,1454,5098,648,338,6762,6605,921,4900,196,38.44,34.62,34.852031707911244
7035,830,1632,2089,702,893,3811,3269,1824,6762,6795,5575,5041,891,5257,3977,6237,5476,5730,25.32,23.49,23.539359430033645
2834,3300,4940,5415,3650,6371,908,2390,6843,4869,3634,6674,3108,1687,957,4416,61,3802,2451,43.03,34.36,34.041108563470814
5963,5264,632,2798,2835,1572,3969,6173,585,4527,5622,6023,2987,3464,6423,5311,548,4963,4249,26.83,25.0,24.30439322356141
1754,2047,2871,6864,511,2745,1934,3529,3596,689,2055,1784,2647,1353,6140,1695,5950,1791,6022,34.74,30.61,30.970569223620565
5014,3797,5826,4388,6984,3430,3012,1565,5109,3352,3966,6336,3333,3845,4813,286,2392,148,1512,48.91,39.85,41.52056401359727
785,231,5917,1234,2410,4124,4255,502,5236,3867,332,1595,6104,1698,2260,4028,3542,308,2824,46.23,35.66,37.70178070152791
3835,6079,1611,6117,6406,2353,1171,846,3637,2452,3367,3635,635,1684,1255,3992,6248,6635,5737,23.21,22.33,22.49946406077296
2329,3072,6602,5195,3052,1321,3533,2555,3794,3883,4308,4440,1823,2946,6985,2362,2336,240,3794,31.88,26.59,30.667923474900135
3059,2943,6612,6806,2436,6123,1987,6608,4256,82,117,1077,5153,4348,1221,4389,170,1357,411,56.85,48.13,47.42238014533762
15,1670,6307,6497,3815,2907,6435,2972,4527,287,4015,1515,1955,108,2267,3541,2771,6844,419,35.34,31.52,31.21063425070183
4943,4472,6645,768,3686,2552,2144,2025,5504,6571,4084,3426,5921,2132,2781,360,240,3518,305,38.14,32.45,32.222604086279794
5140,5531,1356,6237,6623,4618,2026,1111,6092,6212,6892,6467,3378,4168,6148,6807,2764,4520,1095,29.1,26.93,26.972793277051505
2290,136,1382,371,139,3979,5268,495,6687,3768,3829,4269,5451,6182,7046,6668,4936,4220,3394,25.92,24.39,24.80236753279048
3039,4246,5178,1399,2406,1498,604,5601,1143,6817,4481,832,3343,6342,2882,3638,3726,2280,6577,33.4,29.47,29.335077639182334
2093,3707,2318,4340,1272,4728,2579,1144,4276,309,3374,3977,6971,1888,6779,3759,4796,5017,2239,37.8,31.64,31.34071248422073
250,2592,4706,4896,4503,950,3994,1025,2292,6434,5811,6174,2192,839,3565,5477,621,3041,275,31.05,27.23,26.94470618721402
4217,3989,6164,6771,5271,3668,1598,2550,2832,1483,5356,3140,6784,3248,2590,403,2219,1754,310,42.08,35.79,34.430615957659334
