n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
1100,4662,6942,6572,6256,516,2089,1492.66,20.76,23.96000000000001
965,4058,6233,3682,3868,5337,3109,2013.44,261.19,292.84000000000015
6461,1719,768,3996,232,6846,3193,2013.32,407.32,495.3999999999999
3545,4976,6244,6284,17,5700,3648,1994.2,75.14,83.16000000000007
2181,5910,6568,1874,4842,837,2600,1956.46,50.55,51.199999999999946
250,182,208,5321,4435,75,3122,2008.99,212.86,233.00000000000026
5623,1774,3457,5946,237,4322,1816,1231.33,16.82,17.159999999999993
6256,3587,4061,4529,1909,2831,1891,2015.64,89.03,88.79999999999998
5544,1792,6233,3765,2373,176,3409,1993.49,49.02,51.32000000000006
6861,4558,5261,819,1522,5155,5928,2011.13,68.74,70.31999999999994
7044,2428,990,6087,2725,5910,5826,2011.46,298.29,356.4799999999999
4102,3457,4159,6799,5491,1555,2485,2010.71,184.25,205.20000000000033
2327,4813,4090,6932,4139,3222,4825,2014.32,190.89,195.76000000000042
6990,282,3934,1988,6092,6532,3311,1992.29,67.27,70.04000000000002
3394,5445,1417,3007,4495,5759,6355,2014.53,126.29,132.32000000000022
5525,6047,3069,708,3595,5437,4165,2013.94,160.79,178.91999999999967
884,6377,1341,4267,6880,3221,3035,1433.88,19.12,20.279999999999987
4011,6002,242,3844,356,2527,5762,2015.01,72.92,78.51999999999991
6949,5036,4859,4736,3224,5301,1395,1993.15,88.4,98.00000000000004
1381,4114,1859,100,6312,1634,4420,2011.87,112.03,122.48000000000029
7047,4491,1901,3313,4208,2816,6942,2016.23,100.86,109.60000000000008
4733,2894,3761,2205,5400,4489,4988,2013.37,84.21,90.08000000000006
5975,46,3143,6419,7020,6721,6066,1694.77,80.03,66.87999999999963
4198,6628,1058,4249,6368,4598,1683,1993.48,58.6,63.92000000000001
3490,459,3941,2987,4669,4541,1637,2015.7,344.84,416.2800000000002
4134,3386,3972,6662,2922,3394,2835,1975.33,101.05,102.59999999999968
12,4411,4424,5107,6442,5017,2712,2015.33,211.51,233.92000000000013
3753,4914,229,6591,1880,5204,1451,2014.03,360.96,409.1999999999994
4511,4787,1480,7053,750,6540,4514,2013.48,205.36,229.12000000000035
6529,6973,6688,2091,265,6895,5514,1632.61,39.12,39.84000000000002
577,681,7111,136,3710,119,6177,2013.13,284.79,320.5200000000006
6189,2303,2044,2200,896,6531,5118,2012.16,252.53,310.1199999999998
1512,2821,2378,569,1371,1307,2090,2008.11,367.48,474.4800000000002
4320,1377,5379,2235,5310,5829,2412,2013.22,121.45,129.35999999999993
3724,5755,2637,4067,3881,935,193,1932.35,92.06,102.9599999999997
2555,3166,2812,3448,6522,1540,2116,1853.79,26.12,28.159999999999982
890,2076,5981,4178,1712,4961,3536,2016.96,153.31,165.20000000000002
6693,170,1846,146,3254,1199,289,2010.12,267.31,302.1599999999998
5888,1312,3650,5772,4147,5555,3495,1673.58,21.99,22.719999999999985
4462,6817,1807,5167,6535,5693,4231,2014.24,481.25,686.3999999999995
3693,1828,4291,5312,251,3235,5528,2014.01,238.02,283.2399999999999
4717,6581,2631,5405,5168,3492,481,1995.34,47.58,52.64
6041,2446,1029,1737,388,2509,579,2012.68,261.47,301.08000000000027
7032,626,2542,2440,6093,1296,3409,2012.92,107.63,115.16
4627,2067,1068,69,4593,6967,310,2014.7,124.58,132.56000000000017
4838,6712,1782,4671,3775,1405,6782,2015.19,368.25,492.4
7108,6389,5767,5103,4168,306,3096,1655.35,21.85,22.919999999999995
1641,2842,811,1685,4697,5522,3546,869.04,11.37,10.879999999999999
4844,1590,4033,855,5455,3195,2425,2014.23,115.88,127.56000000000022
4129,4094,140,2665,5014,3295,2304,2019.52,595.09,815.960000000002
148,1285,1645,7024,2684,6644,4614,2015.85,185.84,203.7599999999998
6411,1107,2777,3516,1745,2183,5525,2016.39,364.22,418.1999999999999
789,6862,3106,4486,2816,6862,5628,2013.42,134.88,151.48000000000005
4377,3969,6291,4362,1922,535,5943,2016.44,453.37,622.1599999999995
330,693,1089,1390,1364,4409,1744,2008.63,437.31,565.6799999999998
2195,6218,2721,4916,4144,6890,2091,1955.69,59.76,59.0800000000001
3015,2775,2787,933,2385,1926,7105,2013.93,113.33,127.7600000000004
4947,6385,5858,4004,1108,4751,4515,2013.24,147.48,165.68000000000006
6309,854,2627,320,3330,599,3114,2012.0,103.54,109.83999999999995
7095,6456,1206,6787,1024,2792,939,2010.31,115.06,117.60000000000025
5039,4812,6405,3096,627,4675,4507,2017.07,200.52,240.88000000000022
1832,4636,669,2185,2989,2421,4623,2010.57,115.03,121.6400000000001
4376,936,3750,2270,882,6447,374,2012.2,465.91,620.6400000000002
6781,2422,101,5027,5492,119,751,2013.39,129.71,131.12000000000015
3387,942,6767,6470,327,1539,1963,2015.19,339.83,402.6000000000003
6434,4807,3448,1327,946,3693,1371,2009.22,115.23,127.88000000000008
5577,1977,1302,6094,6922,842,3564,2015.19,136.0,148.28
3098,6606,4447,6703,2408,4507,2075,1913.72,61.98,64.12000000000008
5829,3907,2576,820,1700,5341,2600,2012.85,276.93,312.0400000000001
324,223,86,6445,2421,5951,4887,2010.03,257.27,310.3600000000006
2623,3685,3205,2566,3264,515,525,2011.62,91.33,94.08000000000001
2599,4927,3734,912,2048,1762,6431,2016.06,231.39,241.5600000000004
5061,6372,4447,7107,5637,3841,5421,1992.98,100.35,103.88000000000025
2914,2122,1500,4436,1702,2517,1631,2012.15,173.83,182.2800000000001
2018,2952,666,6717,2300,732,6170,2013.7,484.44,642.7999999999994
3669,741,5341,4705,5271,2776,1863,2012.33,131.61,147.4800000000002
3198,2513,336,2680,1530,2594,6494,2013.39,165.67,172.3999999999998
