n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
1949,4854,4458,1068,3030,2009.62,162.16,166.88000000000014
4947,3883,5125,4758,536,2012.06,270.59,322.08000000000055
4961,107,6860,3843,2124,1851.71,63.47,75.32000000000035
4512,1919,1570,5874,3852,2012.45,162.09,149.99999999999986
4431,6852,4502,3902,3253,1970.58,43.11,46.72000000000002
5235,7053,1233,1899,5200,1994.89,45.51,51.51999999999999
1242,7111,4285,3194,6072,1853.42,62.07,61.84000000000027
124,5500,6367,524,1305,1828.24,69.44,63.999999999999645
6211,4842,350,2467,6390,2011.78,470.01,571.1200000000001
254,6746,7090,2207,3872,325.66,6.46,6.12
4872,5888,3175,5850,6456,1973.54,63.59,69.60000000000012
3497,3235,5964,6561,4726,1289.95,11.93,11.679999999999998
3642,1098,2994,798,293,2011.48,228.54,243.83999999999997
1113,4054,1777,2113,5505,1997.38,43.62,53.560000000000045
3573,6381,5133,7006,2466,1493.19,27.83,27.200000000000024
3450,4155,6827,3161,4702,1953.98,53.36,54.76000000000006
2874,4375,4792,3338,4786,2011.58,148.79,154.6
1903,2758,5586,234,7015,1149.29,12.06,11.639999999999999
2291,4962,5499,5698,1336,1973.44,48.89,51.99999999999997
5723,7050,2673,4438,4685,2014.76,84.1,87.8400000000002
4662,852,5847,5369,1729,908.96,32.45,31.000000000000135
5185,6812,4698,2187,2334,1811.14,28.99,28.680000000000025
1019,519,3948,6995,5232,2012.66,119.06,119.80000000000008
3960,725,2818,6558,545,1950.98,58.53,53.6
3362,1235,164,2407,3499,1850.87,36.43,39.00000000000003
6297,3401,974,362,4956,2010.36,128.24,140.68000000000026
5034,6239,368,3094,5885,2014.13,64.62,72.4
4803,2711,4512,2286,4140,1910.3,42.02,47.68000000000006
1932,295,2536,59,630,2010.17,273.14,324.55999999999983
885,4913,4387,257,1616,2013.23,317.59,363.6799999999997
3341,2388,5000,2157,1279,1750.52,33.38,32.20000000000003
5650,347,7108,2783,2570,1050.68,20.83,21.360000000000078
2950,1133,7059,3094,3086,2014.78,103.28,108.63999999999996
3771,4260,3163,5274,7101,1192.06,17.69,18.399999999999984
4879,5578,4581,840,5080,2014.69,182.83,208.08000000000033
6647,4153,2222,3532,5196,1712.51,27.43,27.919999999999987
5900,5862,1946,2466,3583,1168.46,19.28,19.719999999999978
2115,4269,2482,4492,2776,1952.08,58.28,51.59999999999997
93,6458,3401,4751,2579,1551.7,24.12,21.079999999999984
164,3084,5044,4826,5178,1833.02,43.66,48.040000000000084
1091,492,5189,5139,2723,2012.96,228.2,267.88000000000034
3819,2891,5564,2888,4987,1893.89,46.6,45.48000000000001
5791,2284,6045,4010,181,1932.82,55.04,57.59999999999997
4828,496,5537,174,3024,2009.81,108.7,114.32000000000002
2057,5144,3738,2446,4855,1189.09,23.74,23.52000000000005
4927,2621,1453,2981,1517,1910.72,51.55,54.440000000000026
2561,6210,3024,6912,4879,1132.13,9.08,9.16
2163,2460,6449,3089,859,1831.65,33.7,36.0
6326,6660,220,4663,5601,2016.18,438.48,564.3200000000007
6022,1076,2539,4096,1823,1910.18,57.34,60.8
5355,6584,2206,1955,2685,2012.01,201.7,220.24000000000024
1535,5554,3565,5321,5718,2014.74,459.42,584.32
794,834,4921,2637,2734,1146.29,13.15,12.999999999999993
5529,6828,1838,3591,6633,1930.37,76.46,82.80000000000022
7008,1386,654,2758,6079,2010.71,205.28,228.68000000000032
5326,1786,4656,3695,2216,2010.51,161.35,175.16000000000042
1843,6447,990,277,4338,2009.56,422.03,540.8400000000004
1563,2581,6609,6850,6868,1994.28,83.26,79.36000000000016
4709,1503,7075,2282,2786,1828.51,23.9,27.67999999999997
6612,6782,5258,700,6604,2013.13,89.74,94.28000000000002
5073,2828,4829,1062,3451,2012.57,244.88,275.64000000000016
2391,4246,6503,6962,2221,1975.01,74.28,72.84000000000019
3806,2837,5195,3415,2378,2012.59,151.7,156.36000000000035
3438,4655,3354,291,3385,1371.68,30.99,30.20000000000004
1277,1634,38,3910,6820,2012.55,389.86,468.6400000000002
5100,4179,3558,4578,5875,2013.68,185.29,201.6
1819,264,6107,3741,6854,2012.92,205.6,223.44000000000025
6171,5431,6127,4251,2367,2013.97,65.61,73.80000000000003
