n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
163289,66963,194455,93987,208455,180996,247057,220597,193959,170926,241781,18.52,17.83,17.820000000000004
138946,7603,220292,122060,203412,247295,65287,170124,13593,236165,41117,19.34,18.4,18.820000000000007
29676,97463,122963,227657,64637,99813,142543,26731,150455,65360,3437,20.01,19.04,18.890000000000008
191675,56814,106994,73264,47730,240214,227399,200730,102088,41839,199734,20.27,18.89,18.99000000000001
208967,18856,36377,161985,161861,116611,33213,34666,465,254892,228433,19.76,18.75,18.800000000000004
1392,54907,202792,56487,251691,257535,43478,228696,43642,75839,82221,18.68,17.26,17.550000000000004
252045,52137,141354,229669,177689,164031,53681,47623,246671,253901,181047,18.75,18.08,17.590000000000007
51610,253379,252994,234289,100459,78325,5654,94683,108765,43504,245312,19.49,18.28,18.17000000000001
38194,69156,17075,86993,78999,214276,158101,153653,886,156232,177716,19.63,19.63,18.970000000000006
185513,88577,17307,81253,93153,214569,80232,126024,182562,82783,48437,19.54,18.11,17.99000000000001
126148,123873,184724,46168,14942,67156,255616,246156,5994,248832,196554,19.33,18.12,18.320000000000007
93754,221480,105983,4736,143934,206500,109793,95993,98661,151655,220524,19.33,18.32,18.28000000000001
2379,118704,12249,185534,47426,163502,250394,250188,51516,31200,198111,18.86,18.23,18.170000000000005
64510,243703,214825,246951,121164,90277,134347,93006,234018,137547,65770,19.63,19.72,18.820000000000007
203319,121333,28325,154602,196188,204731,208988,96284,225363,77558,9602,19.57,18.58,18.470000000000002
113502,247935,256466,23902,54652,89323,134448,160124,95060,240671,38848,18.88,17.24,17.340000000000003
89118,72266,242272,184184,142906,24136,81906,179821,83047,80260,46524,19.39,18.35,18.750000000000007
209393,20498,164313,39024,189041,180662,81082,261285,126823,42343,188777,19.15,18.57,18.24000000000001
12727,21222,258657,157456,139861,242117,106401,8343,62216,194132,155703,19.33,18.23,18.24000000000001
90133,216608,65590,119449,170646,110561,38175,14603,256652,240142,167332,19.11,18.89,18.690000000000005
8577,210151,129384,87604,219789,54279,34228,257242,191801,147861,248983,21.12,18.81,18.990000000000006
34806,165255,235011,206571,108481,27952,44255,113916,97779,39123,15406,20.24,18.55,18.930000000000007
221441,110269,77283,37015,118791,241697,261960,162634,223412,44378,255854,19.07,18.23,18.62000000000001
136890,118892,251692,127967,180575,191235,83283,125578,71836,76289,123228,19.58,18.58,18.410000000000007
105850,236417,38405,29507,98828,215496,259099,139395,251609,47027,164355,19.25,18.55,18.140000000000008
245666,130894,227488,88730,47217,23366,128938,71384,135051,205001,143681,20.76,18.57,18.960000000000008
227380,131812,94719,16543,206051,208444,203134,93244,182084,154005,174068,19.51,18.75,18.80000000000001
8996,199134,80137,95271,146620,184672,175192,73623,218951,127319,69431,19.37,18.42,18.820000000000007
201784,257151,181110,187691,77031,250841,247869,89148,170312,46831,152216,19.73,17.97,18.01000000000001
223300,3035,124335,143390,202825,65717,85434,176067,71744,121356,75714,19.93,18.57,18.70000000000001
214087,131163,169721,176590,209092,93472,91195,71794,168837,90592,193417,20.29,18.96,18.700000000000006
245763,217104,107077,91762,241784,220955,45212,228042,227271,180443,117908,19.65,18.33,18.27000000000001
255884,95492,250745,87645,135827,37187,138763,256954,43561,52075,219314,19.93,19.25,18.950000000000006
94903,245728,223832,125105,74149,181253,20666,188661,175861,191457,109217,20.11,18.52,18.250000000000004
45043,161685,204569,245425,152265,135385,174471,245479,110308,79342,163508,18.53,16.9,17.020000000000007
145020,203084,227312,166950,70963,188852,261099,7240,51275,41949,153733,19.15,18.15,18.220000000000006
115623,163596,170424,47380,57419,198966,179819,47325,165377,188340,10973,20.27,18.27,19.000000000000007
258596,123623,256838,59308,43449,14193,233782,35003,29053,83191,253750,18.3,17.71,17.400000000000006
47591,126526,50688,143738,9347,108918,121983,92038,99693,173676,160378,18.98,18.67,18.30000000000001
18868,154708,53573,62350,188223,236763,98044,173,91886,106266,249589,19.44,18.48,18.570000000000004
73014,224357,107490,227121,30166,180579,217938,143456,98010,252803,9453,20.16,18.55,18.130000000000003
144161,160842,79005,24856,77406,142926,134387,88964,249325,152278,76858,20.35,18.71,18.980000000000004
251212,92174,214570,33858,109865,107280,213120,147828,168374,141134,96847,20.61,18.1,18.460000000000008
122545,37253,41097,156221,100334,147812,125050,250927,52207,253754,34860,19.59,18.48,18.750000000000007
159543,23810,92042,215281,234217,173449,248,100100,28290,85469,148324,20.11,18.3,18.630000000000006
240248,161262,141406,36883,85312,165008,229769,233644,147926,98526,112512,18.17,17.17,17.140000000000008
113163,256030,59332,129344,76413,125717,254923,185676,99557,100634,251956,20.0,18.49,18.840000000000007
224123,239533,41688,156188,155700,68111,194255,257158,78853,130103,65816,19.75,18.72,18.620000000000008
108918,5156,83663,247772,258022,80606,128910,243674,75077,37562,125025,18.31,17.3,17.870000000000008
6232,31951,173030,162971,251876,116252,64356,76835,10479,204919,35766,19.75,18.45,18.420000000000005
216742,102862,3461,125906,139608,146883,71771,63824,245170,124329,204972,19.93,17.54,18.24000000000001
9637,64398,128481,70172,221226,40570,189125,259214,74902,76857,129044,18.75,17.48,18.180000000000007
159393,260173,124421,135848,169050,226356,158296,230859,194897,234619,30979,19.9,18.71,18.67000000000001
4239,199333,33038,78824,74015,139853,185605,88112,160844,77810,191699,19.4,18.17,18.28000000000001
138901,6977,121723,91688,94644,178719,195301,213028,154875,34728,9549,19.99,18.81,18.85000000000001
743,66171,145025,119436,179760,240274,28206,232768,180203,143023,50116,19.98,18.0,18.250000000000004
3816,112635,204048,211689,112127,155947,150901,180621,185645,249893,165736,20.52,18.63,18.91000000000001
170095,126321,225101,239000,220515,101049,124707,102725,178868,223320,188641,19.78,19.21,18.90000000000001
51502,235640,77712,121919,217585,198756,17315,79600,219225,845,182090,19.47,17.83,17.850000000000005
204209,113461,152597,75067,169972,204663,123849,238728,81513,37403,43371,20.08,18.94,18.330000000000005
125412,182251,143942,232964,130464,255045,86700,141018,40246,111558,153577,19.9,18.87,18.640000000000008
141926,212814,12728,17935,192055,60298,70046,214851,22333,207552,16493,18.38,17.66,17.920000000000005
173959,246983,6698,87307,189424,112547,256556,18010,261707,106236,183827,19.54,18.12,18.560000000000006
127583,12816,32342,220741,32075,57470,161102,169276,216098,249625,29138,19.97,18.69,18.990000000000006
186762,234578,35291,260585,76675,185014,240647,114811,39250,47994,160068,19.34,18.06,18.19000000000001
