generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 489.58, 492.97, 491.275, 491.275, 1.6950000000000216,0.43999999999999995,0,[1.e-300 1.e-300 1.e-300]
1, 2, 492.97, 495.26, 494.115, 494.115, 1.1449999999999818,0.07999999999999996,0.004645313102217099,[1.e+000 1.e+000 1.e-300]
2, 2, 490.43, 495.26, 492.845, 492.845, 2.414999999999992,0.040000000000000036,0.0,[2. 1. 1.]
3, 2, 495.26, 501.54, 498.4, 498.4, 3.140000000000015,0.07999999999999996,0.01268020837539884,[2. 2. 2.]
4, 2, 501.04, 501.54, 501.29, 501.29, 0.25,0.040000000000000036,0.0,[2. 3. 3.]
5, 2, 501.54, 514.38, 507.96000000000004, 507.96000000000004, 6.4199999999999875,0.07999999999999996,0.025601148462734726,[2. 3. 5.]
6, 2, 512.21, 514.38, 513.2950000000001, 513.2950000000001, 1.0849999999999795,0.040000000000000036,0.0,[2. 3. 7.]
7, 2, 513.47, 514.38, 513.925, 513.925, 0.4549999999999841,0.040000000000000036,0.0,[2. 3. 9.]
8, 2, 514.38, 517.81, 516.095, 516.095, 1.714999999999975,0.040000000000000036,0.006668221937089215,[ 2.  3. 11.]
9, 2, 517.81, 531.03, 524.42, 524.42, 6.610000000000014,0.06000000000000005,0.025530600027036998,[ 2.  3. 13.]
10, 2, 526.68, 531.03, 528.855, 528.855, 2.1750000000000114,0.07999999999999996,0.0,[ 2.  3. 15.]
11, 2, 531.03, 531.38, 531.2049999999999, 531.2049999999999, 0.17500000000001137,0.07999999999999996,0.0006590964728923464,[ 2.  5. 15.]
12, 2, 527.68, 531.38, 529.53, 529.53, 1.8500000000000227,0.07999999999999996,0.0,[ 2.  7. 15.]
13, 2, 531.38, 532.41, 531.895, 531.895, 0.5149999999999864,0.040000000000000036,0.0019383492039594503,[ 2.  9. 15.]
14, 2, 533.66, 534.52, 534.0899999999999, 534.0899999999999, 0.4300000000000068,0.12,0.003963111136154493,[ 2. 11. 15.]
15, 2, 534.87, 538.5, 536.685, 536.685, 1.8149999999999977,0.09999999999999998,0.0074459327995211,[ 2. 13. 15.]
16, 2, 531.8, 538.5, 535.15, 535.15, 3.3500000000000227,0.06000000000000005,0.0,[ 2. 14. 16.]
17, 2, 537.24, 538.5, 537.87, 537.87, 0.6299999999999955,0.020000000000000018,0.0,[ 2. 14. 18.]
18, 2, 535.39, 538.5, 536.9449999999999, 536.9449999999999, 1.5550000000000068,0.6133333333333333,0.0,[ 2. 15. 19.]
19, 3, 524.41, 540.29, 538.5, 534.4, 7.101694633442551,0.020000000000000018,0.003324048282265485,[ 2. 15. 21.]
20, 2, 539.11, 540.29, 539.7, 539.7, 0.589999999999975,0.040000000000000036,0.0,[ 2. 17. 21.]
21, 2, 533.95, 540.29, 537.12, 537.12, 3.169999999999959,0.020000000000000018,0.0,[ 2. 17. 23.]
22, 2, 537.76, 540.29, 539.025, 539.025, 1.2649999999999864,0.6199999999999999,0.0,[ 2. 17. 25.]
23, 3, 527.92, 540.29, 530.55, 532.92, 5.320833268076223,0.49,0.0,[ 2. 19. 25.]
