n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,5332,395,593,6727,4389,771,2995,4774,475,4156,1644.75,179.44,194.1200000000001
1758,307,704,3552,3425,572,1971,743,4514,3477,484,6773,4632,1659.39,269.66,312.37000000000023
1014,1828,5166,5139,4775,506,4727,4796,3249,406,1811,381,4560,1655.97,211.85,231.62999999999994
7032,1090,2372,3433,1181,4429,964,4676,2527,4589,6685,5586,1480,1658.57,116.84,124.48000000000016
844,4764,4679,5233,1539,3050,798,4487,5833,514,4623,488,5070,1657.92,123.49,141.82000000000005
1687,4066,5573,4355,3502,6367,2573,3814,4796,3712,2962,2455,2035,1661.86,262.98,298.1199999999995
6507,1472,5726,6388,1999,670,4705,2459,4302,4055,2813,5975,3676,1290.65,34.19,37.84000000000004
2358,4988,599,967,4193,3425,1351,6202,2802,1245,4005,3454,321,1657.36,81.78,85.15000000000006
5474,635,6263,4571,4694,6464,6703,2570,2786,5695,2868,4869,4068,1578.84,46.31,42.19000000000005
4750,6528,3737,563,6881,766,2211,3883,5710,5440,532,497,5989,1524.76,46.89,46.080000000000034
5746,2536,5301,4734,5580,6733,3650,2331,5870,3160,5477,2842,184,1661.64,56.7,59.77
3782,2911,1376,5004,959,4044,482,1787,6293,2354,1059,6048,2028,1661.0,309.63,355.9599999999998
3259,3202,4067,660,1362,3679,3290,4501,2276,1121,6711,3526,7077,1665.22,222.82,250.88999999999996
4507,2280,5786,3402,2939,5592,3116,1890,1236,679,1443,1239,1900,1649.65,89.41,91.97000000000003
5394,1911,98,3972,6808,4826,1493,2152,2309,33,1193,3432,4379,1663.52,94.98,94.59999999999991
3024,4995,4639,2610,1028,5656,7038,4222,5059,5365,5539,6060,442,1265.72,25.7,24.790000000000013
3740,6389,5575,6536,4581,3214,3260,3268,3228,848,3944,5196,3280,1655.88,52.31,53.22999999999999
509,1561,551,1710,3609,1329,900,2785,4921,430,838,1,4643,1649.35,177.42,188.35999999999987
1239,4395,831,2978,5027,208,576,1703,5030,3082,1216,5197,2066,1659.62,97.72,107.5100000000001
2845,4933,2983,3884,1006,944,6954,3998,3817,3935,3963,2554,703,1660.33,108.66,119.85999999999993
1180,837,6141,2806,6064,2168,3920,6789,5669,1322,4229,189,1681,1641.08,81.84,87.27999999999994
4327,2963,1200,5653,4449,221,6210,4326,2441,5266,7072,745,5703,1656.13,128.92,139.8300000000001
6925,2139,4246,3004,1368,2913,6323,1825,4362,4436,6382,4118,2700,1661.72,210.87,237.81999999999982
5213,1827,5023,6647,6458,6212,6984,1598,6603,1961,6703,3282,6061,1663.11,116.66,129.77000000000012
6580,1857,1637,4240,4036,2912,5988,237,228,6472,2288,3868,2123,1618.59,53.38,55.48999999999999
1586,5673,4957,2820,3663,6623,5923,2863,2987,659,1806,836,1858,1654.96,204.55,254.20999999999978
3850,1611,2766,1674,3953,5112,4999,6884,15,3927,5349,2818,6550,1660.04,70.02,73.64000000000011
5268,694,6837,5411,982,3182,6408,5828,6145,1632,3916,1462,3554,1658.0,107.74,105.16000000000008
6464,5208,2723,710,6560,5913,3242,3794,3288,6089,695,5937,1301,1660.84,98.87,106.40000000000015
