n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
3,5,5,23,10,7.52,7.76,9.21
47,42,19,16,38,7.25,6.74,6.840000000000002
13,38,2,37,43,7.37,6.52,6.950000000000002
10,27,40,25,46,7.75,7.45,7.480000000000002
32,23,34,28,32,6.31,5.31,7.000000000000002
17,2,1,23,29,7.28,6.71,6.880000000000003
20,24,27,33,10,7.85,7.81,7.750000000000002
35,11,15,14,1,7.54,6.88,7.080000000000002
11,20,11,8,32,6.74,6.27,8.270000000000003
32,23,32,43,35,5.64,5.48,6.750000000000002
11,28,26,47,33,7.54,7.16,7.310000000000002
48,23,37,22,23,5.48,5.11,6.810000000000001
28,10,48,25,45,7.77,7.42,7.410000000000003
47,29,41,33,15,7.42,6.86,6.940000000000001
31,17,31,32,32,4.86,4.09,6.860000000000002
22,42,29,29,22,4.31,3.88,6.740000000000001
36,46,35,46,29,5.86,5.55,6.920000000000002
31,42,14,20,44,7.4,6.95,7.040000000000002
10,39,17,49,30,8.01,6.82,7.410000000000002
19,19,45,32,35,5.51,5.13,6.700000000000002
33,32,41,39,37,7.7,6.46,6.820000000000002
26,19,46,13,31,7.99,7.12,7.170000000000003
32,23,43,39,4,7.93,7.18,7.710000000000001
21,46,0,12,47,8.78,8.51,8.660000000000002
6,3,36,41,3,7.6,7.89,11.330000000000002
17,37,14,43,6,8.3,7.71,7.440000000000002
48,33,8,17,15,7.9,7.42,7.610000000000003
13,3,27,45,48,9.16,9.25,9.170000000000002
2,3,23,23,11,7.6,7.33,8.71
15,43,1,5,7,7.87,7.36,7.630000000000002
4,1,2,46,1,7.19,6.82,8.080000000000002
23,16,8,10,47,7.98,7.44,7.610000000000002
11,33,44,0,24,8.6,8.5,8.370000000000001
37,2,15,9,2,6.67,5.89,7.810000000000001
0,22,39,40,47,7.98,7.84,8.06
47,7,18,21,31,7.33,7.1,7.000000000000002
1,19,28,35,49,6.96,6.62,6.630000000000002
38,47,2,16,48,7.03,6.62,7.030000000000002
25,39,45,9,30,7.33,6.87,7.0600000000000005
14,5,42,43,20,7.61,6.93,7.280000000000002
6,1,28,8,33,8.33,7.96,8.210000000000003
37,49,25,31,32,6.49,6.66,6.630000000000002
20,9,21,16,16,6.77,6.33,7.750000000000003
38,26,41,1,44,7.07,6.96,6.780000000000001
35,8,42,3,16,8.85,8.59,8.860000000000001
2,8,10,10,6,7.7,7.53,9.490000000000004
29,40,14,32,45,7.06,6.78,6.660000000000002
2,15,14,45,28,7.44,6.73,7.310000000000001
4,16,5,37,14,9.07,8.3,8.72
39,39,45,23,16,5.93,5.37,6.740000000000001
43,27,17,33,48,7.65,7.22,7.150000000000001
0,9,2,24,26,8.59,8.1,8.510000000000002
10,7,32,46,5,7.66,7.58,7.640000000000003
15,6,6,1,11,6.77,6.39,8.530000000000003
48,14,6,13,1,7.62,7.45,7.520000000000003
33,42,29,29,19,6.18,5.51,7.050000000000002
34,41,24,13,43,7.03,7.02,6.7700000000000005
48,13,46,27,27,6.52,5.69,7.430000000000002
32,1,37,37,3,7.74,7.24,8.580000000000002
26,33,37,11,6,7.66,7.51,7.600000000000002
42,30,23,1,33,7.01,6.59,6.730000000000002
7,39,23,18,44,8.04,7.16,7.7600000000000025
23,19,1,43,26,7.45,6.82,6.910000000000002
6,6,19,12,49,6.77,6.57,8.480000000000004
43,1,28,3,26,8.53,8.21,8.48
40,31,29,13,37,7.13,6.63,6.740000000000002
39,4,0,18,1,10.12,9.74,9.66
23,19,46,4,14,8.79,8.42,8.500000000000002
48,31,12,7,36,8.52,7.9,7.880000000000003
23,25,45,29,8,7.68,7.04,7.270000000000001
48,22,25,7,16,7.45,6.92,7.040000000000002
7,7,5,39,21,6.41,6.19,7.950000000000003
41,25,13,44,6,8.03,7.86,7.790000000000003
1,39,42,30,49,6.54,6.32,6.500000000000002
2,46,45,31,18,7.46,6.79,6.970000000000001
22,29,9,23,17,7.82,7.65,7.3900000000000015
30,33,30,46,46,4.45,4.23,6.900000000000002
26,31,43,18,25,7.41,6.58,6.870000000000001
14,10,31,38,16,7.56,7.17,7.310000000000002
35,27,44,43,44,5.91,5.41,7.060000000000001
5,37,46,36,6,7.51,6.99,7.260000000000002
4,22,11,34,9,8.73,8.94,8.590000000000002
26,4,5,43,41,9.26,8.48,8.71
2,8,18,24,14,8.35,8.0,7.990000000000003
45,42,43,21,28,6.93,6.8,6.730000000000001
11,33,18,7,9,9.32,8.31,8.880000000000003
34,48,27,6,21,8.58,7.92,7.690000000000002
33,15,45,32,16,7.32,7.0,6.930000000000002
10,10,29,45,15,6.74,5.48,7.690000000000003
25,22,48,36,46,7.51,6.93,6.840000000000002
9,29,28,46,1,7.27,6.88,7.230000000000001
38,24,47,11,25,7.18,6.98,7.080000000000002
32,3,30,17,25,8.84,8.42,8.520000000000001
16,45,46,26,45,6.05,5.38,6.8500000000000005
41,30,23,35,21,7.13,6.79,6.740000000000001
45,47,42,5,48,7.2,6.93,7.040000000000002
46,14,34,39,12,7.94,7.26,7.380000000000003
25,42,24,40,0,8.22,7.98,7.990000000000001
20,29,33,45,29,5.93,5.6,7.280000000000001
41,11,6,1,25,8.68,7.26,7.670000000000002
